"match_id","balls_per_over","team1","team2","gender","season","date","event","venue","city","toss_winner","toss_decision","umpire1","umpire2","match_referee","winner","winner_wickets","winner_runs","method","outcome","tv_umpire","player_of_match","reserve_umpire"
1347565,6,"Warwickshire","Hampshire","male","2023",2023-08-29,"One-Day Cup","Edgbaston, Birmingham","Birmingham","Hampshire","field","SJ O'Shaughnessy","Tom Lungley","SG Hinks","Hampshire",9,NA,NA,NA,NA,NA,NA
1347566,6,"Gloucestershire","Leicestershire","male","2023",2023-08-29,"One-Day Cup","Grace Road, Leicester","Leicester","Leicestershire","field","JD Shantry","NA Mallender","JJ Whitaker","Leicestershire",6,NA,NA,NA,NA,NA,NA
1347567,6,"Leicestershire","Hampshire","male","2023",2023-09-16,"One-Day Cup","Trent Bridge, Nottingham","Nottingham","Leicestershire","bat","GD Lloyd","James Middlebrook","WR Smith","Leicestershire",NA,2,NA,NA,"RJ Warren","HJ Swindells","Tom Lungley"
1415080,6,"Northamptonshire","Derbyshire","male","2024",2024-07-24,"One-Day Cup","County Ground, Northampton","Northampton","Derbyshire","field","Hassan Adnan","NA Mallender","AJ Swann","Derbyshire",2,NA,NA,NA,NA,NA,NA
1415081,6,"Durham","Lancashire","male","2024",2024-07-24,"One-Day Cup","The Cricket Field, Sedbergh School","Sedbergh","Durham","bat","SJ O'Shaughnessy","Tom Lungley","JJ Whitaker","Durham",NA,57,NA,NA,NA,NA,NA
1415082,6,"Essex","Warwickshire","male","2024",2024-07-24,"One-Day Cup","County Ground, Chelmsford","Chelmsford","Warwickshire","field","JC Tredwell","NL Bainton","PM Such","Warwickshire",7,NA,NA,NA,NA,NA,NA
1415083,6,"Worcestershire","Middlesex","male","2024",2024-07-24,"One-Day Cup","County Ground, New Road, Worcester","Worcester","Middlesex","field","JD Shantry","RK Illingworth","Wayne Noon","Worcestershire",NA,183,NA,NA,NA,NA,NA
1415084,6,"Leicestershire","Nottinghamshire","male","2024",2024-07-24,"One-Day Cup","Grace Road, Leicester","Leicester","Nottinghamshire","field","N Pratt","S Widdup","WR Smith","Leicestershire",NA,15,"D/L",NA,NA,NA,NA
1415085,6,"Glamorgan","Gloucestershire","male","2024",2024-07-25,"One-Day Cup","Sophia Gardens, Cardiff","Cardiff","Gloucestershire","field","BJ Peverall","PK Baldwin","AM Smith","Glamorgan",NA,27,NA,NA,NA,NA,NA
1415086,6,"Yorkshire","Surrey","male","2024",2024-07-25,"One-Day Cup","Kennington Oval, London","London","Surrey","field","Mark Newell","S Redfern","AJ Swann","Yorkshire",NA,25,"D/L",NA,NA,NA,NA
1415087,6,"Hampshire","Northamptonshire","male","2024",2024-07-26,"One-Day Cup","The Rose Bowl, Southampton","Southampton","Northamptonshire","field","AY Harris","BJ Debenham","JJ Swift","Hampshire",NA,71,NA,NA,NA,NA,NA
1415088,6,"Kent","Somerset","male","2024",2024-07-26,"One-Day Cup","The Cooper Associates County Ground, Taunton","Taunton","Kent","bat","BJ Peverall","PK Baldwin","PM Such","Somerset",3,NA,NA,NA,NA,NA,NA
1415089,6,"Leicestershire","Warwickshire","male","2024",2024-07-26,"One-Day Cup","Grace Road, Leicester","Leicester","Warwickshire","field","JC Tredwell","Tom Lungley","JJ Whitaker","Warwickshire",8,NA,NA,NA,NA,NA,NA
1415090,6,"Sussex","Nottinghamshire","male","2024",2024-07-26,"One-Day Cup","The John Fretwell Sporting Complex, Sookholme","Sookholme","Sussex","bat","RK Illingworth","RJ Bailey","SM Bartlett","Nottinghamshire",8,NA,NA,NA,NA,NA,NA
1415091,6,"Middlesex","Derbyshire","male","2024",2024-07-27,"One-Day Cup","County Ground, Derby","Derby","Derbyshire","field","Chris Watts","N Pratt","JJ Whitaker","Derbyshire",9,NA,NA,NA,NA,NA,NA
1415092,6,"Somerset","Hampshire","male","2024",2024-07-28,"One-Day Cup","The Rose Bowl, Southampton","Southampton","Somerset","bat","NL Bainton","SD Hollingshead","Phil Whitticase","Hampshire",5,NA,NA,NA,NA,NA,NA
1415093,6,"Kent","Lancashire","male","2024",2024-07-28,"One-Day Cup","Stanley Park, Blackpool","Blackpool","Lancashire","field","DJ Millns","GD Lloyd","PM Such","Kent",NA,5,NA,NA,NA,NA,NA
1415094,6,"Worcestershire","Durham","male","2024",2024-07-28,"One-Day Cup","County Ground, New Road, Worcester","Worcester","Worcestershire","bat","GD Cross","Tom Lungley","IL Herbert","Worcestershire",NA,93,NA,NA,NA,NA,NA
1415095,6,"Essex","Gloucestershire","male","2024",2024-07-28,"One-Day Cup","County Ground, Bristol","Bristol","Gloucestershire","field","Bilal Shafayat","JC Tredwell","H Pack","Essex",NA,63,NA,NA,NA,NA,NA
1415096,6,"Nottinghamshire","Yorkshire","male","2024",2024-07-28,"One-Day Cup","The John Fretwell Sporting Complex, Sookholme","Sookholme","Yorkshire","field","Hassan Adnan","NJ Llong","JJ Swift","Nottinghamshire",NA,83,NA,NA,NA,NA,NA
1415097,6,"Surrey","Glamorgan","male","2024",2024-07-28,"One-Day Cup","Kennington Oval, London","London","Glamorgan","field","CJ Viljoen","JD Shantry","SJ Davis","Glamorgan",7,NA,NA,NA,NA,NA,NA
1415098,6,"Sussex","Warwickshire","male","2024",2024-07-28,"One-Day Cup","County Ground, Hove","Brighton","Warwickshire","field","BJ Peverall","W Mohammed","SG Hinks","Warwickshire",1,NA,NA,NA,NA,NA,NA
1415099,6,"Northamptonshire","Middlesex","male","2024",2024-07-29,"One-Day Cup","Radlett Cricket Club, Radlett","Radlett","Northamptonshire","bat","AY Harris","Surendiran Shanmugam","AJ Swann","Middlesex",5,NA,NA,NA,NA,NA,NA
1415100,6,"Gloucestershire","Surrey","male","2024",2024-07-30,"One-Day Cup","Kennington Oval, London","London","Surrey","field","Mark Newell","RK Illingworth","AJ Swann","Gloucestershire",NA,37,NA,NA,NA,NA,NA
1415101,6,"Lancashire","Derbyshire","male","2024",2024-07-31,"One-Day Cup","County Ground, Derby","Derby","Derbyshire","field","Naeem Ashraf","PJ Hartley","H Pack","Derbyshire",9,NA,NA,NA,NA,NA,NA
1415102,6,"Somerset","Durham","male","2024",2024-07-31,"One-Day Cup","Riverside Ground, Chester-le-Street","Chester-le-Street","Somerset","bat","JD Shantry","MA Gough","Phil Whitticase","Somerset",NA,133,NA,NA,NA,NA,NA
1415103,6,"Hampshire","Kent","male","2024",2024-07-31,"One-Day Cup","Kent County Cricket Ground, Beckenham","Beckenham","Hampshire","bat","Chris Watts","Surendiran Shanmugam","SG Hinks","Kent",4,NA,NA,NA,NA,NA,NA
1415104,6,"Essex","Leicestershire","male","2024",2024-07-31,"One-Day Cup","County Ground, Chelmsford","Chelmsford","Leicestershire","field","Hassan Adnan","JC Tredwell","AM Smith","Leicestershire",3,NA,NA,NA,NA,NA,NA
1415105,6,"Nottinghamshire","Glamorgan","male","2024",2024-07-31,"One-Day Cup","The Gnoll, Neath","Neath","Glamorgan","field","AC Harris","S Widdup","Wayne Noon","Glamorgan",8,NA,NA,NA,NA,NA,NA
1415106,6,"Yorkshire","Sussex","male","2024",2024-07-31,"One-Day Cup","York Cricket Club","York","Sussex","field","NA Mallender","SJ O'Shaughnessy","IL Herbert","Yorkshire",NA,49,NA,NA,NA,NA,NA
1415107,6,"Derbyshire","Worcestershire","male","2024",2024-08-02,"One-Day Cup","County Ground, Derby","Derby","Worcestershire","field","CJ Viljoen","DJ Millns","PM Such","Worcestershire",8,NA,NA,NA,NA,NA,NA
1415108,6,"Northamptonshire","Durham","male","2024",2024-08-02,"One-Day Cup","Riverside Ground, Chester-le-Street","Chester-le-Street","Northamptonshire","bat","Bilal Shafayat","SJ O'Shaughnessy","JJ Whitaker","Durham",4,NA,NA,NA,NA,NA,NA
1415109,6,"Lancashire","Somerset","male","2024",2024-08-02,"One-Day Cup","The Cooper Associates County Ground, Taunton","Taunton","Somerset","field","S Widdup","Surendiran Shanmugam","SJ Davis","Somerset",8,NA,NA,NA,NA,NA,NA
1415110,6,"Sussex","Glamorgan","male","2024",2024-08-02,"One-Day Cup","The Gnoll, Neath","Neath","Glamorgan","field","AC Harris","Naeem Ashraf","JJ Swift","Glamorgan",1,NA,NA,NA,NA,NA,NA
1415111,6,"Warwickshire","Surrey","male","2024",2024-08-02,"One-Day Cup","Rugby School Ground","Rugby","Surrey","field","BJ Peverall","RJ Bailey","WR Smith","Warwickshire",NA,3,NA,NA,NA,NA,NA
1415112,6,"Gloucestershire","Yorkshire","male","2024",2024-08-02,"One-Day Cup","York Cricket Club","York","Gloucestershire","bat","JD Shantry","P Mustard","IL Herbert","Gloucestershire",NA,36,NA,NA,NA,NA,NA
1415113,6,"Hampshire","Lancashire","male","2024",2024-08-04,"One-Day Cup","The Rose Bowl, Southampton","Southampton","Lancashire","field","GD Cross","Naeem Ashraf","AM Smith","Hampshire",NA,71,NA,NA,NA,NA,NA
1415114,6,"Kent","Middlesex","male","2024",2024-08-04,"One-Day Cup","Kent County Cricket Ground, Beckenham","Beckenham","Kent","bat","BJ Peverall","JC Tredwell","IL Herbert","Middlesex",5,NA,NA,NA,NA,NA,NA
1415115,6,"Northamptonshire","Worcestershire","male","2024",2024-08-04,"One-Day Cup","County Ground, Northampton","Northampton","Worcestershire","field","N Pratt","Surendiran Shanmugam","Wayne Noon","Northamptonshire",NA,130,NA,NA,NA,NA,NA
1415116,6,"Somerset","Derbyshire","male","2024",2024-08-04,"One-Day Cup","The Cooper Associates County Ground, Taunton","Taunton","Derbyshire","field","ID Blackwell","W Mohammed","JJ Whitaker","Derbyshire",1,NA,NA,NA,NA,NA,NA
1415117,6,"Glamorgan","Essex","male","2024",2024-08-04,"One-Day Cup","County Ground, Chelmsford","Chelmsford","Essex","field","BJ Debenham","P Mustard","WR Smith","Glamorgan",NA,32,NA,NA,NA,NA,NA
1415118,6,"Gloucestershire","Warwickshire","male","2024",2024-08-04,"One-Day Cup","County Ground, Bristol","Bristol","Gloucestershire","bat","AC Harris","DJ Millns","DA Cosker","Warwickshire",6,NA,NA,NA,NA,NA,NA
1415119,6,"Nottinghamshire","Surrey","male","2024",2024-08-04,"One-Day Cup","Woodbridge Road, Guildford","Guildford","Surrey","field","Bilal Shafayat","Hassan Adnan","JJ Swift","Nottinghamshire",NA,107,NA,NA,NA,NA,NA
1415120,6,"Leicestershire","Sussex","male","2024",2024-08-04,"One-Day Cup","County Ground, Hove","Brighton","Sussex","field","SD Hollingshead","S Widdup","SG Hinks","Leicestershire",NA,10,NA,NA,NA,NA,NA
1415122,6,"Surrey","Leicestershire","male","2024",2024-08-06,"One-Day Cup","Kibworth Cricket Club New Ground","Kibworth","Leicestershire","field","N Pratt","SJ O'Shaughnessy","Wayne Noon","Surrey",NA,17,NA,NA,NA,NA,NA
1415123,6,"Essex","Yorkshire","male","2024",2024-08-06,"One-Day Cup","North Marine Road Ground, Scarborough","Scarborough","Yorkshire","field","JC Tredwell","PJ Hartley","WR Smith","Yorkshire",3,NA,NA,NA,NA,NA,NA
1415124,6,"Hampshire","Derbyshire","male","2024",2024-08-07,"One-Day Cup","The Rose Bowl, Southampton","Southampton","Derbyshire","field","AC Harris","Hassan Adnan","JJ Swift","Hampshire",NA,143,NA,NA,NA,NA,NA
1415125,6,"Northamptonshire","Somerset","male","2024",2024-08-07,"One-Day Cup","County Ground, Northampton","Northampton","Northamptonshire","bat","NL Bainton","Rob White","PM Such","Somerset",7,NA,"D/L",NA,NA,NA,NA
1415126,6,"Kent","Worcestershire","male","2024",2024-08-07,"One-Day Cup","County Ground, New Road, Worcester","Worcester","Worcestershire","field","NJ Llong","S Widdup","AM Smith","Worcestershire",3,NA,"D/L",NA,NA,NA,NA
1415127,6,"Sussex","Gloucestershire","male","2024",2024-08-07,"One-Day Cup","County Ground, Bristol","Bristol","Gloucestershire","field","ID Blackwell","PK Baldwin","IL Herbert","Gloucestershire",8,NA,"D/L",NA,NA,NA,NA
1415128,6,"Lancashire","Middlesex","male","2024",2024-08-08,"One-Day Cup","Old Trafford, Manchester","Manchester","Lancashire","bat","JC Tredwell","N Pratt","SJ Davis","Middlesex",5,NA,"D/L",NA,NA,NA,NA
1415129,6,"Glamorgan","Warwickshire","male","2024",2024-08-08,"One-Day Cup","Edgbaston, Birmingham","Birmingham","Glamorgan","bat","AY Harris","JD Shantry","JJ Whitaker",NA,NA,NA,NA,"no result",NA,NA,NA
1415130,6,"Yorkshire","Leicestershire","male","2024",2024-08-08,"One-Day Cup","North Marine Road Ground, Scarborough","Scarborough","Leicestershire","field","BJ Peverall","Naeem Ashraf","Wayne Noon","Leicestershire",8,NA,"D/L",NA,NA,NA,NA
1415131,6,"Derbyshire","Kent","male","2024",2024-08-09,"One-Day Cup","County Ground, Derby","Derby","Kent","field","JC Tredwell","P Mustard","Wayne Noon","Kent",3,NA,NA,NA,NA,NA,NA
1415132,6,"Durham","Hampshire","male","2024",2024-08-09,"One-Day Cup","Roseworth Terrace, Gosforth","Gosforth","Hampshire","field","GD Lloyd","Naeem Ashraf","Phil Whitticase","Durham",NA,144,NA,NA,NA,NA,NA
1415133,6,"Worcestershire","Somerset","male","2024",2024-08-09,"One-Day Cup","The Cooper Associates County Ground, Taunton","Taunton","Somerset","field","AC Harris","SD Hollingshead","SG Hinks","Somerset",5,NA,NA,NA,NA,NA,NA
1415134,6,"Surrey","Essex","male","2024",2024-08-09,"One-Day Cup","County Ground, Chelmsford","Chelmsford","Surrey","bat","Bilal Shafayat","S Widdup","JJ Swift","Surrey",NA,89,NA,NA,NA,NA,NA
1415135,6,"Nottinghamshire","Gloucestershire","male","2024",2024-08-09,"One-Day Cup","Trent Bridge, Nottingham","Nottingham","Gloucestershire","field","BJ Peverall","W Mohammed","IL Herbert","Gloucestershire",7,NA,NA,NA,NA,NA,NA
1415136,6,"Durham","Kent","male","2024",2024-08-11,"One-Day Cup","St Lawrence Ground, Canterbury","Canterbury","Durham","bat","CJ Viljoen","Chris Watts","JJ Swift","Durham",NA,7,NA,NA,NA,NA,NA
1415137,6,"Middlesex","Somerset","male","2024",2024-08-11,"One-Day Cup","Lord's, London","London","Somerset","field","Bilal Shafayat","SJ O'Shaughnessy","SG Hinks","Somerset",8,NA,NA,NA,NA,NA,NA
1415138,6,"Lancashire","Northamptonshire","male","2024",2024-08-11,"One-Day Cup","County Ground, Northampton","Northampton","Lancashire","bat","GD Cross","NJ Llong","SJ Davis","Lancashire",NA,4,NA,NA,NA,NA,NA
1415139,6,"Hampshire","Worcestershire","male","2024",2024-08-11,"One-Day Cup","County Ground, New Road, Worcester","Worcester","Hampshire","bat","BJ Peverall","ID Blackwell","AM Smith","Worcestershire",8,NA,NA,NA,NA,NA,NA
1415140,6,"Leicestershire","Glamorgan","male","2024",2024-08-11,"One-Day Cup","Grace Road, Leicester","Leicester","Glamorgan","field","PJ Hartley","S Widdup","IL Herbert","Leicestershire",NA,9,NA,NA,NA,NA,NA
1415141,6,"Nottinghamshire","Essex","male","2024",2024-08-11,"One-Day Cup","Trent Bridge, Nottingham","Nottingham","Essex","field","AC Harris","P Mustard","DA Cosker","Essex",7,NA,NA,NA,NA,NA,NA
1415142,6,"Surrey","Sussex","male","2024",2024-08-11,"One-Day Cup","County Ground, Hove","Brighton","Surrey","bat","Mark Newell","W Mohammed","DT Jukes","Sussex",6,NA,NA,NA,NA,NA,NA
1415143,6,"Warwickshire","Yorkshire","male","2024",2024-08-11,"One-Day Cup","Rugby School Ground","Rugby","Yorkshire","field","Hassan Adnan","Tom Lungley","Wayne Noon","Yorkshire",6,NA,NA,NA,NA,NA,NA
1415144,6,"Durham","Derbyshire","male","2024",2024-08-14,"One-Day Cup","Riverside Ground, Chester-le-Street","Chester-le-Street","Derbyshire","field","Naeem Ashraf","PR Pollard","JJ Whitaker","Derbyshire",4,NA,NA,NA,NA,NA,NA
1415145,6,"Kent","Northamptonshire","male","2024",2024-08-14,"One-Day Cup","St Lawrence Ground, Canterbury","Canterbury","Kent","bat","BJ Debenham","Surendiran Shanmugam","PM Such","Northamptonshire",9,NA,NA,NA,NA,NA,NA
1415146,6,"Lancashire","Worcestershire","male","2024",2024-08-14,"One-Day Cup","Old Trafford, Manchester","Manchester","Worcestershire","field","Bilal Shafayat","S Widdup","WR Smith","Lancashire",NA,3,NA,NA,NA,NA,NA
1415147,6,"Hampshire","Middlesex","male","2024",2024-08-14,"One-Day Cup","Merchant Taylors' School Ground, Northwood","Northwood","Middlesex","field","Chris Watts","Mark Newell","JJ Swift","Hampshire",NA,19,NA,NA,NA,NA,NA
1415148,6,"Glamorgan","Yorkshire","male","2024",2024-08-14,"One-Day Cup","Sophia Gardens, Cardiff","Cardiff","Yorkshire","field","PK Baldwin","SD Hollingshead","SG Hinks","Glamorgan",NA,62,NA,NA,NA,NA,NA
1415149,6,"Gloucestershire","Leicestershire","male","2024",2024-08-14,"One-Day Cup","County Ground, Bristol","Bristol","Leicestershire","field","BJ Peverall","W Mohammed","AW Smith","Leicestershire",4,NA,"D/L",NA,NA,NA,NA
1415150,6,"Sussex","Essex","male","2024",2024-08-14,"One-Day Cup","County Ground, Hove","Brighton","Sussex","bat","CJ Viljoen","JC Tredwell","Phil Whitticase","Essex",5,NA,NA,NA,NA,NA,NA
1415151,6,"Warwickshire","Nottinghamshire","male","2024",2024-08-14,"One-Day Cup","Rugby School Ground","Rugby","Nottinghamshire","field","AC Harris","GD Cross","IL Herbert","Nottinghamshire",NA,12,"D/L",NA,NA,NA,NA
1415152,6,"Worcestershire","Warwickshire","male","2024",2024-08-16,"One-Day Cup","Edgbaston, Birmingham","Birmingham","Warwickshire","field","PJ Hartley","Rob White","JJ Whitaker","Warwickshire",4,NA,NA,NA,NA,NA,NA
1415153,6,"Hampshire","Leicestershire","male","2024",2024-08-16,"One-Day Cup","Grace Road, Leicester","Leicester","Leicestershire","field","DJ Millns","Surendiran Shanmugam","SJ Davis","Leicestershire",3,NA,NA,NA,NA,NA,NA
1415154,6,"Somerset","Leicestershire","male","2024",2024-08-18,"One-Day Cup","The Cooper Associates County Ground, Taunton","Taunton","Leicestershire","field","ID Blackwell","JD Shantry","Phil Whitticase","Somerset",NA,23,NA,NA,NA,NA,NA
1415155,6,"Glamorgan","Warwickshire","male","2024",2024-08-18,"One-Day Cup","Sophia Gardens, Cardiff","Cardiff","Warwickshire","field","N Pratt","NJ Llong","WR Smith","Glamorgan",NA,39,NA,NA,NA,NA,NA
