"bowler","start_date","batting_team","bowling_team","innings","Overs","Maidens","Runs","Wickets","Economy","DotBalls","event","season","match_id","venue","city","team1","team2","toss_winner","toss_decision","player_of_match","winner","winner_wickets","winner_runs"
"R Johnston",2021-10-19,"Melbourne Stars","Hobart Hurricanes",2,"3.2",0,8,4,2.4,13,"Women's Big Bash League","2021/22",1269060,"Bellerive Oval, Hobart","Hobart","Hobart Hurricanes","Melbourne Stars","Melbourne Stars","field","RH Priest","Hobart Hurricanes",NA,"63"
"SE Aley",2016-01-15,"Hobart Hurricanes","Sydney Sixers",2,"3.0",0,8,4,2.66666666666667,12,"Women's Big Bash League","2015/16",896527,"Waverley Oval","Sydney","Sydney Sixers","Hobart Hurricanes","Sydney Sixers","bat","M Kapp","Sydney Sixers",NA,"25"
"M Kapp",2021-11-07,"Hobart Hurricanes","Perth Scorchers",1,"4.0",0,10,4,2.5,19,"Women's Big Bash League","2021/22",1269090,"Western Australia Cricket Association Ground, Perth","Perth","Hobart Hurricanes","Perth Scorchers","Hobart Hurricanes","bat","M Kapp","Perth Scorchers","5",NA
"A King",2021-10-24,"Sydney Thunder","Perth Scorchers",2,"4.0",0,11,4,2.75,16,"Women's Big Bash League","2021/22",1269070,"Aurora Stadium, Launceston","Launceston","Perth Scorchers","Sydney Thunder","Sydney Thunder","field","SFM Devine","Perth Scorchers",NA,"81"
"KM Beams",2015-12-18,"Sydney Sixers","Melbourne Stars",1,"4.0",0,11,4,2.75,14,"Women's Big Bash League","2015/16",896463,"Drummoyne Oval","Sydney","Sydney Sixers","Melbourne Stars","Sydney Sixers","bat","MM Lanning","Melbourne Stars","9",NA
"ML Schutt",2022-10-27,"Brisbane Heat","Adelaide Strikers",2,"3.4",0,11,4,3,15,"Women's Big Bash League","2022/23",1323572,"Allan Border Field, Brisbane","Brisbane","Adelaide Strikers","Brisbane Heat","Brisbane Heat","field","D Brown","Adelaide Strikers",NA,"31"
"G Prestwidge",2020-11-22,"Melbourne Renegades","Brisbane Heat",2,"3.2",0,12,4,3.6,13,"Women's Big Bash League","2020/21",1226960,"Drummoyne Oval","Sydney","Brisbane Heat","Melbourne Renegades","Melbourne Renegades","field","G Prestwidge","Brisbane Heat",NA,"43"
"D van Niekerk",2018-01-02,"Melbourne Renegades","Sydney Sixers",2,"4.0",0,13,4,3.25,15,"Women's Big Bash League","2017/18",1118495,"Camberwell Sports Ground","Melbourne","Sydney Sixers","Melbourne Renegades","Melbourne Renegades","field","EA Perry","Sydney Sixers",NA,"36"
"JL Barsby",2017-01-14,"Melbourne Renegades","Brisbane Heat",1,"3.0",0,13,4,4.33333333333333,11,"Women's Big Bash League","2016/17",1064705,"Allan Border Field","Brisbane","Melbourne Renegades","Brisbane Heat","Brisbane Heat","field","JL Barsby","Brisbane Heat","5",NA
"JL Jonassen",2019-11-16,"Sydney Thunder","Brisbane Heat",2,"4.0",0,13,4,3.25,14,"Women's Big Bash League","2019/20",1188415,"Drummoyne Oval","Sydney","Sydney Thunder","Brisbane Heat","Sydney Thunder","field","AC Kerr","Brisbane Heat",NA,"32"
"SK Moloney",2022-11-13,"Melbourne Renegades","Melbourne Stars",1,"4.0",0,15,4,3.75,16,"Women's Big Bash League","2022/23",1323596,"Junction Oval, Melbourne","Melbourne","Melbourne Renegades","Melbourne Stars","Melbourne Stars","field","A Sutherland","Melbourne Stars","5",NA
"D Brown",2022-10-27,"Brisbane Heat","Adelaide Strikers",2,"4.0",0,16,4,4,13,"Women's Big Bash League","2022/23",1323572,"Allan Border Field, Brisbane","Brisbane","Adelaide Strikers","Brisbane Heat","Brisbane Heat","field","D Brown","Adelaide Strikers",NA,"31"
"E Hayward",2020-11-15,"Melbourne Stars","Melbourne Renegades",1,"4.0",0,16,4,4,9,"Women's Big Bash League","2020/21",1226944,"Sydney Showground Stadium",NA,"Melbourne Stars","Melbourne Renegades","Melbourne Renegades","field","C Webb",NA,NA,NA
"GM Harris",2020-11-14,"Adelaide Strikers","Brisbane Heat",2,"3.0",0,16,4,5.33333333333333,8,"Women's Big Bash League","2020/21",1226938,"Drummoyne Oval","Sydney","Brisbane Heat","Adelaide Strikers","Adelaide Strikers","field","L Harris","Brisbane Heat",NA,"14"
"M Strano",2022-11-07,"Melbourne Renegades","Hobart Hurricanes",1,"4.0",0,16,4,4,15,"Women's Big Bash League","2022/23",1323588,"Bellerive Oval, Hobart","Hobart","Melbourne Renegades","Hobart Hurricanes","Hobart Hurricanes","field","M Strano","Hobart Hurricanes","8",NA
"K Peterson",2022-11-16,"Brisbane Heat","Sydney Sixers",1,"4.0",0,17,4,4.25,15,"Women's Big Bash League","2022/23",1323602,"North Sydney Oval, Sydney","Sydney","Brisbane Heat","Sydney Sixers","Sydney Sixers","field","EA Burns","Sydney Sixers","5",NA
"S Ecclestone",2022-10-15,"Adelaide Strikers","Sydney Sixers",2,"4.0",0,17,4,4.25,15,"Women's Big Bash League","2022/23",1323556,"Great Barrier Reef Arena, Mackay","Mackay","Sydney Sixers","Adelaide Strikers","Sydney Sixers","bat","SW Bates","Sydney Sixers",NA,"17"
"DM Kimmince",2019-01-10,"Melbourne Stars","Brisbane Heat",1,"3.5",0,18,4,4.69565217391304,9,"Women's Big Bash League","2018/19",1152774,"Brisbane Cricket Ground, Woolloongabba","Brisbane","Brisbane Heat","Melbourne Stars","Brisbane Heat","field","SJ Johnson","Brisbane Heat","7",NA
"S Glenn",2020-11-22,"Adelaide Strikers","Perth Scorchers",1,"4.0",0,18,4,4.5,11,"Women's Big Bash League","2020/21",1226958,"North Sydney Oval","Sydney","Adelaide Strikers","Perth Scorchers","Perth Scorchers","field","A Wellington","Adelaide Strikers",NA,"3"
"S Molineux",2016-12-11,"Adelaide Strikers","Melbourne Renegades",1,"4.0",0,18,4,4.5,16,"Women's Big Bash League","2016/17",1023659,"North Sydney Oval No.2","Sydney","Adelaide Strikers","Melbourne Renegades","Adelaide Strikers","bat","S Molineux","Melbourne Renegades","7",NA
"SE Aley",2018-02-02,"Adelaide Strikers","Sydney Sixers",2,"4.0",1,18,4,4.5,14,"Women's Big Bash League","2017/18",1118529,"Adelaide Oval",NA,"Sydney Sixers","Adelaide Strikers","Sydney Sixers","bat","SE Aley","Sydney Sixers",NA,"17"
"AL Edgar",2023-10-31,"Sydney Sixers","Perth Scorchers",2,"4.0",0,19,4,4.75,14,"Women's Big Bash League","2023/24",1387189,"Western Australia Cricket Association Ground, Perth","Perth","Perth Scorchers","Sydney Sixers","Perth Scorchers","bat","A King","Perth Scorchers",NA,"36"
"G Voll",2023-11-29,"Perth Scorchers","Brisbane Heat",2,"4.0",0,19,4,4.75,11,"Women's Big Bash League","2023/24",1409206,"Western Australia Cricket Association Ground, Perth","Perth","Brisbane Heat","Perth Scorchers","Brisbane Heat","bat","GM Harris","Brisbane Heat",NA,"67"
"S Day",2022-10-29,"Melbourne Renegades","Melbourne Stars",1,"4.0",0,19,4,4.75,11,"Women's Big Bash League","2022/23",1323575,"Eastern Oval, Ballarat","Ballarat","Melbourne Renegades","Melbourne Stars","Melbourne Stars","field","A Sutherland","Melbourne Stars","6",NA
"A Sutherland",2018-01-09,"Adelaide Strikers","Melbourne Stars",2,"4.0",0,20,4,5,13,"Women's Big Bash League","2017/18",1118503,"Adelaide Oval",NA,"Melbourne Stars","Adelaide Strikers","Melbourne Stars","bat","T Saville","Adelaide Strikers","1",NA
"AC Kerr",2020-11-11,"Sydney Thunder","Brisbane Heat",1,"4.0",0,20,4,5,11,"Women's Big Bash League","2020/21",1226936,"Blacktown International Sportspark","Sydney","Sydney Thunder","Brisbane Heat","Sydney Thunder","bat","G Redmayne","Brisbane Heat","8",NA
"D van Niekerk",2017-12-17,"Hobart Hurricanes","Sydney Sixers",2,"4.0",0,20,4,5,11,"Women's Big Bash League","2017/18",1118483,"Bellerive Oval","Hobart","Sydney Sixers","Hobart Hurricanes","Sydney Sixers","bat","D van Niekerk","Sydney Sixers",NA,"33"
"EA Osborne",2018-01-13,"Brisbane Heat","Melbourne Stars",1,"4.0",0,20,4,5,15,"Women's Big Bash League","2017/18",1118507,"Harrup Park","Mackay","Brisbane Heat","Melbourne Stars","Brisbane Heat","bat","EA Osborne","Melbourne Stars","6",NA
"JL Jonassen",2019-10-27,"Hobart Hurricanes","Brisbane Heat",1,"4.0",0,20,4,5,15,"Women's Big Bash League","2019/20",1188396,"Allan Border Field","Brisbane","Brisbane Heat","Hobart Hurricanes","Brisbane Heat","field","JL Jonassen","Brisbane Heat","5",NA
"JL Jonassen",2023-11-15,"Hobart Hurricanes","Brisbane Heat",2,"3.3",0,20,4,5.71428571428571,8,"Women's Big Bash League","2023/24",1387210,"Allan Border Field, Brisbane","Brisbane","Brisbane Heat","Hobart Hurricanes","Hobart Hurricanes","field","G Redmayne","Brisbane Heat",NA,"53"
"M Penna",2019-10-27,"Sydney Thunder","Melbourne Stars",2,"4.0",0,20,4,5,8,"Women's Big Bash League","2019/20",1188395,"Bankstown Oval","Sydney","Sydney Thunder","Melbourne Stars","Sydney Thunder","field","AJ Blackwell","Sydney Thunder","4",NA
"ML Schutt",2022-11-06,"Perth Scorchers","Adelaide Strikers",1,"4.0",0,20,4,5,11,"Women's Big Bash League","2022/23",1323587,"Lilac Hill Park, Perth","Perth","Perth Scorchers","Adelaide Strikers","Perth Scorchers","bat","ML Schutt","Adelaide Strikers","7",NA
"NM Hancock",2023-11-17,"Melbourne Renegades","Brisbane Heat",1,"4.0",0,20,4,5,13,"Women's Big Bash League","2023/24",1387214,"Allan Border Field, Brisbane","Brisbane","Melbourne Renegades","Brisbane Heat","Brisbane Heat","field","HK Matthews","Melbourne Renegades",NA,"2"
"M Strano",2018-12-16,"Brisbane Heat","Melbourne Renegades",1,"4.0",0,21,4,5.25,14,"Women's Big Bash League","2018/19",1152743,"Geelong Cricket Ground","Geelong","Melbourne Renegades","Brisbane Heat","Brisbane Heat","bat","M Strano","Brisbane Heat",NA,"21"
"A Sutherland",2023-11-12,"Melbourne Renegades","Melbourne Stars",2,"4.0",1,22,4,5.5,12,"Women's Big Bash League","2023/24",1387208,"Junction Oval, Melbourne","Melbourne","Melbourne Stars","Melbourne Renegades","Melbourne Renegades","field","A Sutherland","Melbourne Stars",NA,"4"
"NM Hancock",2018-12-01,"Sydney Sixers","Melbourne Stars",1,"4.0",0,22,4,5.5,11,"Women's Big Bash League","2018/19",1152726,"Junction Oval","Melbourne","Sydney Sixers","Melbourne Stars","Sydney Sixers","bat","L Lee","Melbourne Stars","7",NA
"A Gardner",2022-10-29,"Hobart Hurricanes","Sydney Sixers",1,"3.0",0,23,4,7.66666666666667,8,"Women's Big Bash League","2022/23",1323574,"Eastern Oval, Ballarat","Ballarat","Hobart Hurricanes","Sydney Sixers","Sydney Sixers","field","A Gardner","Sydney Sixers","8",NA
"HK Matthews",2016-12-18,"Melbourne Renegades","Hobart Hurricanes",2,"4.0",0,23,4,5.75,14,"Women's Big Bash League","2016/17",1023679,"Queen Elizabeth II Oval","Bendigo","Hobart Hurricanes","Melbourne Renegades","Melbourne Renegades","field","AE Satterthwaite",NA,NA,NA
"JL Jonassen",2019-11-17,"Perth Scorchers","Brisbane Heat",1,"4.0",0,23,4,5.75,13,"Women's Big Bash League","2019/20",1188417,"Drummoyne Oval","Sydney","Brisbane Heat","Perth Scorchers","Brisbane Heat","field","JL Jonassen","Brisbane Heat","8",NA
"JL Jonassen",2022-11-23,"Hobart Hurricanes","Brisbane Heat",2,"4.0",0,23,4,5.75,9,"Women's Big Bash League","2022/23",1341266,"Karen Rolton Oval, Adelaide","Adelaide","Brisbane Heat","Hobart Hurricanes","Hobart Hurricanes","field","L Harris","Brisbane Heat",NA,"44"
"LG Smith",2017-01-09,"Perth Scorchers","Sydney Sixers",1,"4.0",0,23,4,5.75,10,"Women's Big Bash League","2016/17",1064701,"Sydney Cricket Ground",NA,"Perth Scorchers","Sydney Sixers","Perth Scorchers","bat","AJ Healy","Sydney Sixers","4",NA
"S Glenn",2023-10-20,"Melbourne Renegades","Brisbane Heat",2,"4.0",0,23,4,5.75,12,"Women's Big Bash League","2023/24",1387173,"Junction Oval, Melbourne","Melbourne","Brisbane Heat","Melbourne Renegades","Melbourne Renegades","field","CR Knott","Brisbane Heat",NA,"6"
"S Molineux",2022-10-16,"Adelaide Strikers","Melbourne Renegades",1,"4.0",0,23,4,5.75,13,"Women's Big Bash League","2022/23",1323558,"Great Barrier Reef Arena, Mackay","Mackay","Adelaide Strikers","Melbourne Renegades","Melbourne Renegades","field","S Molineux","Melbourne Renegades","4",NA
"SE Aley",2017-01-28,"Perth Scorchers","Sydney Sixers",2,"4.0",0,23,4,5.75,10,"Women's Big Bash League","2016/17",1064720,"W.A.C.A. Ground","Perth","Sydney Sixers","Perth Scorchers","Perth Scorchers","field","SE Aley","Sydney Sixers",NA,"7"
"A Wellington",2020-11-14,"Brisbane Heat","Adelaide Strikers",1,"3.0",0,24,4,8,7,"Women's Big Bash League","2020/21",1226938,"Drummoyne Oval","Sydney","Brisbane Heat","Adelaide Strikers","Adelaide Strikers","field","L Harris","Brisbane Heat",NA,"14"
"ML Gibson",2022-11-03,"Melbourne Renegades","Hobart Hurricanes",1,"4.0",0,24,4,6,11,"Women's Big Bash League","2022/23",1323581,"Bellerive Oval, Hobart","Hobart","Melbourne Renegades","Hobart Hurricanes","Hobart Hurricanes","field","ML Gibson","Hobart Hurricanes","4",NA
"SK Moloney",2022-11-02,"Adelaide Strikers","Melbourne Stars",2,"4.0",0,24,4,6,13,"Women's Big Bash League","2022/23",1323579,"North Sydney Oval, Sydney","Sydney","Melbourne Stars","Adelaide Strikers","Adelaide Strikers","field","T Flintoff","Melbourne Stars",NA,"22"
"L Mills",2021-11-03,"Melbourne Renegades","Perth Scorchers",2,"3.0",0,25,4,8.33333333333333,7,"Women's Big Bash League","2021/22",1269084,"Western Australia Cricket Association Ground, Perth","Perth","Perth Scorchers","Melbourne Renegades","Perth Scorchers","bat","BL Mooney","Perth Scorchers",NA,"40"
"ML Gibson",2023-11-23,"Melbourne Renegades","Hobart Hurricanes",2,"3.2",0,25,4,7.5,7,"Women's Big Bash League","2023/24",1387222,"Bellerive Oval, Hobart","Hobart","Hobart Hurricanes","Melbourne Renegades","Melbourne Renegades","field","L Lee","Hobart Hurricanes",NA,"93"
"A Gardner",2023-11-26,"Sydney Thunder","Sydney Sixers",1,"4.0",0,26,4,6.5,12,"Women's Big Bash League","2023/24",1387227,"Sydney Cricket Ground","Sydney","Sydney Thunder","Sydney Sixers","Sydney Thunder","bat","EA Perry","Sydney Sixers","9",NA
"JL Jonassen",2023-11-24,"Sydney Thunder","Brisbane Heat",2,"4.0",0,26,4,6.5,11,"Women's Big Bash League","2023/24",1387223,"Adelaide Oval","Adelaide","Brisbane Heat","Sydney Thunder","Brisbane Heat","bat","JL Jonassen","Brisbane Heat",NA,"22"
"S Day",2023-11-22,"Perth Scorchers","Melbourne Stars",2,"4.0",0,26,4,6.5,8,"Women's Big Bash League","2023/24",1387221,"Western Australia Cricket Association Ground, Perth","Perth","Melbourne Stars","Perth Scorchers","Melbourne Stars","bat","SIR Dunkley","Melbourne Stars",NA,"33"
"SJ Johnson",2020-11-07,"Melbourne Renegades","Sydney Thunder",1,"4.0",0,26,4,6.5,13,"Women's Big Bash League","2020/21",1226926,"Hurstville Oval","Sydney","Melbourne Renegades","Sydney Thunder","Sydney Thunder","field","SJ Johnson","Melbourne Renegades",NA,"2"
"A Gardner",2022-11-12,"Melbourne Stars","Sydney Sixers",2,"4.0",0,27,4,6.75,12,"Women's Big Bash League","2022/23",1323593,"Junction Oval, Melbourne","Melbourne","Sydney Sixers","Melbourne Stars","Melbourne Stars","field","A Gardner","Sydney Sixers",NA,"45"
"A Sutherland",2023-10-19,"Sydney Sixers","Melbourne Stars",2,"4.0",0,27,4,6.75,10,"Women's Big Bash League","2023/24",1387172,"North Sydney Oval, Sydney","Sydney","Melbourne Stars","Sydney Sixers","Sydney Sixers","field","A Sutherland","Melbourne Stars",NA,"2"
"CG Sippel",2023-10-22,"Perth Scorchers","Brisbane Heat",2,"4.0",0,27,4,6.75,14,"Women's Big Bash League","2023/24",1387176,"North Sydney Oval, Sydney","Sydney","Brisbane Heat","Perth Scorchers","Perth Scorchers","field","GM Harris","Brisbane Heat",NA,"50"
"H Kaur",2016-12-13,"Melbourne Stars","Sydney Thunder",1,"4.0",0,27,4,6.75,10,"Women's Big Bash League","2016/17",1023667,"Lavington Sports Oval","Albury","Melbourne Stars","Sydney Thunder","Melbourne Stars","bat","H Kaur","Sydney Thunder","8",NA
"M Kapp",2018-12-16,"Hobart Hurricanes","Sydney Sixers",2,"4.0",0,27,4,6.75,13,"Women's Big Bash League","2018/19",1152742,"Bellerive Oval","Hobart","Sydney Sixers","Hobart Hurricanes","Hobart Hurricanes","field","EA Perry","Sydney Sixers",NA,"17"
"S Day",2023-10-29,"Perth Scorchers","Melbourne Stars",2,"4.0",0,27,4,6.75,11,"Women's Big Bash League","2023/24",1387186,"Junction Oval, Melbourne","Melbourne","Melbourne Stars","Perth Scorchers","Melbourne Stars","bat","A Sutherland","Melbourne Stars",NA,"7"
"JL Jonassen",2020-11-04,"Sydney Sixers","Brisbane Heat",1,"4.0",0,28,4,7,14,"Women's Big Bash League","2020/21",1226924,"Blacktown International Sportspark","Sydney","Sydney Sixers","Brisbane Heat","Sydney Sixers","bat","EA Perry","Sydney Sixers",NA,"24"
"M Strano",2019-12-07,"Brisbane Heat","Melbourne Renegades",2,"4.0",0,28,4,7,12,"Women's Big Bash League","2019/20",1188439,"Allan Border Field","Brisbane","Brisbane Heat","Melbourne Renegades","Brisbane Heat","field","JL Jonassen","Brisbane Heat","4",NA
"E Falconer",2021-11-06,"Brisbane Heat","Melbourne Renegades",2,"4.0",0,29,4,7.25,11,"Women's Big Bash League","2021/22",1269085,"Karen Rolton Oval, Adelaide","Adelaide","Melbourne Renegades","Brisbane Heat","Brisbane Heat","field","H Kaur","Melbourne Renegades",NA,"15"
"NR Sciver",2020-11-10,"Adelaide Strikers","Melbourne Stars",1,"4.0",0,29,4,7.25,10,"Women's Big Bash League","2020/21",1226933,"Blacktown International Sportspark","Sydney","Adelaide Strikers","Melbourne Stars","Melbourne Stars","field","NR Sciver","Melbourne Stars","5",NA
"TJ Vlaeminck",2018-12-02,"Sydney Thunder","Melbourne Renegades",2,"3.5",0,29,4,7.56521739130435,10,"Women's Big Bash League","2018/19",1152728,"Junction Oval","Melbourne","Melbourne Renegades","Sydney Thunder","Sydney Thunder","field","RM Farrell","Sydney Thunder","6",NA
"S Glenn",2020-11-18,"Brisbane Heat","Perth Scorchers",2,"4.0",0,31,4,7.75,13,"Women's Big Bash League","2020/21",1226949,"Hurstville Oval","Sydney","Perth Scorchers","Brisbane Heat","Brisbane Heat","field","L Harris","Brisbane Heat","4",NA
"NM Hancock",2022-11-06,"Hobart Hurricanes","Brisbane Heat",1,"4.0",0,32,4,8,14,"Women's Big Bash League","2022/23",1323585,"Bellerive Oval, Hobart","Hobart","Hobart Hurricanes","Brisbane Heat","Brisbane Heat","field","L Harris","Brisbane Heat","4",NA
"HJ Darlington",2023-11-01,"Melbourne Renegades","Sydney Thunder",2,"4.0",0,33,4,8.25,10,"Women's Big Bash League","2023/24",1387190,"Junction Oval, Melbourne","Melbourne","Sydney Thunder","Melbourne Renegades","Sydney Thunder","bat","HJ Darlington","Sydney Thunder",NA,"37"
"S Day",2023-11-10,"Sydney Thunder","Melbourne Stars",1,"4.0",0,35,4,8.75,13,"Women's Big Bash League","2023/24",1387203,"North Sydney Oval, Sydney","Sydney","Sydney Thunder","Melbourne Stars","Sydney Thunder","bat","HJ Darlington","Sydney Thunder",NA,"4"
"CL Tryon",2023-11-08,"Melbourne Stars","Sydney Sixers",2,"1.0",0,2,3,2,5,"Women's Big Bash League","2023/24",1387199,"Jubilee Park, Ringwood, Melbourne","Melbourne","Sydney Sixers","Melbourne Stars","Melbourne Stars","field","S Day","Sydney Sixers",NA,"4"
"ML Schutt",2023-10-21,"Melbourne Stars","Adelaide Strikers",2,"3.0",1,3,3,1,15,"Women's Big Bash League","2023/24",1387175,"Karen Rolton Oval, Adelaide","Adelaide","Adelaide Strikers","Melbourne Stars","Melbourne Stars","field","KM Mack","Adelaide Strikers",NA,"148"
"A Wellington",2023-10-21,"Melbourne Stars","Adelaide Strikers",2,"2.0",0,4,3,2,9,"Women's Big Bash League","2023/24",1387175,"Karen Rolton Oval, Adelaide","Adelaide","Adelaide Strikers","Melbourne Stars","Melbourne Stars","field","KM Mack","Adelaide Strikers",NA,"148"
"HC Knight",2020-11-01,"Brisbane Heat","Sydney Thunder",2,"1.0",0,4,3,4,3,"Women's Big Bash League","2020/21",1226918,"Sydney Showground Stadium",NA,"Sydney Thunder","Brisbane Heat","Brisbane Heat","field","SL Bates","Sydney Thunder",NA,"14"
"EA Burns",2019-11-13,"Hobart Hurricanes","Sydney Sixers",2,"2.0",0,5,3,2.5,7,"Women's Big Bash League","2019/20",1188412,"Invermay Park","Launceston","Hobart Hurricanes","Sydney Sixers","Hobart Hurricanes","field","EA Perry","Sydney Sixers",NA,"39"
"ML Schutt",2020-11-15,"Sydney Sixers","Adelaide Strikers",2,"4.0",1,7,3,1.75,18,"Women's Big Bash League","2020/21",1226941,"Drummoyne Oval","Sydney","Adelaide Strikers","Sydney Sixers","Sydney Sixers","field","TJ McPharlin","Adelaide Strikers",NA,"14"
"AC Kerr",2019-10-19,"Sydney Sixers","Brisbane Heat",2,"3.0",1,8,3,2.66666666666667,10,"Women's Big Bash League","2019/20",1188385,"North Sydney Oval","Sydney","Sydney Sixers","Brisbane Heat","Brisbane Heat","bat","L Harris","Brisbane Heat",NA,"92"
"B Vakarewa",2021-11-20,"Sydney Thunder","Hobart Hurricanes",2,"4.0",0,8,3,2,16,"Women's Big Bash League","2021/22",1269107,"Ray Mitchell Oval, Harrup Park, Mackay","Mackay","Hobart Hurricanes","Sydney Thunder","Hobart Hurricanes","bat","B Vakarewa","Hobart Hurricanes",NA,"4"
"TM McGrath",2023-11-26,"Hobart Hurricanes","Adelaide Strikers",2,"2.0",0,8,3,4,6,"Women's Big Bash League","2023/24",1387226,"Sydney Cricket Ground","Sydney","Adelaide Strikers","Hobart Hurricanes","Hobart Hurricanes","field","TM McGrath","Adelaide Strikers",NA,"77"
"CG Sippel",2023-11-28,"Sydney Thunder","Brisbane Heat",2,"4.0",0,9,3,2.25,16,"Women's Big Bash League","2023/24",1409205,"Western Australia Cricket Association Ground, Perth","Perth","Brisbane Heat","Sydney Thunder","Sydney Thunder","field","AC Kerr","Brisbane Heat",NA,"44"
"L Mills",2022-11-20,"Melbourne Renegades","Perth Scorchers",2,"2.0",0,9,3,4.5,6,"Women's Big Bash League","2022/23",1323606,"Ted Summerton Reserve, Moe","Moe","Perth Scorchers","Melbourne Renegades","Melbourne Renegades","field","E Kershaw","Melbourne Renegades","6",NA
"LC Sthalekar",2016-01-22,"Hobart Hurricanes","Sydney Sixers",1,"3.0",0,9,3,3,9,"Women's Big Bash League","2015/16",896549,"Melbourne Cricket Ground",NA,"Hobart Hurricanes","Sydney Sixers","Hobart Hurricanes","bat","LC Sthalekar","Sydney Sixers","10",NA
"SJ Coyte",2019-11-30,"Sydney Sixers","Adelaide Strikers",1,"4.0",1,9,3,2.25,15,"Women's Big Bash League","2019/20",1188432,"Hurstville Oval","Sydney","Sydney Sixers","Adelaide Strikers","Sydney Sixers","bat","SJ Coyte","Adelaide Strikers","8",NA
"SL Bates",2020-11-04,"Perth Scorchers","Sydney Thunder",2,"4.0",0,9,3,2.25,16,"Women's Big Bash League","2020/21",1226923,"Blacktown International Sportspark","Sydney","Sydney Thunder","Perth Scorchers","Perth Scorchers","field","RL Haynes","Sydney Thunder",NA,"24"
"HC Knight",2018-12-09,"Melbourne Stars","Hobart Hurricanes",2,"3.0",0,10,3,3.33333333333333,8,"Women's Big Bash League","2018/19",1152734,"West Park Oval","Burnie","Hobart Hurricanes","Melbourne Stars","Hobart Hurricanes","bat","S Mandhana","Hobart Hurricanes",NA,"72"
