"bowler","bowling_team","season","event","innings","Overs","Maidens","Runs","Wickets","Average","Economy","StrikeRate","DotBalls","FourWickets","FiveWickets","BestBowlinginnings"
"LK O'Reilly","Ireland","2015/16","ICC Women's World Twenty20 Qualifier",3,"11.0",1,31,4,7.75,2.81818181818182,16.5,46,0,0,"3/16"
"RA Lewis","Ireland","2015/16","ICC Women's World Twenty20 Qualifier",3,"7.0",0,33,4,8.25,4.71428571428571,10.5,19,0,0,"2/8"
"KLG Li","Hong Kong","2014/15","Asian Games Women's Cricket Competition",2,"6.0",0,35,4,8.75,5.83333333333333,9,18,0,0,"3/6"
"SR Magar","Nepal","2017/18","ICC Women's World Twenty20 Qualifying Series Asia Region",3,"12.0",2,35,4,8.75,2.91666666666667,18,49,0,0,"2/7"
"R Padunglerd","Thailand","2013","ICC Women's World Twenty20 Qualifier",2,"5.0",0,36,4,9,7.2,7.5,13,0,0,"2/13"
"T Granger","Zimbabwe","2017","ICC Women's World Twenty20 Qualifying Series Africa Region",3,"8.0",1,37,4,9.25,4.625,12,29,0,0,"3/15"
"C Sutthiruang","Thailand","2017/18","ICC Women's World Twenty20 Qualifying Series Asia Region",5,"14.0",2,45,4,11.25,3.21428571428571,21,53,0,0,"2/14"
"CJ Metcalfe","Ireland","2015/16","ICC Women's World Twenty20 Qualifier",3,"12.0",0,47,4,11.75,3.91666666666667,18,39,0,0,"2/19"
"V Araa","Papua New Guinea","2017","ICC Women's World Twenty20 Qualifying Series East Asia-Pacific Region",4,"9.0",1,48,4,12,5.33333333333333,13.5,33,0,0,"3/9"
"K Ishimoto","Japan","2017","ICC Women's World Twenty20 Qualifying Series East Asia-Pacific Region",3,"10.0",0,49,4,12.25,4.9,15,34,0,0,"3/19"
"R Oa","Papua New Guinea","2015/16","ICC Women's World Twenty20 Qualifier",4,"10.0",0,52,4,13,5.2,15,33,0,0,"1/10"
"J Nkomo","Zimbabwe","2015/16","ICC Women's World Twenty20 Qualifier",5,"13.2",1,55,4,13.75,4.125,20,53,0,0,"2/12"
"N Sibanda","Zimbabwe","2017","ICC Women's World Twenty20 Qualifying Series Africa Region",4,"11.0",0,56,4,14,5.09090909090909,16.5,45,0,0,"2/18"
"P Marange","Zimbabwe","2017","ICC Women's World Twenty20 Qualifying Series Africa Region",4,"16.0",1,56,4,14,3.5,24,64,0,0,"3/8"
"N Boochatham","Thailand","2015/16","ICC Women's World Twenty20 Qualifier",4,"13.2",0,59,4,14.75,4.425,20,47,0,0,"2/22"
"Chan Sau Har","Hong Kong","2017/18","ICC Women's World Twenty20 Qualifying Series Asia Region",4,"13.0",0,62,4,15.5,4.76923076923077,19.5,37,0,0,"2/8"
"N Ovasuru","Papua New Guinea","2015/16","ICC Women's World Twenty20 Qualifier",4,"13.0",0,65,4,16.25,5,19.5,44,0,0,"3/13"
"FO Kibasu","Tanzania","2017","ICC Women's World Twenty20 Qualifying Series Africa Region",4,"14.5",0,68,4,17,4.58426966292135,22.25,51,0,0,"2/16"
"Kashish Agarwal","Singapore","2016","Saudari Cup",3,"11.0",1,70,4,17.5,6.36363636363636,16.5,36,0,0,"3/22"
"I van Zyl","Namibia","2017","ICC Women's World Twenty20 Qualifying Series Africa Region",5,"16.0",0,71,4,17.75,4.4375,24,56,0,0,"2/13"
"HDJ Siegers","Netherlands","2017","ICC Women's World Twenty20 Qualifying Series European-Americas Region",3,"11.0",0,72,4,18,6.54545454545455,16.5,25,0,0,"3/29"
"SA Wittmann","Namibia","2017","ICC Women's World Twenty20 Qualifying Series Africa Region",5,"15.0",0,73,4,18.25,4.86666666666667,22.5,52,0,0,"1/10"
"Zinaida Jeremiah","Tanzania","2017","ICC Women's World Twenty20 Qualifying Series Africa Region",4,"15.1",0,74,4,18.5,4.87912087912088,22.75,45,0,0,"2/19"
"HDJ Siegers","Netherlands","2015/16","ICC Women's World Twenty20 Qualifier",5,"15.0",1,76,4,19,5.06666666666667,22.5,55,0,0,"2/17"
"V Ooko","Kenya","2017","ICC Women's World Twenty20 Qualifying Series Africa Region",5,"17.5",0,79,4,19.75,4.42990654205608,26.75,73,0,0,"1/10"
"Smruthi Radhakrishnan","Singapore","2016","Saudari Cup",3,"11.0",0,81,4,20.25,7.36363636363636,16.5,29,0,0,"2/29"
"CS Mugeri","Zimbabwe","2015/16","ICC Women's World Twenty20 Qualifier",5,"16.0",1,82,4,20.5,5.125,24,36,0,0,"2/17"
"Sadia Yousuf","Pakistan","2014/15","Asian Games Women's Cricket Competition",3,"6.0",1,11,3,3.66666666666667,1.83333333333333,12,28,0,0,"2/2"
"HHC Gunaratne","Sri Lanka","2013","ICC Women's World Twenty20 Qualifier",2,"6.0",2,12,3,4,2,12,26,0,0,"2/2"
"Sumaiya Siddiqi","Pakistan","2013","ICC Women's World Twenty20 Qualifier",2,"6.0",2,13,3,4.33333333333333,2.16666666666667,12,25,0,0,"2/4"
"Asmavia Iqbal","Pakistan","2014/15","Asian Games Women's Cricket Competition",3,"6.0",0,18,3,6,3,12,28,0,0,"2/6"
"Shaila Sharmin","Bangladesh","2015/16","ICC Women's World Twenty20 Qualifier",2,"6.0",0,22,3,7.33333333333333,3.66666666666667,12,24,0,0,"2/13"
"W Liengprasert","Thailand","2017/18","ICC Women's World Twenty20 Qualifying Series Asia Region",4,"8.5",0,22,3,7.33333333333333,2.49056603773585,17.6666666666667,34,0,0,"2/5"
"CJ Erkelens","Netherlands","2015/16","ICC Women's World Twenty20 Qualifier",3,"6.0",1,25,3,8.33333333333333,4.16666666666667,12,24,0,0,"3/9"
"K Anderson","Scotland","2015/16","ICC Women's World Twenty20 Qualifier",2,"8.0",0,27,3,9,3.375,16,26,0,0,"2/13"
"D Shabbir","Canada","2013","ICC Women's World Twenty20 Qualifier",2,"6.0",1,29,3,9.66666666666667,4.83333333333333,12,24,0,0,"2/18"
"S Magar","Nepal","2014/15","Asian Games Women's Cricket Competition",2,"8.0",1,29,3,9.66666666666667,3.625,16,29,0,0,"2/16"
"Wu Juan","China","2014/15","Asian Games Women's Cricket Competition",3,"9.0",0,32,3,10.6666666666667,3.55555555555556,18,33,0,0,"3/11"
"KK Gill","Hong Kong","2017/18","ICC Women's World Twenty20 Qualifying Series Asia Region",3,"9.0",0,33,3,11,3.66666666666667,18,37,0,0,"1/4"
"Jahanara Alam","Bangladesh","2015/16","Zimbabwe Women tour of Bangladesh",2,"7.0",3,34,3,11.3333333333333,4.85714285714286,14,27,0,0,"3/11"
"KJ Garth","Ireland","2015/16","ICC Women's World Twenty20 Qualifier",3,"12.0",0,38,3,12.6666666666667,3.16666666666667,24,44,0,0,"1/12"
"Zhou Haijie","China","2014/15","Asian Games Women's Cricket Competition",3,"11.0",1,39,3,13,3.54545454545455,22,49,0,0,"1/10"
"M Uliao","Samoa","2017","ICC Women's World Twenty20 Qualifying Series East Asia-Pacific Region",5,"17.2",1,40,3,13.3333333333333,2.30769230769231,34.6666666666667,79,0,0,"2/5"
"I Ranaweera","Sri Lanka","2014/15","Asian Games Women's Cricket Competition",3,"12.0",0,42,3,14,3.5,24,46,0,0,"2/18"
"K McGill","Scotland","2017","ICC Women's World Twenty20 Qualifying Series European-Americas Region",2,"8.0",1,42,3,14,5.25,16,20,0,0,"2/26"
"M Patel","Canada","2013","ICC Women's World Twenty20 Qualifier",2,"8.0",0,42,3,14,5.25,16,23,0,0,"2/26"
"M Zhu","China","2017/18","ICC Women's World Twenty20 Qualifying Series Asia Region",3,"7.2",0,42,3,14,5.72727272727273,14.6666666666667,18,0,0,"1/3"
"N Boochatham","Thailand","2013","ICC Women's World Twenty20 Qualifier",2,"8.0",0,43,3,14.3333333333333,5.375,16,26,0,0,"2/17"
"Humaira Tasneem","United Arab Emirates","2017/18","ICC Women's World Twenty20 Qualifying Series Asia Region",4,"10.0",0,45,3,15,4.5,20,30,0,0,"2/10"
"S Venkataraman","United Arab Emirates","2017/18","ICC Women's World Twenty20 Qualifying Series Asia Region",6,"18.1",2,49,3,16.3333333333333,2.69724770642202,36.3333333333333,71,0,0,"1/10"
"Z Lyu","China","2017/18","ICC Women's World Twenty20 Qualifying Series Asia Region",3,"9.0",0,50,3,16.6666666666667,5.55555555555556,18,31,0,0,"3/14"
"Nary Thapa","Nepal","2017/18","ICC Women's World Twenty20 Qualifying Series Asia Region",5,"16.0",1,54,3,18,3.375,32,62,0,0,"1/8"
"Zhang Xiangxue","China","2017/18","ICC Women's World Twenty20 Qualifying Series Asia Region",5,"11.3",1,54,3,18,4.69565217391304,23,39,0,0,"3/19"
"S Laomi","Thailand","2015/16","ICC Women's World Twenty20 Qualifier",4,"15.0",0,57,3,19,3.8,30,48,0,0,"2/17"
"A Mazvishaya","Zimbabwe","2015/16","ICC Women's World Twenty20 Qualifier",5,"13.0",0,58,3,19.3333333333333,4.46153846153846,26,49,0,0,"1/10"
"M Yanagida","Japan","2017","ICC Women's World Twenty20 Qualifying Series East Asia-Pacific Region",4,"9.0",0,58,3,19.3333333333333,6.44444444444444,18,27,0,0,"2/19"
"R Rijke","Netherlands","2017","ICC Women's World Twenty20 Qualifying Series European-Americas Region",3,"11.0",0,59,3,19.6666666666667,5.36363636363636,22,37,0,0,"2/11"
"V Frank","Papua New Guinea","2017","ICC Women's World Twenty20 Qualifying Series East Asia-Pacific Region",4,"15.0",1,59,3,19.6666666666667,3.93333333333333,30,66,0,0,"2/22"
"S Jimmy","Papua New Guinea","2015/16","ICC Women's World Twenty20 Qualifier",4,"12.0",0,66,3,22,5.5,24,30,0,0,"1/14"
"WA Duraisingam","Malaysia","2016","Saudari Cup",3,"12.0",0,67,3,22.3333333333333,5.58333333333333,24,25,0,0,"2/21"
"F Najjumba","Uganda","2017","ICC Women's World Twenty20 Qualifying Series Africa Region",6,"11.0",0,68,3,22.6666666666667,6.18181818181818,22,31,0,0,"2/11"
"LK Bennett","Netherlands","2017","ICC Women's World Twenty20 Qualifying Series European-Americas Region",3,"11.0",0,70,3,23.3333333333333,6.36363636363636,22,33,0,0,"2/22"
"Mariska Kornet","Netherlands","2013","ICC Women's World Twenty20 Qualifier",3,"9.0",0,72,3,24,8,18,21,0,0,"2/8"
"ELT de Lange","Netherlands","2015/16","ICC Women's World Twenty20 Qualifier",5,"15.0",0,75,3,25,5,30,42,0,0,"2/16"
"LK Bennett","Netherlands","2013","ICC Women's World Twenty20 Qualifier",3,"10.0",0,76,3,25.3333333333333,7.6,20,22,0,0,"2/34"
"LI Haoye","China","2017/18","ICC Women's World Twenty20 Qualifying Series Asia Region",5,"16.0",1,77,3,25.6666666666667,4.8125,32,50,0,0,"1/14"
"C Aweko","Uganda","2017","ICC Women's World Twenty20 Qualifying Series Africa Region",6,"24.0",1,80,3,26.6666666666667,3.33333333333333,48,91,0,0,"1/7"
"L Klokgieters","Netherlands","2015/16","ICC Women's World Twenty20 Qualifier",5,"15.4",0,81,3,27,5.17021276595745,31.3333333333333,55,0,0,"2/18"
"S Nampiina","Uganda","2017","ICC Women's World Twenty20 Qualifying Series Africa Region",6,"19.5",1,108,3,36,5.4453781512605,39.6666666666667,68,0,0,"2/7"
"Ritu Moni","Bangladesh","2015/16","ICC Women's World Twenty20 Qualifier",1,"1.0",0,1,2,0.5,1,3,6,0,0,"2/1"
"HAM Samuddika","Sri Lanka","2014/15","Asian Games Women's Cricket Competition",1,"4.0",1,5,2,2.5,1.25,12,19,0,0,"2/5"
"LE Kaushalya","Sri Lanka","2013","ICC Women's World Twenty20 Qualifier",1,"4.0",0,5,2,2.5,1.25,12,21,0,0,"2/5"
"F Song","China","2014/15","Asian Games Women's Cricket Competition",1,"2.0",0,8,2,4,4,6,6,0,0,"2/8"
"SS Weerakkody","Sri Lanka","2013","ICC Women's World Twenty20 Qualifier",2,"4.0",1,8,2,4,2,12,19,0,0,"2/2"
"Bismah Maroof","Pakistan","2014/15","Asian Games Women's Cricket Competition",2,"3.0",1,10,2,5,3.33333333333333,9,11,0,0,"2/6"
"L Kenton","Canada","2013","ICC Women's World Twenty20 Qualifier",1,"4.0",0,13,2,6.5,3.25,12,17,0,0,"2/13"
"P Siaka","Papua New Guinea","2017","ICC Women's World Twenty20 Qualifying Series East Asia-Pacific Region",3,"5.1",0,13,2,6.5,2.51612903225806,15.5,21,0,0,"1/4"
"Asmavia Iqbal","Pakistan","2013","ICC Women's World Twenty20 Qualifier",1,"2.0",0,15,2,7.5,7.5,6,5,0,0,"2/15"
"HHC Gunaratne","Sri Lanka","2014/15","Asian Games Women's Cricket Competition",2,"6.0",0,15,2,7.5,2.5,18,23,0,0,"1/5"
"KK Gill","Hong Kong","2014/15","Asian Games Women's Cricket Competition",1,"3.5",0,15,2,7.5,3.91304347826087,11.5,17,0,0,"2/15"
"J Nkomo","Zimbabwe","2013","ICC Women's World Twenty20 Qualifier",2,"5.0",0,16,2,8,3.2,15,26,0,0,"2/9"
"HASD Siriwardene","Sri Lanka","2013","ICC Women's World Twenty20 Qualifier",2,"6.0",3,18,2,9,3,18,25,0,0,"1/4"
"SM Mayers","Zimbabwe","2013","ICC Women's World Twenty20 Qualifier",1,"3.4",0,20,2,10,5.45454545454546,11,13,0,0,"2/20"
"Panna Ghosh","Bangladesh","2015/16","Zimbabwe Women tour of Bangladesh",2,"7.0",1,21,2,10.5,3,21,27,0,0,"1/9"
"E Mbofana","Zimbabwe","2017","ICC Women's World Twenty20 Qualifying Series Africa Region",2,"5.0",0,22,2,11,4.4,15,20,0,0,"1/8"
"J Intan","Malaysia","2014/15","Asian Games Women's Cricket Competition",2,"6.0",0,22,2,11,3.66666666666667,18,24,0,0,"1/7"
"RC Belbashi","Nepal","2014/15","Asian Games Women's Cricket Competition",2,"6.2",0,23,2,11.5,3.63157894736842,19,22,0,0,"1/11"
"Jahanara Alam","Bangladesh","2015/16","ICC Women's World Twenty20 Qualifier",3,"8.0",1,24,2,12,3,24,35,0,0,"1/3"
"Yu Miao","China","2014/15","Asian Games Women's Cricket Competition",3,"7.0",2,25,2,12.5,3.57142857142857,21,27,0,0,"1/3"
"S Tippoch","Thailand","2013","ICC Women's World Twenty20 Qualifier",2,"6.0",0,26,2,13,4.33333333333333,18,18,0,0,"2/13"
"Salma Khatun","Bangladesh","2015/16","Zimbabwe Women tour of Bangladesh",2,"8.0",1,27,2,13.5,3.375,24,29,0,0,"2/18"
"NM Cherriath","United Arab Emirates","2017/18","ICC Women's World Twenty20 Qualifying Series Asia Region",3,"8.0",0,28,2,14,3.5,24,26,0,0,"1/8"
"K Seura","Papua New Guinea","2015/16","ICC Women's World Twenty20 Qualifier",4,"10.0",2,29,2,14.5,2.9,30,45,0,0,"2/2"
"MEMO Scott-Hayward","Ireland","2013","ICC Women's World Twenty20 Qualifier",2,"5.2",0,29,2,14.5,5.4375,16,17,0,0,"2/15"
"C Sutthiruang","Thailand","2013","ICC Women's World Twenty20 Qualifier",1,"4.0",0,30,2,15,7.5,12,7,0,0,"2/30"
"SS Weerakkody","Sri Lanka","2014/15","Asian Games Women's Cricket Competition",3,"7.0",0,32,2,16,4.57142857142857,21,24,0,0,"1/11"
"A Nakayama","Japan","2013","ICC Women's World Twenty20 Qualifier",3,"8.4",0,34,2,17,3.92307692307692,26,34,0,0,"1/8"
"Salma Khatun","Bangladesh","2014/15","Asian Games Women's Cricket Competition",2,"7.2",0,34,2,17,4.63636363636364,22,22,0,0,"1/12"
"EAJ Richardson","Ireland","2013","ICC Women's World Twenty20 Qualifier",2,"7.0",1,36,2,18,5.14285714285714,21,18,0,0,"2/10"
"F Vaelua","Samoa","2017","ICC Women's World Twenty20 Qualifying Series East Asia-Pacific Region",4,"11.0",0,37,2,18.5,3.36363636363636,33,49,0,0,"2/8"
"S Magar","Nepal","2017/18","ICC Women's World Twenty20 Qualifying Series Asia Region",2,"8.0",0,37,2,18.5,4.625,24,24,0,0,"2/11"
"IMHC Joyce","Ireland","2013","ICC Women's World Twenty20 Qualifier",2,"7.0",0,38,2,19,5.42857142857143,21,17,0,0,"2/10"
"SL Kalis","Netherlands","2015/16","ICC Women's World Twenty20 Qualifier",4,"8.0",0,39,2,19.5,4.875,24,25,0,0,"1/9"
"LI Wilkinson","Scotland","2017","ICC Women's World Twenty20 Qualifying Series European-Americas Region",2,"7.0",1,45,2,22.5,6.42857142857143,21,17,0,0,"2/18"
"M Hill","Hong Kong","2014/15","Asian Games Women's Cricket Competition",2,"7.0",0,49,2,24.5,7,21,21,0,0,"1/9"
"Han Lili","China","2017/18","ICC Women's World Twenty20 Qualifying Series Asia Region",3,"10.0",0,50,2,25,5,30,31,0,0,"1/6"
"S Bruning","Netherlands","2013","ICC Women's World Twenty20 Qualifier",3,"7.0",0,50,2,25,7.14285714285714,21,11,0,0,"2/27"
"WA Duraisingam","Malaysia","2017/18","ICC Women's World Twenty20 Qualifying Series Asia Region",4,"14.0",0,50,2,25,3.57142857142857,42,53,0,0,"1/7"
"C Sutthiruang","Thailand","2015/16","ICC Women's World Twenty20 Qualifier",4,"14.0",1,51,2,25.5,3.64285714285714,42,54,0,0,"1/11"
"K Arua","Papua New Guinea","2015/16","ICC Women's World Twenty20 Qualifier",4,"14.0",1,52,2,26,3.71428571428571,42,59,0,0,"1/14"
"F Song","China","2015/16","ICC Women's World Twenty20 Qualifier",3,"8.0",0,53,2,26.5,6.625,24,19,0,0,"1/20"
"H de Klerk","Namibia","2017","ICC Women's World Twenty20 Qualifying Series Africa Region",4,"9.0",1,55,2,27.5,6.11111111111111,27,25,0,0,"2/10"
"N Chantam","Thailand","2013","ICC Women's World Twenty20 Qualifier",2,"7.0",0,55,2,27.5,7.85714285714286,21,19,0,0,"1/22"
"S Lateh","Thailand","2015/16","ICC Women's World Twenty20 Qualifier",4,"12.0",0,55,2,27.5,4.58333333333333,36,47,0,0,"2/20"
"S Haggo","Scotland","2017","ICC Women's World Twenty20 Qualifying Series European-Americas Region",2,"8.0",0,56,2,28,7,24,17,0,0,"1/27"
"L Klokgieters","Netherlands","2017","ICC Women's World Twenty20 Qualifying Series European-Americas Region",3,"10.0",0,58,2,29,5.8,30,24,0,0,"2/32"
"L Yingying","China","2015/16","ICC Women's World Twenty20 Qualifier",3,"12.0",0,61,2,30.5,5.08333333333333,36,32,0,0,"1/16"
"DM Braat","Netherlands","2013","ICC Women's World Twenty20 Qualifier",3,"10.0",0,62,2,31,6.2,30,26,0,0,"2/24"
"GK Diviya","Singapore","2016","Saudari Cup",3,"12.0",0,64,2,32,5.33333333333333,36,38,0,0,"1/21"
"M Mwangi","Kenya","2017","ICC Women's World Twenty20 Qualifying Series Africa Region",4,"14.0",0,65,2,32.5,4.64285714285714,42,49,0,0,"1/13"
"E Kobayashi","Japan","2017","ICC Women's World Twenty20 Qualifying Series East Asia-Pacific Region",4,"8.0",0,67,2,33.5,8.375,24,22,0,0,"1/10"
"JM Apio","Uganda","2017","ICC Women's World Twenty20 Qualifying Series Africa Region",4,"12.0",1,70,2,35,5.83333333333333,36,41,0,0,"2/5"
"L Tshuma","Zimbabwe","2017","ICC Women's World Twenty20 Qualifying Series Africa Region",4,"13.0",1,72,2,36,5.53846153846154,39,43,0,0,"2/20"
