"bowler","bowling_team","season","event","innings","Overs","Maidens","Runs","Wickets","Average","Economy","StrikeRate","DotBalls","FourWickets","FiveWickets","BestBowlinginnings"
"M Abdulla","Malawi","2018/19","ICC World Twenty20 Africa Region Qualifier C",5,"19.0",0,108,9,12,5.68421052631579,12.6666666666667,56,0,1,"6/12"
"G Snyman","Namibia","2015","ICC World Twenty20 Qualifier",5,"16.2",0,113,9,12.5555555555556,6.91836734693878,10.8888888888889,43,1,0,"4/30"
"R Matsumura","Japan","2018/19","ICC World Twenty20 East Asia-Pacific Region Qualifier B",5,"19.3",1,114,9,12.6666666666667,5.84615384615385,13,58,1,0,"4/18"
"Muhammad Nadeem","South Korea","2018/19","ICC World Twenty20 East Asia-Pacific Region Qualifier B",5,"18.2",0,115,9,12.7777777777778,6.27272727272727,12.2222222222222,49,0,0,"3/29"
"Usman Ali","Saudi Arabia","2018","ICC World Twenty20 Asia Region Qualifier A",6,"21.0",0,124,9,13.7777777777778,5.90476190476191,14,53,0,1,"5/23"
"G Goudie","Scotland","2013/14","ICC World Twenty20 Qualifier",6,"18.0",0,126,9,14,7,12,41,0,0,"3/15"
"Imran Haider","United Arab Emirates","2018","ICC World Twenty20 Asia Region Qualifier A",6,"24.0",1,126,9,14,5.25,16,77,0,0,"3/6"
"Zeeshan Maqsood","Oman","2015","ICC World Twenty20 Qualifier",5,"15.5",0,128,9,14.2222222222222,8.08421052631579,10.5555555555556,32,1,0,"4/23"
"Mohammad Afzal","Saudi Arabia","2018","ICC World Twenty20 Asia Region Qualifier A",6,"24.0",0,136,9,15.1111111111111,5.66666666666667,16,60,0,0,"3/18"
"WT Gavera","Papua New Guinea","2013/14","ICC World Twenty20 Qualifier",7,"22.0",1,155,9,17.2222222222222,7.04545454545455,14.6666666666667,64,0,0,"3/17"
"PK Matautaava","Vanuatu","2018","ICC World Twenty20 East Asia-Pacific Region Qualifier A",6,"24.0",0,163,9,18.1111111111111,6.79166666666667,16,78,0,0,"3/23"
"Khurram Khan","United Arab Emirates","2013/14","ICC World Twenty20 Qualifier",10,"28.0",0,171,9,19,6.10714285714286,18.6666666666667,56,0,0,"3/30"
"CS Sandri","Italy","2013/14","ICC World Twenty20 Qualifier",8,"31.0",0,173,9,19.2222222222222,5.58064516129032,20.6666666666667,84,0,0,"2/12"
"Tanwir Afzal","Hong Kong","2013/14","ICC World Twenty20 Qualifier",9,"34.0",1,182,9,20.2222222222222,5.35294117647059,22.6666666666667,104,0,0,"3/12"
"V Mitari","Rwanda","2018","ICC World Twenty20 Africa Region Qualifier B",6,"22.0",0,228,9,25.3333333333333,10.3636363636364,14.6666666666667,40,0,0,"2/30"
"Nadeem Ahmed","Hong Kong","2013/14","ICC World Twenty20 Qualifier",9,"35.0",0,238,9,26.4444444444444,6.8,23.3333333333333,76,0,0,"3/18"
"NR Kumar","Canada","2018/19","ICC World Twenty20 Americas Sub Regional Qualifier A",5,"10.5",1,44,8,5.5,4.06153846153846,8.125,40,0,0,"3/1"
"FA Cossa","Mozambique","2018/19","ICC World Twenty20 Africa Region Qualifier C",3,"11.0",1,48,8,6,4.36363636363636,8.25,43,0,0,"3/7"
"Usman Ashraf","United States of America","2018/19","ICC World Twenty20 Americas Sub Regional Qualifier A",3,"8.0",0,48,8,6,6,6,27,0,1,"5/15"
"Anjar Tadarus","Indonesia","2018/19","ICC World Twenty20 East Asia-Pacific Region Qualifier B",3,"7.5",0,53,8,6.625,6.76595744680851,5.875,18,0,1,"5/32"
"JF Mooney","Ireland","2015","ICC World Twenty20 Qualifier",3,"9.5",0,60,8,7.5,6.10169491525424,7.375,31,0,0,"3/20"
"Imran Ali","Kuwait","2018","ICC World Twenty20 Asia Region Qualifier A",4,"11.4",1,62,8,7.75,5.31428571428571,8.75,37,0,1,"5/2"
"Pavandeep Singh","Malaysia","2018/19","ICC World Twenty20 Asia Region Qualifier B",4,"13.0",4,62,8,7.75,4.76923076923077,9.75,55,0,1,"5/1"
"Rakibul Hasan","Italy","2018","ICC World Twenty20 Europe Region Qualifier B",4,"16.0",0,73,8,9.125,4.5625,12,46,0,0,"3/13"
"Mudassir Iqbal","South Korea","2018/19","ICC World Twenty20 East Asia-Pacific Region Qualifier B",5,"17.5",0,79,8,9.875,4.42990654205608,13.375,61,1,0,"4/20"
"Sibtain Raza","Kuwait","2014/15","ACC Twenty20 Cup",3,"11.0",0,81,8,10.125,7.36363636363636,8.25,30,0,1,"5/27"
"Aamir Kaleem","Oman","2014/15","ACC Twenty20 Cup",4,"16.0",0,83,8,10.375,5.1875,12,32,0,0,"3/17"
"JOA Gordon","Canada","2013/14","ICC World Twenty20 Qualifier",5,"19.0",0,87,8,10.875,4.57894736842105,14.25,62,0,0,"3/15"
"GH Dockrell","Ireland","2013/14","ICC World Twenty20 Qualifier",5,"19.0",0,96,8,12,5.05263157894737,14.25,52,0,0,"2/12"
"Park Keunyeol","South Korea","2018/19","ICC World Twenty20 East Asia-Pacific Region Qualifier B",5,"16.0",0,97,8,12.125,6.0625,12,38,0,0,"3/24"
"TK Patel","United States of America","2015","ICC World Twenty20 Qualifier",5,"18.3",0,105,8,13.125,5.67567567567568,13.875,52,0,0,"3/13"
"RM Haq","Scotland","2013/14","ICC World Twenty20 Qualifier",6,"23.0",0,112,8,14,4.8695652173913,17.25,70,0,0,"3/25"
"Inam-ul-Haq","Qatar","2018","ICC World Twenty20 Asia Region Qualifier A",6,"21.0",0,128,8,16,6.09523809523809,15.75,49,1,0,"4/22"
"NAT Watkins","Jersey","2015","ICC World Twenty20 Qualifier",6,"19.4",0,132,8,16.5,6.71186440677966,14.75,51,0,0,"3/15"
"Sarfaraj Patel","Lesotho","2018/19","ICC World Twenty20 Africa Region Qualifier C",5,"19.0",0,134,8,16.75,7.05263157894737,14.25,61,0,0,"3/21"
"BDH Stevens","Jersey","2015","ICC World Twenty20 Qualifier",6,"20.0",0,139,8,17.375,6.95,15,39,0,0,"3/24"
"SM Sharif","Scotland","2013/14","ICC World Twenty20 Qualifier",6,"22.0",0,142,8,17.75,6.45454545454545,16.5,63,0,0,"3/19"
"P Kerai","Kenya","2018","ICC World Twenty20 Africa Region Qualifier B",6,"20.0",1,145,8,18.125,7.25,15,62,1,0,"4/25"
"K Ganesh","United States of America","2013/14","ICC World Twenty20 Qualifier",6,"24.0",0,148,8,18.5,6.16666666666667,18,57,0,0,"2/14"
"C Rububagumya","Rwanda","2018","ICC World Twenty20 Africa Region Qualifier B",6,"17.0",0,190,8,23.75,11.1764705882353,12.75,33,0,0,"2/32"
"GDR Eranga","Canada","2018/19","ICC World Twenty20 Americas Sub Regional Qualifier A",3,"8.0",0,19,7,2.71428571428571,2.375,6.85714285714286,40,0,0,"3/5"
"Sagar Pun","Nepal","2014/15","Asian Games Men's Cricket Competition",3,"10.0",1,39,7,5.57142857142857,3.9,8.57142857142857,34,0,0,"3/24"
"W Peatfield","Guernsey","2018","ICC World Twenty20 Europe Region Qualifier C",3,"11.5",1,45,7,6.42857142857143,3.80281690140845,10.1428571428571,42,0,0,"3/11"
"Faruq Hakimin","Malaysia","2014/15","Asian Games Men's Cricket Competition",3,"12.0",1,52,7,7.42857142857143,4.33333333333333,10.2857142857143,37,1,0,"4/14"
"Nadeem Ahmed","Hong Kong","2014/15","Asian Games Men's Cricket Competition",3,"11.0",0,53,7,7.57142857142857,4.81818181818182,9.42857142857143,33,0,0,"3/9"
"A Rangaswamy","Botswana","2018/19","ICC World Twenty20 Africa Region Qualifier C",5,"19.0",3,55,7,7.85714285714286,2.89473684210526,16.2857142857143,87,0,0,"2/3"
"B Ward","Jersey","2018","ICC World Twenty20 Europe Region Qualifier B",4,"12.0",0,58,7,8.28571428571429,4.83333333333333,10.2857142857143,33,0,0,"3/16"
"P Sungnard","Thailand","2018/19","ICC World Twenty20 Asia Region Qualifier B",4,"9.3",0,65,7,9.28571428571429,6.84210526315789,8.14285714285714,24,1,0,"4/21"
"AR Cusack","Ireland","2015","ICC World Twenty20 Qualifier",3,"10.3",0,70,7,10,6.66666666666667,9,30,0,0,"3/26"
"BM Scholtz","Namibia","2018/19","ICC World Twenty20 Africa Region Qualifier C",5,"17.0",1,75,7,10.7142857142857,4.41176470588235,14.5714285714286,64,0,0,"3/8"
"MIA Patel","Malawi","2018/19","ICC World Twenty20 Africa Region Qualifier C",5,"17.0",1,76,7,10.8571428571429,4.47058823529412,14.5714285714286,56,0,0,"3/5"
"Vichanath Singh","Thailand","2018/19","ICC World Twenty20 Asia Region Qualifier B",5,"18.0",2,82,7,11.7142857142857,4.55555555555556,15.4285714285714,62,0,0,"3/24"
"Khawar Abbas","Saudi Arabia","2018","ICC World Twenty20 Asia Region Qualifier A",5,"13.2",0,83,7,11.8571428571429,6.225,11.4285714285714,31,1,0,"4/17"
"RM Koda","Indonesia","2018/19","ICC World Twenty20 East Asia-Pacific Region Qualifier B",4,"16.0",0,85,7,12.1428571428571,5.3125,13.7142857142857,53,0,0,"2/16"
"T Tshose","Botswana","2018/19","ICC World Twenty20 Africa Region Qualifier C",5,"16.0",0,88,7,12.5714285714286,5.5,13.7142857142857,54,0,0,"3/33"
"J Evans","Israel","2018","ICC World Twenty20 Europe Region Qualifier C",5,"19.0",0,91,7,13,4.78947368421053,16.2857142857143,55,0,0,"2/16"
"CW Coombe","Namibia","2018/19","ICC World Twenty20 Africa Region Qualifier C",5,"15.5",0,94,7,13.4285714285714,5.93684210526316,13.5714285714286,59,1,0,"4/24"
"J Kida","Fiji","2018","ICC World Twenty20 East Asia-Pacific Region Qualifier A",4,"12.0",0,97,7,13.8571428571429,8.08333333333333,10.2857142857143,20,0,0,"3/23"
"N Master","Botswana","2018/19","ICC World Twenty20 Africa Region Qualifier C",5,"20.0",0,97,7,13.8571428571429,4.85,17.1428571428571,62,0,0,"3/10"
"Riazat Ali Shah","Uganda","2018","ICC World Twenty20 Africa Region Qualifier B",5,"13.0",1,102,7,14.5714285714286,7.84615384615385,11.1428571428571,39,0,0,"3/10"
"M Taniyama","Japan","2018/19","ICC World Twenty20 East Asia-Pacific Region Qualifier B",6,"18.0",0,104,7,14.8571428571429,5.77777777777778,15.4285714285714,64,0,0,"3/18"
"GR Russ","Philippines","2018/19","ICC World Twenty20 East Asia-Pacific Region Qualifier B",5,"15.5",0,109,7,15.5714285714286,6.88421052631579,13.5714285714286,45,0,0,"3/29"
"RJ Robinson","Bermuda","2013/14","ICC World Twenty20 Qualifier",6,"16.0",0,115,7,16.4285714285714,7.1875,13.7142857142857,39,0,0,"3/8"
"NRP Scholtz","Namibia","2013/14","ICC World Twenty20 Qualifier",7,"21.0",0,116,7,16.5714285714286,5.52380952380952,18,57,0,1,"5/13"
"RJ Ranpura","Oman","2014/15","ACC Twenty20 Cup",4,"15.0",0,117,7,16.7142857142857,7.8,12.8571428571429,31,0,0,"3/38"
"Mohammed Awais","Qatar","2018","ICC World Twenty20 Asia Region Qualifier A",6,"21.0",0,120,7,17.1428571428571,5.71428571428571,18,61,0,0,"3/23"
"TJ Murtagh","Ireland","2013/14","ICC World Twenty20 Qualifier",6,"18.0",1,120,7,17.1428571428571,6.66666666666667,15.4285714285714,57,1,0,"4/24"
"H Shahid","United States of America","2015","ICC World Twenty20 Qualifier",5,"19.0",0,122,7,17.4285714285714,6.42105263157895,16.2857142857143,50,0,0,"3/22"
"D Duraisingam","Malaysia","2014/15","ACC Twenty20 Cup",4,"15.4",0,126,7,18,8.04255319148936,13.4285714285714,33,0,0,"3/11"
"RJ Ranpura","Oman","2015","ICC World Twenty20 Qualifier",5,"18.4",0,130,7,18.5714285714286,6.96428571428571,16,53,0,0,"3/30"
"DC Smith","Philippines","2018/19","ICC World Twenty20 East Asia-Pacific Region Qualifier B",6,"23.2",0,132,7,18.8571428571429,5.65714285714286,20,69,0,0,"2/13"
"Mohamed Saafee","Maldives","2018","ICC World Twenty20 Asia Region Qualifier A",5,"16.3",0,132,7,18.8571428571429,8,14.1428571428571,37,0,0,"2/25"
"Amjad Javed","United Arab Emirates","2013/14","ICC World Twenty20 Qualifier",10,"22.0",0,134,7,19.1428571428571,6.09090909090909,18.8571428571429,52,0,0,"2/14"
"AW Kay","Jersey","2015","ICC World Twenty20 Qualifier",6,"21.0",0,134,7,19.1428571428571,6.38095238095238,18,56,0,0,"3/24"
"Bashir Shah","Denmark","2013/14","ICC World Twenty20 Qualifier",7,"21.0",2,135,7,19.2857142857143,6.42857142857143,18,68,0,0,"3/34"
"KSB Tavo","Fiji","2018","ICC World Twenty20 East Asia-Pacific Region Qualifier A",5,"18.3",1,140,7,20,7.56756756756757,15.8571428571429,55,0,0,"3/19"
"RG Mukasa","Uganda","2013/14","ICC World Twenty20 Qualifier",6,"20.0",0,143,7,20.4285714285714,7.15,17.1428571428571,58,1,0,"4/23"
"GK Berg","Italy","2013/14","ICC World Twenty20 Qualifier",7,"23.4",0,149,7,21.2857142857143,6.29577464788732,20.2857142857143,59,0,0,"3/12"
"K Wakita","Japan","2018/19","ICC World Twenty20 East Asia-Pacific Region Qualifier B",6,"22.5",0,153,7,21.8571428571429,6.7007299270073,19.5714285714286,61,0,0,"3/18"
"Rohan Mustafa","United Arab Emirates","2013/14","ICC World Twenty20 Qualifier",10,"28.0",1,172,7,24.5714285714286,6.14285714285714,24,62,0,0,"3/14"
"B Regmi","Nepal","2018/19","ICC World Twenty20 Asia Region Qualifier B",3,"12.0",2,25,6,4.16666666666667,2.08333333333333,12,54,0,0,"3/5"
"Saad Bin Zafar","Canada","2018/19","ICC World Twenty20 Americas Sub Regional Qualifier A",5,"11.3",4,35,6,5.83333333333333,3.04347826086957,11.5,52,0,0,"3/12"
"Karan KC","Nepal","2018/19","ICC World Twenty20 Asia Region Qualifier B",4,"8.5",0,40,6,6.66666666666667,4.52830188679245,8.83333333333333,30,0,0,"3/2"
"KRP Silva","United States of America","2018/19","ICC World Twenty20 Americas Sub Regional Qualifier A",4,"10.0",2,42,6,7,4.2,10,40,0,0,"2/5"
"Anwar Rahman","Malaysia","2018/19","ICC World Twenty20 Asia Region Qualifier B",4,"12.0",2,45,6,7.5,3.75,12,40,0,0,"2/3"
"C Pervez","Canada","2018/19","ICC World Twenty20 Americas Sub Regional Qualifier A",4,"13.0",2,46,6,7.66666666666667,3.53846153846154,13,58,0,0,"3/10"
"RJ Trott","Bermuda","2010","ICC World Cricket League Americas Region Division One Twenty20",3,"12.0",0,48,6,8,4,12,43,0,0,"3/11"
"T Jamtsho","Bhutan","2018/19","ICC World Twenty20 Asia Region Qualifier B",3,"10.0",0,51,6,8.5,5.1,10,39,0,0,"3/13"
"Mohammad Nabi","Afghanistan","2014/15","Asian Games Men's Cricket Competition",3,"11.1",1,52,6,8.66666666666667,4.65671641791045,11.1666666666667,37,1,0,"4/18"
"Atif Mehmood","Spain","2018","ICC World Twenty20 Europe Region Qualifier B",3,"10.0",0,53,6,8.83333333333333,5.3,10,28,1,0,"4/21"
"NM Odhiambo","Kenya","2016","Kenya T20 Quadrangular Series",2,"8.0",0,55,6,9.16666666666667,6.875,8,21,0,0,"3/26"
"Fareed Ahmad","Afghanistan","2014/15","Asian Games Men's Cricket Competition",3,"12.0",0,59,6,9.83333333333333,4.91666666666667,12,37,1,0,"4/17"
"Abdul-Shakoor Rahimzei","Germany","2018","ICC World Twenty20 Europe Region Qualifier A",4,"12.0",0,60,6,10,5,12,39,1,0,"4/9"
"Azam Mohammad","Sweden","2018","ICC World Twenty20 Europe Region Qualifier C",3,"10.0",1,61,6,10.1666666666667,6.1,10,30,0,0,"3/14"
"CJA Amini","Papua New Guinea","2018","ICC World Twenty20 East Asia-Pacific Region Qualifier A",5,"13.0",3,62,6,10.3333333333333,4.76923076923077,13,45,1,0,"4/1"
"Kim Daeyeon","South Korea","2018/19","ICC World Twenty20 East Asia-Pacific Region Qualifier B",4,"13.0",0,63,6,10.5,4.84615384615385,13,41,0,0,"2/8"
"A Makesh","Kuwait","2018","ICC World Twenty20 Asia Region Qualifier A",4,"11.0",0,70,6,11.6666666666667,6.36363636363636,11,27,1,0,"4/21"
"AB Kamara","Sierra Leone","2018","ICC World Twenty20 Africa Region Qualifier A",4,"13.0",0,71,6,11.8333333333333,5.46153846153846,13,46,0,0,"2/11"
"BDH Stevens","Jersey","2018","ICC World Twenty20 Europe Region Qualifier B",4,"14.5",0,72,6,12,4.85393258426966,14.8333333333333,45,0,0,"3/19"
"N Dutta","Canada","2018/19","ICC World Twenty20 Americas Sub Regional Qualifier A",5,"16.4",0,74,6,12.3333333333333,4.44,16.6666666666667,67,0,0,"2/10"
"Zahoor Khan","United Arab Emirates","2018","ICC World Twenty20 Asia Region Qualifier A",5,"17.1",0,79,6,13.1666666666667,4.60194174757282,17.1666666666667,55,0,0,"3/16"
"Amjad Mahboob","Singapore","2014/15","ACC Twenty20 Cup",3,"12.0",0,82,6,13.6666666666667,6.83333333333333,12,24,0,0,"3/23"
"A Karn","Nepal","2013/14","ICC World Twenty20 Qualifier",5,"16.0",0,87,6,14.5,5.4375,16,54,0,0,"2/14"
"S Vijayakumar","Singapore","2014/15","ACC Twenty20 Cup",3,"11.0",0,94,6,15.6666666666667,8.54545454545454,11,25,1,0,"4/20"
"Hassan Ghulam","Malaysia","2014/15","ACC Twenty20 Cup",4,"15.0",0,101,6,16.8333333333333,6.73333333333333,15,39,0,0,"3/22"
"T van der Gugten","Netherlands","2015","ICC World Twenty20 Qualifier",4,"15.0",0,101,6,16.8333333333333,6.73333333333333,15,41,0,0,"3/13"
"S Ramataboe","Lesotho","2018/19","ICC World Twenty20 Africa Region Qualifier C",4,"12.0",0,102,6,17,8.5,12,28,0,0,"2/18"
"Sikder Billah","Bahrain","2018","ICC World Twenty20 Asia Region Qualifier A",4,"11.0",0,102,6,17,9.27272727272727,11,22,0,0,"3/27"
"AV Lalcheta","Oman","2014/15","ACC Twenty20 Cup",4,"16.0",0,103,6,17.1666666666667,6.4375,16,45,0,0,"3/30"
"N Vanua","Papua New Guinea","2018","ICC World Twenty20 East Asia-Pacific Region Qualifier A",5,"16.0",0,103,6,17.1666666666667,6.4375,16,50,0,0,"3/18"
"Bilal Hassun","Uganda","2018","ICC World Twenty20 Africa Region Qualifier B",4,"13.0",0,104,6,17.3333333333333,8,13,37,0,0,"2/15"
"Zeeshan Abbas","Bahrain","2018","ICC World Twenty20 Asia Region Qualifier A",5,"20.0",0,106,6,17.6666666666667,5.3,20,55,0,0,"2/26"
"SO Ngoche","Kenya","2015","ICC World Twenty20 Qualifier",5,"15.3",0,108,6,18,6.96774193548387,15.5,38,0,0,"3/19"
"KN Mussa","Tanzania","2018","ICC World Twenty20 Africa Region Qualifier B",5,"13.1",0,110,6,18.3333333333333,8.35443037974684,13.1666666666667,36,0,0,"3/15"
"Iqbal Hussain","Qatar","2018","ICC World Twenty20 Asia Region Qualifier A",5,"17.5",0,116,6,19.3333333333333,6.50467289719626,17.8333333333333,46,0,0,"3/14"
"MNR Cooray","Maldives","2018","ICC World Twenty20 Asia Region Qualifier A",5,"19.0",0,121,6,20.1666666666667,6.36842105263158,19,38,0,0,"2/21"
"HS Baidwan","Canada","2013/14","ICC World Twenty20 Qualifier",5,"16.3",0,124,6,20.6666666666667,7.51515151515152,16.5,34,1,0,"4/23"
"DL Brangman","Bermuda","2013/14","ICC World Twenty20 Qualifier",5,"17.0",0,144,6,24,8.47058823529412,17,35,0,0,"3/29"
"T Tavo","Fiji","2018","ICC World Twenty20 East Asia-Pacific Region Qualifier A",5,"19.0",0,158,6,26.3333333333333,8.31578947368421,19,48,0,0,"2/27"
"CR Amini","Papua New Guinea","2013/14","ICC World Twenty20 Qualifier",7,"23.2",0,185,6,30.8333333333333,7.92857142857143,23.3333333333333,51,0,0,"2/25"
"Z Bimenyimana","Rwanda","2018","ICC World Twenty20 Africa Region Qualifier B",6,"22.1",1,189,6,31.5,8.52631578947368,22.1666666666667,60,0,0,"2/42"
"JJ Tucker","Bermuda","2013/14","ICC World Twenty20 Qualifier",7,"23.0",0,199,6,33.1666666666667,8.65217391304348,23,43,0,0,"3/22"
"Mark Bawa","Ghana","2018","ICC World Twenty20 Africa Region Qualifier A",1,"4.0",0,17,5,3.4,4.25,4.8,16,0,1,"5/17"
"Yousuf Aslam","Singapore","2018/19","ICC World Twenty20 Asia Region Qualifier B",2,"7.5",2,18,5,3.6,2.29787234042553,9.4,34,0,0,"3/10"
"SRM Arachichige","Israel","2016","ICC World Cricket League Europe Region Division Two Twenty20",2,"5.0",0,19,5,3.8,3.8,6,20,1,0,"4/13"
"Sompal Kami","Nepal","2014/15","Asian Games Men's Cricket Competition",3,"8.0",3,20,5,4,2.5,9.6,41,0,0,"3/4"
"I Udana","Sri Lanka","2014/15","Asian Games Men's Cricket Competition",3,"9.0",2,24,5,4.8,2.66666666666667,10.8,42,0,0,"2/1"
"T Kahamker","Israel","2018","ICC World Twenty20 Europe Region Qualifier C",1,"4.0",0,25,5,5,6.25,4.8,10,0,1,"5/25"
"PC de Silva","Sri Lanka","2014/15","Asian Games Men's Cricket Competition",2,"6.2",1,28,5,5.6,4.42105263157895,7.6,19,0,0,"3/8"
"B Regmi","Nepal","2014/15","Asian Games Men's Cricket Competition",3,"9.1",0,29,5,5.8,3.16363636363636,11,39,0,0,"3/1"
"BMAJ Mendis","Sri Lanka","2014/15","Asian Games Men's Cricket Competition",3,"8.0",0,31,5,6.2,3.875,9.6,30,0,0,"3/13"
