"bowler","bowling_team","season","event","innings","Overs","Maidens","Runs","Wickets","Average","Economy","StrikeRate","DotBalls","FourWickets","FiveWickets","BestBowlinginnings"
"S Rana","Velocity","2022","Women's T20 Challenge",3,"10.0",0,89,1,89,8.9,60,21,0,0,"1/37"
"H Kaur","Supernovas","2018","Women's T20 Challenge Match",1,"1.0",0,6,0,Inf,6,Inf,1,0,0,"0/6"
"P Vastrakar","Supernovas","2018","Women's T20 Challenge Match",1,"2.0",0,9,0,Inf,4.5,Inf,7,0,0,"0/9"
"SD Pradhan","Velocity","2020/21","Women's T20 Challenge",1,"1.0",0,9,0,Inf,9,Inf,2,0,0,"0/9"
"D Hazell","Trailblazers","2018","Women's T20 Challenge Match",1,"1.0",0,10,0,Inf,10,Inf,2,0,0,"0/10"
"DB Sharma","Trailblazers","2018","Women's T20 Challenge Match",1,"1.0",0,10,0,Inf,10,Inf,1,0,0,"0/10"
"P Vastrakar","Supernovas","2020/21","Women's T20 Challenge",1,"1.0",0,10,0,Inf,10,Inf,3,0,0,"0/10"
"S Luus","Velocity","2020/21","Women's T20 Challenge",1,"1.0",0,11,0,Inf,11,Inf,1,0,0,"0/11"
"S Pandey","Trailblazers","2018","Women's T20 Challenge Match",1,"1.0",0,11,0,Inf,11,Inf,3,0,0,"0/11"
"H Kaur","Supernovas","2022","Women's T20 Challenge",1,"1.0",0,12,0,Inf,12,Inf,1,0,0,"0/12"
"LMM Tahuhu","Trailblazers","2018","Women's T20 Challenge Match",1,"2.0",0,14,0,Inf,7,Inf,6,0,0,"0/14"
"SFM Devine","Supernovas","2018","Women's T20 Challenge Match",1,"2.0",0,14,0,Inf,7,Inf,3,0,0,"0/14"
"H Kaur","Supernovas","2020/21","Women's T20 Challenge",1,"2.0",0,15,0,Inf,7.5,Inf,5,0,0,"0/15"
"H Kaur","Supernovas","2019","Women's T20 Challenge",1,"2.0",0,16,0,Inf,8,Inf,2,0,0,"0/16"
"M Joshi","Supernovas","2022","Women's T20 Challenge",1,"1.0",0,17,0,Inf,17,Inf,3,0,0,"0/17"
"MD Sonawane","Velocity","2022","Women's T20 Challenge",1,"2.0",0,19,0,Inf,9.5,Inf,1,0,0,"0/19"
"Shafali Verma","Velocity","2022","Women's T20 Challenge",1,"2.0",0,19,0,Inf,9.5,Inf,1,0,0,"0/19"
"R Kanojiya","Supernovas","2022","Women's T20 Challenge",1,"4.0",0,22,0,Inf,5.5,Inf,7,0,0,"0/22"
"Manali Dakshini","Velocity","2020/21","Women's T20 Challenge",1,"3.0",0,23,0,Inf,7.66666666666667,Inf,8,0,0,"0/23"
"J Goswami","Trailblazers","2019","Women's T20 Challenge",1,"3.0",0,31,0,Inf,10.3333333333333,Inf,6,0,0,"0/31"
"SR Taylor","Trailblazers","2019","Women's T20 Challenge",2,"3.0",0,33,0,Inf,11,Inf,5,0,0,"0/9"
"A Reddy","Trailblazers","2022","Women's T20 Challenge",2,"4.0",0,34,0,Inf,8.5,Inf,7,0,0,"0/15"
"S Pandey","Velocity","2020/21","Women's T20 Challenge",2,"7.0",0,34,0,Inf,4.85714285714286,Inf,22,0,0,"0/16"
"SC Selman","Trailblazers","2019","Women's T20 Challenge",2,"5.0",0,42,0,Inf,8.4,Inf,14,0,0,"0/14"
"HK Matthews","Velocity","2019","Women's T20 Challenge",3,"5.0",0,47,0,Inf,9.4,Inf,11,0,0,"0/8"
"V Chandu","Supernovas","2022","Women's T20 Challenge",2,"5.0",0,49,0,Inf,9.8,Inf,11,0,0,"0/23"
"Komal Zanzad","Velocity","2019","Women's T20 Challenge",2,"7.0",0,52,0,Inf,7.42857142857143,Inf,18,0,0,"0/23"
