"striker","bowler","RunsScored","BallsFaced","Outs","Dots","Fours","Sixes","Economy","StrikeRate","Average"
"A Mutreja","EH Hutchinson",19,31,0,22,3,0,3.67741935483871,61.2903225806452,Inf
"A Mutreja","F Nsubuga",4,24,1,21,0,0,1,16.6666666666667,4
"A Mutreja","Fayyaz Butt",1,2,1,1,0,0,3,50,1
"A Mutreja","GDR Eranga",15,23,0,13,2,0,3.91304347826087,65.2173913043478,Inf
"A Mutreja","Gayan Munaweera",0,1,1,1,0,0,0,0,0
"A Mutreja","H Ssenyondo",17,33,1,23,2,0,3.09090909090909,51.5151515151515,17
"A Mutreja","HAM Shah",23,22,1,8,1,1,6.27272727272727,104.545454545455,23
"A Mutreja","Hassan Ghulam",8,14,1,9,1,0,3.42857142857143,57.1428571428571,8
"A Mutreja","Ibrahim Hassan",10,7,0,3,2,0,8.57142857142857,142.857142857143,Inf
"A Mutreja","Ikramullah Khan",4,2,1,1,1,0,12,200,4
"A Mutreja","J Jojo",7,17,0,12,0,0,2.47058823529412,41.1764705882353,Inf
"A Mutreja","J Rasu",0,1,0,0,0,0,0,0,NA
"A Mutreja","J Sebanja",6,15,0,11,0,0,2.4,40,Inf
"A Mutreja","J Singye",8,7,0,2,1,0,6.85714285714286,114.285714285714,Inf
"A Mutreja","JA DeSilva",14,20,1,13,2,0,4.2,70,14
"A Mutreja","JJ Tucker",33,29,0,14,5,0,6.82758620689655,113.793103448276,Inf
"A Mutreja","K Ganesh",7,8,1,5,1,0,5.25,87.5,7
"A Mutreja","K Penjor",1,1,0,0,0,0,6,100,Inf
"A Mutreja","KRP Silva",1,3,1,2,0,0,2,33.3333333333333,1
"A Mutreja","Kaleemullah",5,15,0,11,0,0,2,33.3333333333333,Inf
"A Mutreja","Khizar Hayat",23,47,0,29,1,0,2.93617021276596,48.936170212766,Inf
"A Mutreja","L Yonten",16,14,0,8,3,0,6.85714285714286,114.285714285714,Inf
"A Mutreja","LN Oluoch",4,8,0,5,0,0,3,50,Inf
"A Mutreja","MK Patel",2,8,0,6,0,0,1.5,25,Inf
"A Mutreja","MO Jones",28,28,0,15,4,0,6,100,Inf
"A Mutreja","Mohamed Mahfooz",20,12,1,5,2,1,10,166.666666666667,20
"A Mutreja","Mohammad Nadeem",2,7,0,5,0,0,1.71428571428571,28.5714285714286,Inf
"A Mutreja","Mohammad Nazril",8,15,0,9,1,0,3.2,53.3333333333333,Inf
"A Mutreja","Mohammed Irfan (2)",9,17,0,10,0,0,3.17647058823529,52.9411764705882,Inf
"A Mutreja","Mohammed Nadeem",19,17,0,8,3,0,6.70588235294118,111.764705882353,Inf
"A Mutreja","Muhammad Amir",7,3,0,1,0,1,14,233.333333333333,Inf
"A Mutreja","Muhammad Ghous",4,8,1,4,0,0,3,50,4
"A Mutreja","Muhammad Murad",2,2,0,0,0,0,6,100,Inf
"A Mutreja","Muhammad Tanveer",9,7,0,2,1,0,7.71428571428571,128.571428571429,Inf
"A Mutreja","Muhammad Wafiq",9,14,1,10,0,1,3.85714285714286,64.2857142857143,9
"A Mutreja","N Dutta",12,27,0,19,1,0,2.66666666666667,44.4444444444444,Inf
"A Mutreja","ND Laegsgaard",12,28,0,19,0,0,2.57142857142857,42.8571428571429,Inf
"A Mutreja","NN Odhiambo",27,15,0,5,5,0,10.8,180,Inf
"A Mutreja","NP Kenjige",32,30,0,14,3,1,6.4,106.666666666667,Inf
"A Mutreja","NR Kumar",9,9,0,4,1,0,6,100,Inf
"A Mutreja","Nasir Shafiq",23,30,0,15,3,0,4.6,76.6666666666667,Inf
"A Mutreja","OD Hald",9,15,1,8,0,0,3.6,60,9
"A Mutreja","P Wangdi",21,11,0,3,4,0,11.4545454545455,190.909090909091,Inf
"A Mutreja","PK Matautaava",0,2,1,2,0,0,0,0,0
"A Mutreja","Pavandeep Singh",47,61,0,40,7,1,4.62295081967213,77.0491803278689,Inf
"A Mutreja","RB Javed",8,9,0,4,1,0,5.33333333333333,88.8888888888889,Inf
"A Mutreja","RG Mukasa",8,11,1,6,1,0,4.36363636363636,72.7272727272727,8
"A Mutreja","Riazat Ali Shah",1,2,0,1,0,0,3,50,Inf
"A Mutreja","S Muniandy",15,12,0,4,2,0,7.5,125,Inf
"A Mutreja","S Navaratnam",16,28,1,19,2,0,3.42857142857143,57.1428571428571,16
"A Mutreja","S Tobgay",24,20,0,7,3,0,7.2,120,Inf
"A Mutreja","SA Ahmad",18,15,0,7,3,0,7.2,120,Inf
"A Mutreja","SN Netravalkar",3,12,0,9,0,0,1.5,25,Inf
"A Mutreja","SO Ngoche",0,2,1,2,0,0,0,0,0
"A Mutreja","SS Dhindsa",2,7,1,5,0,0,1.71428571428571,28.5714285714286,2
"A Mutreja","Saad Bin Zafar",18,32,1,21,2,0,3.375,56.25,18
"A Mutreja","Salman Nazar",3,8,0,5,0,0,2.25,37.5,Inf
"A Mutreja","Saud Munir",7,7,0,1,0,0,6,100,Inf
"A Mutreja","Shahrulnizam Yusof",2,6,1,4,0,0,2,33.3333333333333,2
"A Mutreja","Steven Ryan Taylor",14,30,0,18,0,0,2.8,46.6666666666667,Inf
"A Mutreja","Suharril Fetri",10,30,0,20,0,0,2,33.3333333333333,Inf
"A Mutreja","Syed Aziz",2,4,1,2,0,0,3,50,2
"A Mutreja","T Jamtsho",22,13,0,6,3,1,10.1538461538462,169.230769230769,Inf
"A Mutreja","T Wangchuk",0,1,1,1,0,0,0,0,0
"A Mutreja","TK Patel",21,22,0,10,3,0,5.72727272727273,95.4545454545455,Inf
"A Mutreja","TP Allen",18,9,0,3,2,1,12,200,Inf
"A Mutreja","Usman Shuja",21,29,0,17,2,0,4.3448275862069,72.4137931034483,Inf
"A Mutreja","Virandeep Singh",22,22,0,10,3,0,6,100,Inf
"A Mutreja","W Nalisa",0,4,1,4,0,0,0,0,0
"A Nao","DS Airee",0,2,0,2,0,0,0,0,NA
"A Nao","PM Seelaar",5,11,0,7,0,0,2.72727272727273,45.4545454545455,Inf
"A Nao","S Lamichhane",0,4,0,4,0,0,0,0,NA
"A Nao","S Snater",0,1,1,1,0,0,0,0,0
"A Nao","T van der Gugten",1,9,0,8,0,0,0.666666666666667,11.1111111111111,Inf
"A Nsensha","A Dagar",8,26,1,20,0,0,1.84615384615385,30.7692307692308,8
"A Nsensha","A Rangaswamy",1,5,0,4,0,0,1.2,20,Inf
"A Nsensha","AS Abioye",2,6,0,4,0,0,2,33.3333333333333,Inf
"A Nsensha","CN Onwuzulike",10,13,0,9,1,0,4.61538461538461,76.9230769230769,Inf
"A Nsensha","G Bakiweyem",1,2,0,1,0,0,3,50,Inf
"A Nsensha","HA Chohan",10,32,0,25,1,0,1.875,31.25,Inf
"A Nsensha","JO Adedeji",4,26,1,23,0,0,0.923076923076923,15.3846153846154,4
"A Nsensha","Jitin Singh",6,14,0,9,0,0,2.57142857142857,42.8571428571429,Inf
"A Nsensha","KN Mussa",5,8,0,6,1,0,3.75,62.5,Inf
"A Nsensha","L Lamin",0,4,1,4,0,0,0,0,0
"A Nsensha","N Master",2,13,1,11,0,0,0.923076923076923,15.3846153846154,2
"A Nsensha","RK Kiseto",0,2,0,2,0,0,0,0,NA
"A Nsensha","SJ Ally",5,8,0,4,0,0,3.75,62.5,Inf
"A Otwani","A Bulow",24,11,0,3,4,0,13.0909090909091,218.181818181818,Inf
"A Otwani","A Krishna",7,10,1,4,0,0,4.2,70,7
"A Otwani","A Shukla",1,9,0,8,0,0,0.666666666666667,11.1111111111111,Inf
