"match_id","balls_per_over","team1","team2","gender","season","date","event","venue","city","toss_winner","toss_decision","umpire1","umpire2","reserve_umpire","match_referee","outcome","player_of_match","winner","winner_runs","winner_wickets","method","match_number","tv_umpire"
804749,6,"Northamptonshire","Leicestershire","male","2015",2015-07-29,"Royal London One-Day Cup","County Ground, Northampton","Northampton","Northamptonshire","bat","SA Garratt","SJ O'Shaughnessy",NA,NA,NA,NA,"Northamptonshire",55,NA,NA,NA,NA
804751,6,"Somerset","Durham","male","2015",2015-07-29,"Royal London One-Day Cup","County Ground, Taunton","Taunton","Somerset","bat","BV Taylor","PK Baldwin",NA,NA,NA,NA,"Durham",NA,7,NA,NA,NA
804753,6,"Surrey","Yorkshire","male","2015",2015-07-29,"Royal London One-Day Cup","Kennington Oval, London","London","Surrey","bat","MJD Bodenham","MJ Saggers",NA,NA,NA,NA,"Surrey",6,NA,NA,NA,NA
804755,6,"Hampshire","Kent","male","2015",2015-07-30,"Royal London One-Day Cup","St Lawrence Ground, Canterbury","Canterbury","Kent","field","MA Gough","NA Mallender",NA,NA,NA,NA,"Kent",NA,5,NA,NA,NA
804757,6,"Sussex","Nottinghamshire","male","2015",2015-07-30,"Royal London One-Day Cup","County Ground, Hove","Brighton","Sussex","bat","ID Blackwell","MJ Saggers",NA,NA,NA,NA,"Nottinghamshire",NA,4,NA,NA,NA
804759,6,"Yorkshire","Worcestershire","male","2015",2015-07-30,"Royal London One-Day Cup","County Ground, New Road, Worcester","Worcester","Yorkshire","bat","AG Wharf","SC Gale",NA,NA,NA,NA,"Yorkshire",133,NA,NA,NA,NA
804761,6,"Northamptonshire","Derbyshire","male","2015",2015-07-31,"Royal London One-Day Cup","County Ground, Derby","Derby","Derbyshire","field","AG Wharf","SC Gale",NA,NA,NA,NA,"Derbyshire",NA,7,NA,NA,NA
804763,6,"Surrey","Durham","male","2015",2015-07-31,"Royal London One-Day Cup","Riverside Ground, Chester-le-Street","Chester-le-Street","Durham","field","JW Lloyds","PJ Hartley",NA,NA,NA,NA,"Surrey",49,NA,NA,NA,NA
804765,6,"Glamorgan","Essex","male","2015",2015-07-31,"Royal London One-Day Cup","Sophia Gardens, Cardiff","Cardiff","Essex","field","BV Taylor","PK Baldwin",NA,NA,NA,NA,"Glamorgan",146,NA,NA,NA,NA
804767,6,"Gloucestershire","Leicestershire","male","2015",2015-07-31,"Royal London One-Day Cup","Grace Road, Leicester","Leicester","Leicestershire","field","MA Gough","SJ O'Shaughnessy",NA,NA,NA,NA,"Gloucestershire",1,NA,NA,NA,NA
804769,6,"Middlesex","Kent","male","2015",2015-07-31,"Royal London One-Day Cup","Brunton Memorial Ground, Radlett","Radlett","Middlesex","bat","NGB Cook","SA Garratt",NA,NA,NA,NA,"Middlesex",87,NA,NA,NA,NA
804771,6,"Somerset","Worcestershire","male","2015",2015-07-31,"Royal London One-Day Cup","County Ground, Taunton","Taunton","Somerset","bat","JH Evans","PR Pollard",NA,NA,NA,NA,"Somerset",56,NA,NA,NA,NA
804773,6,"Middlesex","Hampshire","male","2015",2015-08-01,"Royal London One-Day Cup","The Rose Bowl, Southampton","Southampton","Middlesex","bat","IJ Gould","RJ Evans",NA,NA,NA,NA,"Hampshire",NA,10,NA,NA,NA
804775,6,"Durham","Yorkshire","male","2015",2015-08-02,"Royal London One-Day Cup","Riverside Ground, Chester-le-Street","Chester-le-Street","Yorkshire","field","MA Gough","RT Robinson",NA,NA,NA,NA,"Yorkshire",32,NA,"D/L",NA,NA
804777,6,"Essex","Nottinghamshire","male","2015",2015-08-02,"Royal London One-Day Cup","County Ground, Chelmsford","Chelmsford","Nottinghamshire","field","BV Taylor","NL Bainton",NA,NA,NA,NA,"Nottinghamshire",NA,7,NA,NA,NA
804779,6,"Glamorgan","Hampshire","male","2015",2015-08-02,"Royal London One-Day Cup","Sophia Gardens, Cardiff","Cardiff","Glamorgan","bat","NA Mallender","PK Baldwin",NA,NA,"no result",NA,NA,NA,NA,NA,NA,"PR Pollard"
804781,6,"Somerset","Gloucestershire","male","2015",2015-08-02,"Royal London One-Day Cup","County Ground, Bristol","Bristol","Somerset","bat","BJ Debenham","RJ Evans",NA,NA,NA,NA,"Gloucestershire",NA,3,NA,NA,NA
804783,6,"Sussex","Kent","male","2015",2015-08-02,"Royal London One-Day Cup","St Lawrence Ground, Canterbury","Canterbury","Kent","field","MJD Bodenham","NGB Cook",NA,NA,NA,NA,"Kent",NA,8,NA,NA,NA
804785,6,"Lancashire","Warwickshire","male","2015",2015-08-02,"Royal London One-Day Cup","Old Trafford, Manchester","Manchester","Warwickshire","field","AG Wharf","JW Lloyds",NA,NA,NA,NA,"Warwickshire",NA,3,NA,NA,NA
804787,6,"Surrey","Derbyshire","male","2015",2015-08-02,"Royal London One-Day Cup","Woodbridge Road, Guildford","Guildford","Derbyshire","field","MJ Saggers","SC Gale",NA,NA,NA,NA,"Surrey",77,NA,NA,NA,NA
804789,6,"Northamptonshire","Worcestershire","male","2015",2015-08-02,"Royal London One-Day Cup","County Ground, New Road, Worcester","Worcester","Northamptonshire","bat","PJ Hartley","SA Garratt",NA,NA,NA,NA,"Northamptonshire",21,NA,NA,NA,NA
804791,6,"Somerset","Northamptonshire","male","2015",2015-08-03,"Royal London One-Day Cup","County Ground, Northampton","Northampton","Somerset","bat","IJ Gould","NL Bainton",NA,NA,NA,NA,"Northamptonshire",NA,4,NA,NA,NA
804793,6,"Middlesex","Sussex","male","2015",2015-08-03,"Royal London One-Day Cup","County Ground, Hove","Brighton","Sussex","field","GD Lloyd","NGB Cook",NA,NA,NA,"NRT Gubbins","Middlesex",3,NA,"D/L",NA,"MJ Saggers"
804795,6,"Glamorgan","Warwickshire","male","2015",2015-08-03,"Royal London One-Day Cup","Edgbaston, Birmingham","Birmingham","Glamorgan","bat","NA Mallender","PK Baldwin",NA,NA,NA,NA,"Warwickshire",NA,9,NA,NA,NA
804797,6,"Yorkshire","Leicestershire","male","2015",2015-08-03,"Royal London One-Day Cup","Headingley, Leeds","Leeds","Leicestershire","field","JH Evans","M Burns",NA,NA,NA,NA,"Yorkshire",31,NA,NA,NA,NA
804799,6,"Leicestershire","Derbyshire","male","2015",2015-08-04,"Royal London One-Day Cup","County Ground, Derby","Derby","Derbyshire","field","JH Evans","JW Lloyds",NA,NA,NA,NA,"Derbyshire",NA,6,NA,NA,NA
804801,6,"Gloucestershire","Durham","male","2015",2015-08-04,"Royal London One-Day Cup","County Ground, Bristol","Bristol","Gloucestershire","bat","DJ Millns","SA Garratt",NA,NA,NA,NA,"Gloucestershire",71,NA,"D/L",NA,NA
804803,6,"Hampshire","Essex","male","2015",2015-08-04,"Royal London One-Day Cup","The Rose Bowl, Southampton","Southampton","Hampshire","bat","NGB Cook","SC Gale",NA,NA,NA,NA,"Essex",NA,6,NA,NA,NA
804805,6,"Lancashire","Nottinghamshire","male","2015",2015-08-04,"Royal London One-Day Cup","Aigburth, Liverpool","Liverpool","Nottinghamshire","field","M Burns","RT Robinson",NA,NA,NA,NA,"Nottinghamshire",NA,4,NA,NA,NA
804807,6,"Surrey","Worcestershire","male","2015",2015-08-04,"Royal London One-Day Cup","Kennington Oval, London","London","Surrey","bat","GD Lloyd","MJD Bodenham",NA,NA,NA,"SM Curran","Surrey",36,NA,NA,NA,"BJ Debenham"
804811,6,"Glamorgan","Sussex","male","2015",2015-08-05,"Royal London One-Day Cup","St Helen's, Swansea","Swansea","Sussex","field","DJ Millns","NL Bainton",NA,NA,"no result",NA,NA,NA,NA,NA,NA,NA
804813,6,"Hampshire","Warwickshire","male","2015",2015-08-05,"Royal London One-Day Cup","Edgbaston, Birmingham","Birmingham","Warwickshire","field","JW Lloyds","SA Garratt",NA,NA,NA,"LA Dawson","Hampshire",23,NA,"D/L",NA,"JH Evans"
804815,6,"Worcestershire","Gloucestershire","male","2015",2015-08-05,"Royal London One-Day Cup","County Ground, New Road, Worcester","Worcester","Gloucestershire","field","PK Baldwin","PJ Hartley",NA,NA,NA,NA,"Gloucestershire",NA,4,"D/L",NA,NA
804817,6,"Yorkshire","Somerset","male","2015",2015-08-05,"Royal London One-Day Cup","North Marine Road Ground, Scarborough","Scarborough","Yorkshire","bat","NA Mallender","RJ Bailey",NA,NA,NA,NA,"Somerset",NA,6,NA,NA,NA
804819,6,"Durham","Leicestershire","male","2015",2015-08-06,"Royal London One-Day Cup","Grace Road, Leicester","Leicester","Leicestershire","field","GD Lloyd","PK Baldwin",NA,NA,NA,NA,"Durham",146,NA,NA,NA,NA
804821,6,"Nottinghamshire","Middlesex","male","2015",2015-08-06,"Royal London One-Day Cup","Lord's, London","London","Middlesex","field","MJD Bodenham","M Burns",NA,NA,NA,NA,"Nottinghamshire",49,NA,NA,NA,NA
804823,6,"Lancashire","Kent","male","2015",2015-08-08,"Royal London One-Day Cup","St Lawrence Ground, Canterbury","Canterbury","Kent","field","RJ Evans","SJ O'Shaughnessy",NA,NA,NA,NA,"Lancashire",51,NA,NA,NA,NA
804825,6,"Durham","Derbyshire","male","2015",2015-08-17,"Royal London One-Day Cup","Riverside Ground, Chester-le-Street","Chester-le-Street","Derbyshire","field","MA Gough","SC Gale",NA,NA,NA,NA,"Durham",55,NA,NA,NA,NA
804827,6,"Lancashire","Hampshire","male","2015",2015-08-17,"Royal London One-Day Cup","The Rose Bowl, Southampton","Southampton","Lancashire","bat","MJD Bodenham","M Burns",NA,NA,NA,NA,"Lancashire",29,NA,NA,NA,NA
804829,6,"Glamorgan","Middlesex","male","2015",2015-08-17,"Royal London One-Day Cup","Lord's, London","London","Glamorgan","bat","MJ Saggers","RJ Evans",NA,NA,NA,NA,"Middlesex",NA,8,NA,NA,NA
804831,6,"Gloucestershire","Northamptonshire","male","2015",2015-08-17,"Royal London One-Day Cup","County Ground, Northampton","Northampton","Gloucestershire","bat","NA Mallender","PK Baldwin",NA,NA,NA,NA,"Northamptonshire",NA,4,NA,NA,NA
804833,6,"Nottinghamshire","Kent","male","2015",2015-08-17,"Royal London One-Day Cup","Trent Bridge, Nottingham","Nottingham","Kent","field","PJ Hartley","SJ O'Shaughnessy",NA,NA,NA,NA,"Kent",NA,5,NA,NA,NA
804835,6,"Surrey","Somerset","male","2015",2015-08-17,"Royal London One-Day Cup","County Ground, Taunton","Taunton","Somerset","field","AG Wharf","NL Bainton",NA,NA,NA,NA,"Somerset",NA,3,NA,NA,NA
804837,6,"Sussex","Warwickshire","male","2015",2015-08-17,"Royal London One-Day Cup","Rugby School Ground","Rugby","Warwickshire","field","GD Lloyd","JH Evans",NA,NA,NA,NA,"Warwickshire",NA,4,NA,NA,NA
804839,6,"Leicestershire","Worcestershire","male","2015",2015-08-17,"Royal London One-Day Cup","County Ground, New Road, Worcester","Worcester","Leicestershire","bat","RK Illingworth","RJ Bailey",NA,NA,NA,NA,"Worcestershire",NA,8,NA,NA,NA
804841,6,"Derbyshire","Worcestershire","male","2015",2015-08-18,"Royal London One-Day Cup","County Ground, Derby","Derby","Derbyshire","bat","NA Mallender","RT Robinson",NA,NA,NA,NA,"Derbyshire",49,NA,"D/L",NA,NA
804843,6,"Surrey","Gloucestershire","male","2015",2015-08-18,"Royal London One-Day Cup","County Ground, Bristol","Bristol","Gloucestershire","field","AG Wharf","RJ Bailey",NA,NA,NA,NA,"Surrey",12,NA,NA,NA,NA
804845,6,"Leicestershire","Somerset","male","2015",2015-08-18,"Royal London One-Day Cup","Grace Road, Leicester","Leicester","Somerset","field","RK Illingworth","RJ Evans",NA,NA,NA,NA,"Somerset",NA,9,NA,NA,NA
804849,6,"Lancashire","Glamorgan","male","2015",2015-08-19,"Royal London One-Day Cup","Old Trafford, Manchester","Manchester","Glamorgan","field","SC Gale","SJ O'Shaughnessy",NA,NA,"no result",NA,NA,NA,NA,NA,NA,NA
804851,6,"Nottinghamshire","Hampshire","male","2015",2015-08-19,"Royal London One-Day Cup","Trent Bridge, Nottingham","Nottingham","Hampshire","field","PK Baldwin","RK Illingworth",NA,NA,"no result",NA,NA,NA,NA,NA,NA,NA
804853,6,"Sussex","Essex","male","2015",2015-08-19,"Royal London One-Day Cup","County Ground, Hove","Brighton","Essex","field","M Burns","NGB Cook",NA,NA,"no result",NA,NA,NA,NA,NA,NA,NA
804857,6,"Nottinghamshire","Durham","male","2015",2015-08-25,"Royal London One-Day Cup","Trent Bridge, Nottingham","Nottingham","Durham","field","JW Lloyds","NA Mallender",NA,NA,NA,"SR Patel","Nottinghamshire",49,NA,"D/L",NA,"PK Baldwin"
804859,6,"Hampshire","Gloucestershire","male","2015",2015-08-26,"Royal London One-Day Cup","County Ground, Bristol","Bristol","Gloucestershire","field","JH Evans","RJ Bailey",NA,NA,NA,NA,"Gloucestershire",NA,4,NA,NA,NA
804861,6,"Yorkshire","Essex","male","2015",2015-08-27,"Royal London One-Day Cup","County Ground, Chelmsford","Chelmsford","Essex","field","SJ O'Shaughnessy","RT Robinson",NA,NA,NA,"LE Plunkett","Yorkshire",20,NA,NA,NA,"AG Wharf"
804863,6,"Surrey","Kent","male","2015",2015-08-27,"Royal London One-Day Cup","Kennington Oval, London","London","Surrey","bat","MJ Saggers","MA Gough",NA,NA,NA,NA,"Surrey",17,NA,"D/L",NA,NA
804865,6,"Yorkshire","Gloucestershire","male","2015",2015-09-06,"Royal London One-Day Cup","Headingley, Leeds","Leeds","Gloucestershire","field","JW Lloyds","NA Mallender",NA,NA,NA,"M Klinger","Gloucestershire",NA,8,NA,NA,"DJ Millns"
804867,6,"Surrey","Nottinghamshire","male","2015",2015-09-07,"Royal London One-Day Cup","Kennington Oval, London","London","Surrey","bat","IJ Gould","RK Illingworth",NA,NA,NA,"KC Sangakkara","Surrey",4,NA,NA,NA,"NGB Cook"
913419,6,"Fiji","Guernsey","male","2015",2015-09-07,"ICC World Cricket League Division Six","Castle Park Cricket Ground","Colchester","Fiji","field","AA Baig","Sarika Prasad","R Black","GF Labrooy",NA,"OE Newey","Guernsey",188,NA,NA,NA,NA
913421,6,"Cayman Islands","Vanuatu","male","2015",2015-09-07,"ICC World Cricket League Division Six","Ashlyns Road","Frinton-on-Sea","Cayman Islands","bat","Iftikhar Ali","HE Kearns","AJT Dowdalls","GF Labrooy",NA,"A Mansale","Vanuatu",NA,4,NA,NA,NA
913427,6,"Norway","Vanuatu","male","2015",2015-09-08,"ICC World Cricket League Division Six","West Mersea Cricket Club",NA,"Norway","bat","AJT Dowdalls","Sarika Prasad","S Ketipe","GF Labrooy",NA,"J Rasu","Vanuatu",NA,4,NA,NA,NA
913429,6,"Fiji","Suriname","male","2015",2015-09-08,"ICC World Cricket League Division Six","Castle Park Cricket Ground","Colchester","Fiji","bat","MB Gray","AJ Neill","AA Baig","GF Labrooy",NA,"G Singh","Suriname",NA,6,NA,NA,NA
913431,6,"Botswana","Guernsey","male","2015",2015-09-08,"ICC World Cricket League Division Six","Ashlyns Road","Frinton-on-Sea","Guernsey","bat","R Black","J Jensen","HE Kearns","GF Labrooy",NA,"MWR Stokes","Guernsey",151,NA,NA,NA,NA
913435,6,"Guernsey","Suriname","male","2015",2015-09-10,"ICC World Cricket League Division Six","Star Stile","Halstead","Suriname","field","AA Baig","BB Pradhan","J Jensen","GF Labrooy",NA,"DR Hooper","Guernsey",44,NA,NA,NA,NA
913445,6,"Guernsey","Norway","male","2015",2015-09-11,"ICC World Cricket League Division Six","Ashlyns Road","Frinton-on-Sea","Guernsey","bat","R Black","Sarika Prasad","MB Gray","GF Labrooy",NA,"DR Hooper","Guernsey",22,NA,NA,NA,NA
913447,6,"Suriname","Vanuatu","male","2015",2015-09-11,"ICC World Cricket League Division Six","Hare Field","Coggeshall","Suriname","field","HE Kearns","BB Pradhan","S Ketipe","GF Labrooy",NA,"MC Patandin","Suriname",NA,4,NA,NA,NA
913451,6,"Botswana","Fiji","male","2015",2015-09-13,"ICC World Cricket League Division Six","Cricket Field Lane","Bishop's Stortford","Botswana","field","MB Gray","J Jensen","Iftikhar Ali","GF Labrooy",NA,"J Wesele","Fiji",133,NA,NA,NA,NA
913455,6,"Guernsey","Suriname","male","2015",2015-09-13,"ICC World Cricket League Division Six","County Ground","Chelmsford","Suriname","field","R Black","AJ Neill","AA Baig","GF Labrooy",NA,"G Singh","Suriname",NA,6,NA,NA,NA
911037,6,"Netherlands","Scotland","male","2015",2015-09-14,"ICC World Cricket League Championship","VRA Ground","Amstelveen","Scotland","field","PJ Nero","C Shamshuddin","MA Din","DT Jukes","no result",NA,NA,NA,NA,NA,"9",NA
804869,6,"Gloucestershire","Surrey","male","2015",2015-09-19,"Royal London One-Day Cup","Lord's, London","London","Surrey","field","NGB Cook","RJ Bailey",NA,NA,NA,"JMR Taylor","Gloucestershire",6,NA,NA,NA,"PJ Hartley"
911043,6,"Kenya","Namibia","male","2015/16",2015-10-30,"ICC World Cricket League Championship","Wanderers Cricket Ground","Windhoek","Kenya","bat","AW Louw","AT Holdstock","A Louw","DT Jukes",NA,NA,"Kenya",11,NA,NA,"11",NA
911045,6,"Kenya","Namibia","male","2015/16",2015-11-01,"ICC World Cricket League Championship","Wanderers Cricket Ground","Windhoek","Kenya","bat","AW Louw","AT Holdstock","JJ Luck","DT Jukes",NA,NA,"Kenya",92,NA,NA,"12",NA
930567,6,"Oman","Papua New Guinea","male","2015/16",2015-11-12,"Oman tour of United Arab Emirates","ICC Academy Ground No 2","Dubai","Papua New Guinea","field","Imran Mustafa","BB Pradhan","Ahmed Shah Durrani",NA,NA,NA,"Papua New Guinea",NA,2,"D/L",NA,NA
930569,6,"Oman","Nepal","male","2015/16",2015-11-14,"Oman tour of United Arab Emirates","Sheikh Zayed Stadium Nursery 1","Abu Dhabi","Oman","field","Ahmed Shah Durrani","Imran Mustafa","Rabiul Hoque",NA,NA,NA,"Oman",NA,3,NA,NA,NA
911055,6,"Nepal","Papua New Guinea","male","2015/16",2015-11-16,"ICC World Cricket League Championship","Sheikh Zayed Stadium","Abu Dhabi","Nepal","bat","RR Wimalasiri","BB Pradhan","Imran Mustafa","DT Jukes",NA,"A Vala","Papua New Guinea",NA,2,NA,"14",NA
911057,6,"Nepal","Papua New Guinea","male","2015/16",2015-11-18,"ICC World Cricket League Championship","Sheikh Zayed Stadium","Abu Dhabi","Nepal","bat","RR Wimalasiri","BB Pradhan","Imran Mustafa","DT Jukes",NA,"JNT Vare","Papua New Guinea",NA,3,NA,"16",NA
952189,6,"United Arab Emirates","Netherlands","male","2015/16",2016-01-27,"ICC World Cricket League Championship","Sheikh Zayed Stadium","Abu Dhabi","Netherlands","field","CK Nandan","Sarika Prasad","Rabiul Hoque","DT Jukes",NA,NA,"Netherlands",NA,7,NA,"18",NA
952191,6,"United Arab Emirates","Netherlands","male","2015/16",2016-01-29,"ICC World Cricket League Championship","Sheikh Zayed Stadium","Abu Dhabi","United Arab Emirates","field","CK Nandan","Sarika Prasad","Rabiul Hoque","DT Jukes",NA,NA,"Netherlands",6,NA,NA,"20",NA
973773,6,"Malaysia","Singapore","male","2015/16",2016-02-20,"Stan Nagaiah Trophy","Kinrara Academy Oval","Kuala Lumpur","Malaysia","field","N Sivan","Zaidan Taha",NA,NA,NA,NA,"Malaysia",NA,6,NA,"2",NA
952197,6,"Nepal","Namibia","male","2015/16",2016-04-16,"ICC World Cricket League Championship","Tribhuvan University International Cricket Ground","Kirtipur","Namibia","bat","BB Pradhan","Sharfuddoula","VK Jha","GF Labrooy",NA,NA,"Nepal",NA,5,NA,"21",NA
952199,6,"Nepal","Namibia","male","2015/16",2016-04-18,"ICC World Cricket League Championship","Tribhuvan University International Cricket Ground","Kirtipur","Nepal","field","BB Pradhan","Sharfuddoula","VK Jha","GF Labrooy",NA,NA,"Nepal",NA,3,NA,"22",NA
1002143,6,"Northern Knights","Leinster Lightning","male","2016",2016-05-02,"Cricket Ireland Inter-Provincial Limited Over Cup","Civil Service Cricket Club, Stormont, Belfast","Belfast","Northern Knights","bat","MT Ross","S Wijesundera","AJ Neill",NA,NA,NA,"Leinster Lightning",NA,6,NA,"1",NA
979819,6,"Guernsey","Tanzania","male","2016",2016-05-22,"ICC World Cricket League Division Five","Farmers Cricket Club Ground","St Martin","Tanzania","bat","M Hawthorne","WPM van Liemt","AJ Neill","DT Jukes",NA,"OE Newey","Guernsey",NA,8,NA,NA,NA
979821,6,"Nigeria","Oman","male","2016",2016-05-22,"ICC World Cricket League Division Five","FB Fields","St Clement","Nigeria","field","AJT Dowdalls","S Redfern","JM Williams","DT Jukes",NA,"AV Lalcheta","Oman",181,NA,NA,NA,NA
979827,6,"Jersey","Tanzania","male","2016",2016-05-24,"ICC World Cricket League Division Five","FB Fields","St Clement","Jersey","bat","AJT Dowdalls","HKG Jansen","S Redfern","DT Jukes",NA,NA,"Jersey",85,NA,NA,NA,NA
979829,6,"Oman","Tanzania","male","2016",2016-05-25,"ICC World Cricket League Division Five","Grainville","St Saviour","Oman","field","HKG Jansen","AJ Neill","Tabarak Dar","DT Jukes",NA,NA,"Oman",NA,9,NA,NA,NA
979835,6,"Tanzania","Vanuatu","male","2016",2016-05-27,"ICC World Cricket League Division Five","Grainville","St Saviour","Vanuatu","bat","M Hawthorne","Tabarak Dar","S Redfern","DT Jukes",NA,NA,"Tanzania",NA,7,NA,NA,NA
979837,6,"Jersey","Nigeria","male","2016",2016-05-27,"ICC World Cricket League Division Five","Farmers Cricket Club Ground","St Martin","Jersey","field","HKG Jansen","JM Williams","AJT Dowdalls","DT Jukes",NA,"B Kynman","Jersey",NA,10,NA,NA,NA
979839,6,"Guernsey","Oman","male","2016",2016-05-27,"ICC World Cricket League Division Five","FB Fields","St Clement","Oman","field","IO Oyieko","WPM van Liemt","AJ Neill","DT Jukes",NA,"Aamir Kaleem","Oman",NA,2,NA,NA,NA
979845,6,"Jersey","Oman","male","2016",2016-05-28,"ICC World Cricket League Division Five","Grainville","St Saviour","Oman","field","AJ Neill","Tabarak Dar","IO Oyieko","DT Jukes",NA,"AW Hawkins-Kay","Jersey",44,NA,NA,NA,NA
1014845,6,"Papua New Guinea","Kenya","male","2016",2016-05-28,"ICC World Cricket League Championship","Amini Park","Port Moresby","Kenya","bat","A Kapa","MD Martell","L Oala","SR Bernard",NA,NA,"Papua New Guinea",NA,6,NA,"23",NA
1002145,6,"Leinster Lightning","North-West Warriors","male","2016",2016-05-30,"Cricket Ireland Inter-Provincial Limited Over Cup","New Strabane Park","Strabane","Leinster Lightning","bat","N Dunn","PA Reynolds","G McCrea",NA,NA,NA,"Leinster Lightning",141,NA,NA,"2",NA
1014847,6,"Papua New Guinea","Kenya","male","2016",2016-05-30,"ICC World Cricket League Championship","Amini Park","Port Moresby","Papua New Guinea","bat","MD Martell","L Oala","A Kapa","SR Bernard",NA,NA,"Papua New Guinea",21,NA,NA,"24",NA
947357,6,"Worcestershire","Derbyshire","male","2016",2016-06-05,"Royal London One-Day Cup","County Ground, New Road, Worcester","Worcester","Worcestershire","bat","SA Garratt","SJ O'Shaughnessy",NA,NA,NA,NA,"Derbyshire",NA,7,NA,NA,NA
947359,6,"Durham","Leicestershire","male","2016",2016-06-05,"Royal London One-Day Cup","Grace Road, Leicester","Leicester","Leicestershire","field","AG Wharf","NL Bainton",NA,NA,NA,NA,"Durham",11,NA,NA,NA,NA
947361,6,"Hampshire","Essex","male","2016",2016-06-05,"Royal London One-Day Cup","The Rose Bowl, Southampton","Southampton","Essex","field","NGC Cowley","RJ Bailey",NA,NA,NA,NA,"Essex",NA,3,NA,NA,NA
947363,6,"Gloucestershire","Somerset","male","2016",2016-06-05,"Royal London One-Day Cup","County Ground, Taunton","Taunton","Somerset","field","JW Lloyds","PJ Hartley",NA,NA,NA,"TD Groenewald","Somerset",NA,1,NA,NA,"MJ Saggers"
947365,6,"Surrey","Kent","male","2016",2016-06-05,"Royal London One-Day Cup","Kent County Cricket Ground, Beckenham","Beckenham","Surrey","bat","GD Lloyd","NA Mallender",NA,NA,NA,"AJ Blake","Kent",NA,1,NA,NA,NA
947367,6,"Lancashire","Warwickshire","male","2016",2016-06-05,"Royal London One-Day Cup","Old Trafford, Manchester","Manchester","Lancashire","bat","DJ Millns","ID Blackwell",NA,NA,NA,NA,"Lancashire",42,NA,NA,NA,NA
947369,6,"Sussex","Essex","male","2016",2016-06-06,"Royal London One-Day Cup","County Ground, Hove","Brighton","Essex","field","NA Mallender","RJ Bailey",NA,NA,NA,"JD Ryder","Essex",NA,5,NA,NA,"NGB Cook"
947371,6,"Glamorgan","Gloucestershire","male","2016",2016-06-06,"Royal London One-Day Cup","Sophia Gardens, Cardiff","Cardiff","Gloucestershire","field","M Burns","PJ Hartley",NA,NA,NA,NA,"Glamorgan",52,NA,NA,NA,NA
947373,6,"Nottinghamshire","Northamptonshire","male","2016",2016-06-06,"Royal London One-Day Cup","Trent Bridge, Nottingham","Nottingham","Nottinghamshire","bat","MA Gough","SC Gale",NA,NA,NA,NA,"Nottinghamshire",20,NA,NA,NA,NA
947375,6,"Durham","Derbyshire","male","2016",2016-06-07,"Royal London One-Day Cup","County Ground, Derby","Derby","Derbyshire","field","DJ Millns","SC Gale",NA,NA,NA,NA,"Derbyshire",NA,7,NA,NA,NA
947377,6,"Middlesex","Hampshire","male","2016",2016-06-07,"Royal London One-Day Cup","Radlett Cricket Club, Radlett","Radlett","Hampshire","field","AG Wharf","BJ Debenham",NA,NA,NA,NA,"Hampshire",NA,5,"D/L",NA,NA
947379,6,"Leicestershire","Warwickshire","male","2016",2016-06-07,"Royal London One-Day Cup","Edgbaston, Birmingham","Birmingham","Warwickshire","field","JW Lloyds","SA Garratt",NA,NA,NA,NA,"Warwickshire",NA,9,NA,NA,NA
947381,6,"Yorkshire","Worcestershire","male","2016",2016-06-07,"Royal London One-Day Cup","Headingley, Leeds","Leeds","Yorkshire","bat","MJ Saggers","RT Robinson",NA,NA,NA,"J Leach","Worcestershire",NA,7,NA,NA,"MA Gough"
947383,6,"Northamptonshire","Lancashire","male","2016",2016-06-08,"Royal London One-Day Cup","County Ground, Northampton","Northampton","Lancashire","field","BV Taylor","DJ Millns",NA,NA,NA,NA,"Northamptonshire",76,NA,NA,NA,NA
947385,6,"Gloucestershire","Middlesex","male","2016",2016-06-08,"Royal London One-Day Cup","County Ground, Bristol","Bristol","Middlesex","field","NGB Cook","PK Baldwin",NA,NA,NA,NA,"Middlesex",NA,7,"D/L",NA,NA
947387,6,"Surrey","Somerset","male","2016",2016-06-08,"Royal London One-Day Cup","Kennington Oval, London","London","Surrey","bat","M Burns","NGC Cowley",NA,NA,NA,NA,"Somerset",NA,8,"D/L",NA,NA
947389,6,"Glamorgan","Sussex","male","2016",2016-06-08,"Royal London One-Day Cup","Sophia Gardens, Cardiff","Cardiff","Glamorgan","bat","JW Lloyds","RJ Evans",NA,NA,NA,NA,"Glamorgan",84,NA,NA,NA,NA
947391,6,"Nottinghamshire","Warwickshire","male","2016",2016-06-08,"Royal London One-Day Cup","Trent Bridge, Nottingham","Nottingham","Warwickshire","field","MJ Saggers","SA Garratt",NA,NA,NA,NA,"Nottinghamshire",36,NA,NA,NA,NA
947393,6,"Kent","Glamorgan","male","2016",2016-06-12,"Royal London One-Day Cup","St Lawrence Ground, Canterbury","Canterbury","Glamorgan","field","M Burns","SJ O'Shaughnessy",NA,NA,NA,NA,"Glamorgan",NA,3,"D/L",NA,NA
947395,6,"Northamptonshire","Leicestershire","male","2016",2016-06-12,"Royal London One-Day Cup","County Ground, Northampton","Northampton","Leicestershire","field","BJ Debenham","RT Robinson",NA,NA,"no result",NA,NA,NA,NA,NA,NA,NA
947397,6,"Sussex","Middlesex","male","2016",2016-06-12,"Royal London One-Day Cup","County Ground, Hove","Brighton","Middlesex","field","NL Bainton","NGC Cowley",NA,NA,NA,"CJ Jordan","Sussex",31,NA,NA,NA,NA
