"bowler","bowling_team","season","event","innings","Overs","Maidens","Runs","Wickets","Average","Economy","StrikeRate","DotBalls","FourWickets","FiveWickets","BestBowlinginnings"
"MT Coles","Kent","2015","Royal London One-Day Cup",7,"60.5",5,304,16,19,4.9972602739726,22.8125,220,1,0,"4/34"
"JE Burke","Surrey","2015","Royal London One-Day Cup",9,"53.3",1,321,16,20.0625,6,20.0625,164,0,1,"5/28"
"LA Dawson","Hampshire","2019","Royal London One-Day Cup",8,"79.0",2,324,16,20.25,4.10126582278481,29.625,238,0,0,"3/37"
"UT Yadav","Middlesex","2022","Royal London One-Day Cup",7,"62.4",2,324,16,20.25,5.17021276595745,23.5,205,1,1,"5/33"
"MW Pillans","Yorkshire","2019","Royal London One-Day Cup",7,"52.2",0,344,16,21.5,6.57324840764331,19.625,146,0,1,"5/29"
"JS Patel","Warwickshire","2019","Royal London One-Day Cup",8,"75.0",6,384,16,24,5.12,28.125,251,0,1,"5/45"
"C Overton","Somerset","2017","Royal London One-Day Cup",8,"63.0",7,385,16,24.0625,6.11111111111111,23.625,202,0,0,"3/21"
"DI Stevens","Kent","2018","Royal London One-Day Cup",11,"93.1",1,421,16,26.3125,4.51878354203936,34.9375,305,0,1,"6/25"
"Mir Hamza","Sussex","2019","Royal London One-Day Cup",7,"64.5",0,422,16,26.375,6.50899742930591,24.3125,176,1,0,"4/43"
"OJ Hannon-Dalby","Warwickshire","2022","Royal London One-Day Cup",8,"75.0",4,444,16,27.75,5.92,28.125,236,1,0,"4/39"
"EG Barnard","Worcestershire","2018","Royal London One-Day Cup",9,"75.0",0,462,16,28.875,6.16,28.125,198,0,0,"3/64"
"MJ Henry","Kent","2018","Royal London One-Day Cup",11,"99.1",7,551,16,34.4375,5.5563025210084,37.1875,337,0,0,"3/37"
"ND Laegsgaard","Denmark","2022","CWC Challenge League",4,"36.0",11,111,15,7.4,3.08333333333333,14.4,154,1,1,"6/6"
"JW Dernbach","Surrey","2016","Royal London One-Day Cup",6,"44.5",1,205,15,13.6666666666667,4.5724907063197,17.9333333333333,160,2,0,"4/39"
"L McCarthy","Munster Reds","2023","Cricket Ireland Inter-Provincial Limited Over Cup",6,"50.5",2,247,15,16.4666666666667,4.85901639344262,20.3333333333333,209,1,1,"5/16"
"BW Sanderson","Northamptonshire","2021","Royal London One-Day Cup",7,"54.1",7,252,15,16.8,4.65230769230769,21.6666666666667,190,0,0,"3/29"
"OJ Hannon-Dalby","Warwickshire","2015","Royal London One-Day Cup",5,"46.3",0,256,15,17.0666666666667,5.50537634408602,18.6,127,0,1,"5/27"
"JW Dernbach","Surrey","2017","Royal London One-Day Cup",6,"55.5",1,277,15,18.4666666666667,4.96119402985075,22.3333333333333,195,1,0,"4/31"
"RN ten Doeschate","Essex","2021","Royal London One-Day Cup",10,"59.2",0,294,15,19.6,4.95505617977528,23.7333333333333,181,1,0,"4/34"
"TF van Woerkom","Northern Knights","2023","Cricket Ireland Inter-Provincial Limited Over Cup",6,"55.0",2,298,15,19.8666666666667,5.41818181818182,22,179,1,0,"4/63"
"RM Pyrah","Yorkshire","2014","Royal London One-Day Cup",9,"66.4",3,333,15,22.2,4.995,26.6666666666667,218,1,0,"4/51"
"LA Dawson","Hampshire","2015","Royal London One-Day Cup",9,"73.0",0,337,15,22.4666666666667,4.61643835616438,29.2,236,0,1,"6/47"
"D Moriarty","Surrey","2021","Royal London One-Day Cup",9,"81.5",7,357,15,23.8,4.36252545824847,32.7333333333333,272,1,0,"4/30"
"DE Bollinger","Kent","2014","Royal London One-Day Cup",7,"59.4",1,364,15,24.2666666666667,6.10055865921788,23.8666666666667,184,0,1,"5/35"
"ME Claydon","Kent","2015","Royal London One-Day Cup",7,"58.2",3,364,15,24.2666666666667,6.24,23.3333333333333,177,1,0,"4/66"
"C Rushworth","Durham","2014","Royal London One-Day Cup",8,"69.3",7,366,15,24.4,5.26618705035971,27.8,237,0,0,"3/23"
"TD Groenewald","Somerset","2016","Royal London One-Day Cup",9,"61.2",2,366,15,24.4,5.96739130434783,24.5333333333333,180,0,0,"3/30"
"TT Bresnan","Yorkshire","2014","Royal London One-Day Cup",9,"75.2",6,371,15,24.7333333333333,4.92477876106195,30.1333333333333,284,1,0,"4/28"
"RH Patel","Middlesex","2018","Royal London One-Day Cup",8,"77.0",0,378,15,25.2,4.90909090909091,30.8,206,1,0,"4/58"
"C Overton","Somerset","2019","Royal London One-Day Cup",10,"76.0",1,384,15,25.6,5.05263157894737,30.4,242,0,0,"3/48"
"MHA Footitt","Derbyshire","2014","Royal London One-Day Cup",8,"64.5",1,415,15,27.6666666666667,6.40102827763496,25.9333333333333,222,1,1,"5/59"
"BAC Howell","Gloucestershire","2015","Royal London One-Day Cup",11,"85.0",2,420,15,28,4.94117647058824,34,255,0,0,"3/37"
"MS Crane","Hampshire","2018","Royal London One-Day Cup",8,"74.0",0,437,15,29.1333333333333,5.90540540540541,29.6,175,1,0,"4/46"
"JK Fuller","Gloucestershire","2015","Royal London One-Day Cup",11,"87.2",4,448,15,29.8666666666667,5.12977099236641,34.9333333333333,309,0,0,"3/26"
"SM Curran","Surrey","2015","Royal London One-Day Cup",10,"86.0",5,462,15,30.8,5.37209302325581,34.4,287,1,0,"4/32"
"TK Curran","Surrey","2015","Royal London One-Day Cup",10,"83.2",3,469,15,31.2666666666667,5.628,33.3333333333333,250,1,0,"4/65"
"Tahir Dar","Bahrain","2017","ICC World Cricket League Asia Region Division One",6,"50.0",14,114,14,8.14285714285714,2.28,21.4285714285714,228,1,0,"4/21"
"Ahsan Malik","Netherlands","2014/15","ICC World Cricket League Division Two",5,"39.3",4,146,14,10.4285714285714,3.69620253164557,16.9285714285714,154,0,1,"5/7"
"BDH Stevens","Jersey","2017","ICC World Cricket League Division Five",5,"49.1",8,147,14,10.5,2.98983050847458,21.0714285714286,209,0,1,"5/28"
"Fayyaz Butt","Oman","2019","ICC World Cricket League Division Two",5,"45.0",4,187,14,13.3571428571429,4.15555555555556,19.2857142857143,176,1,0,"4/46"
"U Aryaman Sunil","Singapore","2019","CWC Challenge League",5,"35.1",1,187,14,13.3571428571429,5.3175355450237,15.0714285714286,118,1,1,"6/46"
"Aftab Ahmed (2)","Denmark","2016/17","ICC World Cricket League Division Four",6,"46.4",2,202,14,14.4285714285714,4.32857142857143,20,171,2,0,"4/30"
"Riazat Ali Shah","Uganda","2022","CWC Challenge League",8,"56.0",5,239,14,17.0714285714286,4.26785714285714,24,214,1,0,"4/38"
"MJ Waite","Yorkshire","2022","Royal London One-Day Cup",7,"58.1",5,260,14,18.5714285714286,4.46991404011461,24.9285714285714,219,0,0,"3/21"
"MG Hogan","Glamorgan","2014","Royal London One-Day Cup",7,"56.0",8,266,14,19,4.75,24,214,0,0,"3/19"
"Hamidullah Qadri","Kent","2023","One-Day Cup",7,"58.1",0,303,14,21.6428571428571,5.20916905444126,24.9285714285714,146,1,0,"4/47"
"DM Nakrani","Uganda","2022","CWC Challenge League",8,"68.1",5,306,14,21.8571428571429,4.48899755501222,29.2142857142857,254,0,0,"3/20"
"PA van Meekeren","Durham","2021","Royal London One-Day Cup",7,"56.0",2,310,14,22.1428571428571,5.53571428571429,24,170,0,0,"3/33"
"GJ Batty","Surrey","2016","Royal London One-Day Cup",9,"62.4",1,311,14,22.2142857142857,4.96276595744681,26.8571428571429,165,0,1,"5/41"
"DA Cosker","Glamorgan","2014","Royal London One-Day Cup",8,"68.0",3,313,14,22.3571428571429,4.60294117647059,29.1428571428571,227,0,0,"3/33"
"LJ Fletcher","Nottinghamshire","2014","Royal London One-Day Cup",8,"60.5",5,314,14,22.4285714285714,5.16164383561644,26.0714285714286,198,1,0,"4/44"
"PD Collingwood","Durham","2014","Royal London One-Day Cup",10,"81.1",6,320,14,22.8571428571429,3.94250513347023,34.7857142857143,303,1,0,"4/16"
"RE van der Merwe","Somerset","2016","Royal London One-Day Cup",8,"61.5",1,323,14,23.0714285714286,5.22371967654987,26.5,142,0,0,"3/51"
"JW Hastings","Durham","2014","Royal London One-Day Cup",9,"74.2",5,327,14,23.3571428571429,4.39910313901345,31.8571428571429,259,0,1,"5/46"
"TAR Scriven","Leicestershire","2023","One-Day Cup",8,"61.0",4,333,14,23.7857142857143,5.45901639344262,26.1428571428571,191,0,1,"5/66"
"S Snater","Essex","2022","Royal London One-Day Cup",7,"54.2",0,334,14,23.8571428571429,6.14723926380368,23.2857142857143,166,0,1,"5/29"
"SW Currie","Hampshire","2023","One-Day Cup",8,"61.0",1,343,14,24.5,5.62295081967213,26.1428571428571,184,0,0,"3/36"
"DD Masters","Essex","2014","Royal London One-Day Cup",8,"74.0",10,348,14,24.8571428571429,4.7027027027027,31.7142857142857,241,1,0,"4/34"
"N Wagner","Essex","2017","Royal London One-Day Cup",7,"57.2",7,353,14,25.2142857142857,6.15697674418605,24.5714285714286,195,2,0,"4/41"
"BJ Webster","Essex","2023","One-Day Cup",8,"65.2",1,358,14,25.5714285714286,5.47959183673469,28,190,0,0,"3/38"
"JT Ball","Nottinghamshire","2019","Royal London One-Day Cup",7,"54.0",0,358,14,25.5714285714286,6.62962962962963,23.1428571428571,134,1,0,"4/62"
"NL Buck","Northamptonshire","2022","Royal London One-Day Cup",7,"57.4",2,362,14,25.8571428571429,6.27745664739884,24.7142857142857,181,0,1,"5/59"
"BW Sanderson","Northamptonshire","2019","Royal London One-Day Cup",8,"64.3",5,371,14,26.5,5.75193798449612,27.6428571428571,215,0,0,"3/44"
"MS Crane","Hampshire","2017","Royal London One-Day Cup",7,"64.0",1,384,14,27.4285714285714,6,27.4285714285714,164,0,0,"3/53"
"JT Ball","Nottinghamshire","2018","Royal London One-Day Cup",8,"69.0",4,391,14,27.9285714285714,5.66666666666667,29.5714285714286,221,1,0,"4/29"
"DMW Rawlins","Sussex","2022","Royal London One-Day Cup",9,"78.5",2,394,14,28.1428571428571,4.99788583509514,33.7857142857143,215,0,0,"3/22"
"AU Rashid","Yorkshire","2018","Royal London One-Day Cup",7,"64.0",1,405,14,28.9285714285714,6.328125,27.4285714285714,158,1,0,"4/47"
"PWA Mulder","Leicestershire","2022","Royal London One-Day Cup",9,"80.0",3,405,14,28.9285714285714,5.0625,34.2857142857143,272,1,0,"4/47"
"ME Milnes","Kent","2019","Royal London One-Day Cup",7,"61.5",1,411,14,29.3571428571429,6.64690026954178,26.5,192,0,1,"5/79"
"PWA Mulder","Leicestershire","2023","One-Day Cup",10,"87.3",5,424,14,30.2857142857143,4.84571428571429,37.5,304,0,0,"3/38"
"ME Claydon","Kent","2014","Royal London One-Day Cup",9,"73.5",2,428,14,30.5714285714286,5.79683972911964,31.6428571428571,229,0,0,"3/26"
"JL Denly","Kent","2018","Royal London One-Day Cup",10,"73.0",2,431,14,30.7857142857143,5.9041095890411,31.2857142857143,176,2,0,"4/56"
"OJ Hannon-Dalby","Warwickshire","2014","Royal London One-Day Cup",10,"77.1",5,431,14,30.7857142857143,5.585313174946,33.0714285714286,261,1,0,"4/44"
"Hamidullah Qadri","Kent","2022","Royal London One-Day Cup",9,"77.0",2,455,14,32.5,5.90909090909091,33,179,1,0,"4/36"
"L Gregory","Somerset","2014","Royal London One-Day Cup",8,"73.0",3,465,14,33.2142857142857,6.36986301369863,31.2857142857143,225,1,0,"4/48"
"CJ Haggett","Kent","2018","Royal London One-Day Cup",11,"83.2",0,560,14,40,6.72,35.7142857142857,216,0,0,"3/42"
"RG Mukasa","Uganda","2014/15","ICC World Cricket League Division Three",6,"27.5",3,125,13,9.61538461538461,4.49101796407186,12.8461538461538,101,0,1,"6/27"
"PK Matautaava","Vanuatu","2019","CWC Challenge League",5,"41.1",5,139,13,10.6923076923077,3.37651821862348,19,176,0,1,"5/19"
"MC Patandin","Suriname","2015","ICC World Cricket League Division Six",4,"35.3",3,156,13,12,4.3943661971831,16.3846153846154,129,0,2,"5/18"
"S Lamichhane","Nepal","2017/18","ICC World Cricket League Division Two",5,"46.0",7,158,13,12.1538461538462,3.43478260869565,21.2307692307692,178,0,1,"5/20"
"Rohan Mustafa","United Arab Emirates","2017/18","ICC World Cricket League Division Two",6,"54.2",3,161,13,12.3846153846154,2.96319018404908,25.0769230769231,205,0,1,"5/34"
"Bashir Shah","Denmark","2016/17","ICC World Cricket League Division Four",5,"36.1",2,164,13,12.6153846153846,4.53456221198157,16.6923076923077,129,2,0,"4/18"
"Sompal Kami","Nepal","2014","Asian Cricket Council Premier League",4,"34.1",4,183,13,14.0769230769231,5.35609756097561,15.7692307692308,129,1,1,"5/47"
"LA Patterson-White","Nottinghamshire","2021","Royal London One-Day Cup",6,"35.0",3,188,13,14.4615384615385,5.37142857142857,16.1538461538462,110,0,1,"5/19"
"CG Williams","Namibia","2014/15","ICC World Cricket League Division Two",6,"44.5",4,194,13,14.9230769230769,4.3271375464684,20.6923076923077,170,0,1,"6/37"
"M Carter","Nottinghamshire","2018","Royal London One-Day Cup",5,"43.0",2,198,13,15.2307692307692,4.6046511627907,19.8461538461538,134,2,0,"4/40"
"DK Arinaitwe","Uganda","2014/15","ICC World Cricket League Division Three",6,"54.5",1,208,13,16,3.79331306990881,25.3076923076923,203,1,1,"5/32"
"TS Roland-Jones","Middlesex","2016","Royal London One-Day Cup",6,"42.2",3,214,13,16.4615384615385,5.05511811023622,19.5384615384615,154,1,0,"4/40"
"J Manley","Munster Reds","2021","Cricket Ireland Inter-Provincial Limited Over Cup",6,"43.5",1,223,13,17.1538461538462,5.08745247148289,20.2307692307692,158,1,0,"4/43"
"EB Ringera","Kenya","2022","CWC Challenge League",7,"46.1",2,227,13,17.4615384615385,4.91696750902527,21.3076923076923,173,1,1,"6/36"
"BW Aitchison","Derbyshire","2022","Royal London One-Day Cup",7,"61.0",4,230,13,17.6923076923077,3.77049180327869,28.1538461538462,238,1,0,"4/39"
"S Lamichhane","Nepal","2017/18","ICC Cricket World Cup Qualifier",6,"57.4",9,237,13,18.2307692307692,4.10982658959538,26.6153846153846,217,1,0,"4/29"
"D Olivier","Derbyshire","2018","Royal London One-Day Cup",8,"53.0",3,247,13,19,4.66037735849057,24.4615384615385,187,0,0,"3/31"
"SA Patterson","Yorkshire","2015","Royal London One-Day Cup",7,"58.2",3,258,13,19.8461538461538,4.42285714285714,26.9230769230769,194,0,1,"5/24"
"WSA Williams","Lancashire","2023","One-Day Cup",7,"53.3",1,279,13,21.4615384615385,5.21495327102804,24.6923076923077,182,1,0,"4/30"
"S Snater","Essex","2021","Royal London One-Day Cup",6,"52.4",3,282,13,21.6923076923077,5.35443037974684,24.3076923076923,183,1,0,"4/48"
"SR Patel","Nottinghamshire","2015","Royal London One-Day Cup",7,"55.0",1,287,13,22.0769230769231,5.21818181818182,25.3846153846154,136,1,0,"4/11"
"TJ Price","Gloucestershire","2023","One-Day Cup",8,"64.1",7,287,13,22.0769230769231,4.47272727272727,29.6153846153846,241,1,0,"4/26"
"SG Borthwick","Durham","2015","Royal London One-Day Cup",8,"45.2",0,290,13,22.3076923076923,6.39705882352941,20.9230769230769,113,0,1,"5/38"
"RJ Gleeson","Northamptonshire","2016","Royal London One-Day Cup",7,"55.1",2,292,13,22.4615384615385,5.29305135951662,25.4615384615385,204,1,1,"5/47"
"BI Kellaway","Glamorgan","2023","One-Day Cup",7,"55.0",1,298,13,22.9230769230769,5.41818181818182,25.3846153846154,154,0,0,"3/41"
"KHD Barker","Hampshire","2023","One-Day Cup",7,"63.0",2,304,13,23.3846153846154,4.82539682539683,29.0769230769231,222,0,0,"3/25"
"LJ Hurt","Lancashire","2022","Royal London One-Day Cup",7,"62.0",3,305,13,23.4615384615385,4.91935483870968,28.6153846153846,204,0,0,"3/25"
"ASS Nijjar","Essex","2023","One-Day Cup",7,"60.0",0,308,13,23.6923076923077,5.13333333333333,27.6923076923077,180,0,0,"3/34"
"CJ Jordan","Sussex","2016","Royal London One-Day Cup",7,"58.4",3,308,13,23.6923076923077,5.25,27.0769230769231,198,0,1,"5/28"
"ZJ Chappell","Nottinghamshire","2022","Royal London One-Day Cup",6,"48.3",1,318,13,24.4615384615385,6.55670103092783,22.3846153846154,145,0,0,"3/35"
"SJ Thakor","Derbyshire","2017","Royal London One-Day Cup",8,"59.5",1,319,13,24.5384615384615,5.33147632311978,27.6153846153846,165,0,0,"3/23"
"JT Ball","Nottinghamshire","2015","Royal London One-Day Cup",8,"67.3",2,327,13,25.1538461538462,4.84444444444444,31.1538461538462,220,1,0,"4/47"
"AP Palladino","Derbyshire","2014","Royal London One-Day Cup",8,"63.5",1,335,13,25.7692307692308,5.24804177545692,29.4615384615385,182,0,1,"5/49"
"CJ Liddle","Gloucestershire","2018","Royal London One-Day Cup",6,"50.0",0,337,13,25.9230769230769,6.74,23.0769230769231,120,2,0,"4/57"
"BAC Howell","Gloucestershire","2017","Royal London One-Day Cup",7,"66.2",1,352,13,27.0769230769231,5.30653266331658,30.6153846153846,190,0,0,"3/40"
"R Clarke","Surrey","2018","Royal London One-Day Cup",7,"61.0",1,352,13,27.0769230769231,5.77049180327869,28.1538461538462,167,1,0,"4/48"
"DY Pennington","Worcestershire","2023","One-Day Cup",8,"62.1",2,355,13,27.3076923076923,5.71045576407507,28.6923076923077,207,0,0,"3/47"
"GR Napier","Essex","2014","Royal London One-Day Cup",7,"62.3",3,355,13,27.3076923076923,5.68,28.8461538461538,214,1,1,"5/43"
"JH Davey","Somerset","2019","Royal London One-Day Cup",10,"72.3",6,361,13,27.7692307692308,4.97931034482759,33.4615384615385,274,1,0,"4/36"
"Zafar Gohar","Gloucestershire","2022","Royal London One-Day Cup",8,"78.0",2,366,13,28.1538461538462,4.69230769230769,36,250,1,0,"4/38"
"DJ Lamb","Lancashire","2022","Royal London One-Day Cup",8,"66.0",0,375,13,28.8461538461538,5.68181818181818,30.4615384615385,190,0,0,"3/32"
"R Rampaul","Derbyshire","2018","Royal London One-Day Cup",7,"56.0",3,375,13,28.8461538461538,6.69642857142857,25.8461538461538,155,0,1,"5/48"
"Kasey Aldridge","Somerset","2022","Royal London One-Day Cup",8,"63.0",3,381,13,29.3076923076923,6.04761904761905,29.0769230769231,200,0,1,"5/50"
"LBK Hollman","Middlesex","2022","Royal London One-Day Cup",8,"67.0",1,388,13,29.8461538461538,5.7910447761194,30.9230769230769,173,2,0,"4/34"
"R Clarke","Warwickshire","2016","Royal London One-Day Cup",10,"83.0",8,404,13,31.0769230769231,4.86746987951807,38.3076923076923,287,0,1,"5/26"
"Aaron Beard","Essex","2023","One-Day Cup",8,"60.3",3,406,13,31.2307692307692,6.71074380165289,27.9230769230769,177,1,0,"4/32"
"SA Patterson","Yorkshire","2018","Royal London One-Day Cup",9,"73.4",2,409,13,31.4615384615385,5.55203619909502,34,214,1,0,"4/36"
"TS Roland-Jones","Middlesex","2019","Royal London One-Day Cup",8,"73.3",1,436,13,33.5384615384615,5.93197278911565,33.9230769230769,215,0,0,"3/46"
"TG Helm","Middlesex","2018","Royal London One-Day Cup",8,"66.1",2,441,13,33.9230769230769,6.66498740554156,30.5384615384615,192,1,0,"4/49"
"PA van Meekeren","Gloucestershire","2022","Royal London One-Day Cup",8,"65.2",2,456,13,35.0769230769231,6.97959183673469,30.1538461538462,175,0,1,"5/48"
"JL Pattinson","Nottinghamshire","2017","Royal London One-Day Cup",10,"83.0",0,475,13,36.5384615384615,5.72289156626506,38.3076923076923,249,1,0,"4/42"
"GK Berg","Hampshire","2018","Royal London One-Day Cup",9,"82.1",1,481,13,37,5.85395537525355,37.9230769230769,230,0,0,"3/46"
