"bowler","bowling_team","season","event","innings","Overs","Maidens","Runs","Wickets","Average","Economy","StrikeRate","DotBalls","FourWickets","FiveWickets","BestBowlinginnings"
"C Campher","Munster Reds",2022,"Cricket Ireland Inter-Provincial Limited Over Cup",5,"46.1",2,238,9,26.4444444444444,5.15523465703971,30.7777777777778,182,0,0,"3/57"
"R MacBeth","North-West Warriors",2023,"Cricket Ireland Inter-Provincial Limited Over Cup",6,"46.4",2,267,9,29.6666666666667,5.72142857142857,31.1111111111111,166,0,0,"2/21"
"C Campher","Leinster Lightning",2020,"Cricket Ireland Inter-Provincial Limited Over Cup",4,"30.0",1,130,8,16.25,4.33333333333333,22.5,101,1,0,"4/46"
"DJ O'Halloran","Leinster Lightning",2021,"Cricket Ireland Inter-Provincial Limited Over Cup",6,"38.5",1,158,8,19.75,4.068669527897,29.125,141,1,0,"4/44"
"TE Kane","Munster Reds",2022,"Cricket Ireland Inter-Provincial Limited Over Cup",5,"37.3",4,160,8,20,4.26666666666667,28.125,149,0,0,"2/24"
"CA Young","North-West Warriors",2023,"Cricket Ireland Inter-Provincial Limited Over Cup",3,"30.0",0,182,8,22.75,6.06666666666667,22.5,101,1,0,"4/61"
"F Hand","Leinster Lightning",2023,"Cricket Ireland Inter-Provincial Limited Over Cup",5,"38.0",2,245,8,30.625,6.44736842105263,28.5,132,0,0,"3/51"
"MN Erlank","North-West Warriors",2023,"Cricket Ireland Inter-Provincial Limited Over Cup",2,"17.0",2,67,7,9.57142857142857,3.94117647058824,14.5714285714286,65,1,0,"4/46"
"TE Kane","Leinster Lightning",2019,"Cricket Ireland Inter-Provincial Limited Over Cup",4,"24.2",0,100,7,14.2857142857143,4.10958904109589,20.8571428571429,104,0,1,"6/42"
"PKD Chase","Leinster Lightning",2017,"Cricket Ireland Inter-Provincial Limited Over Cup",3,"23.0",2,101,7,14.4285714285714,4.39130434782609,19.7142857142857,88,0,0,"3/46"
"SC Getkate","Northern Knights",2017,"Cricket Ireland Inter-Provincial Limited Over Cup",2,"19.5",1,105,7,15,5.29411764705882,17,63,0,1,"5/44"
"J Little","Leinster Lightning",2020,"Cricket Ireland Inter-Provincial Limited Over Cup",4,"29.0",2,109,7,15.5714285714286,3.75862068965517,24.8571428571429,109,0,0,"3/32"
"Simi Singh","Leinster Lightning",2018,"Cricket Ireland Inter-Provincial Limited Over Cup",4,"31.0",3,128,7,18.2857142857143,4.12903225806452,26.5714285714286,115,0,0,"3/37"
"GH Dockrell","Leinster Lightning",2019,"Cricket Ireland Inter-Provincial Limited Over Cup",4,"27.0",0,130,7,18.5714285714286,4.81481481481481,23.1428571428571,94,1,0,"4/41"
"TE Kane","Leinster Lightning",2016,"Cricket Ireland Inter-Provincial Limited Over Cup",4,"28.1",0,130,7,18.5714285714286,4.61538461538461,24.1428571428571,106,0,0,"2/16"
"MT Foster","Northern Knights",2023,"Cricket Ireland Inter-Provincial Limited Over Cup",4,"29.3",3,186,7,26.5714285714286,6.30508474576271,25.2857142857143,102,0,0,"3/26"
"AR McBrine","North-West Warriors",2021,"Cricket Ireland Inter-Provincial Limited Over Cup",5,"49.1",0,193,7,27.5714285714286,3.92542372881356,42.1428571428571,165,0,0,"2/36"
"R Pretorius","Northern Knights",2022,"Cricket Ireland Inter-Provincial Limited Over Cup",6,"45.0",4,203,7,29,4.51111111111111,38.5714285714286,164,0,0,"3/21"
"TE Kane","Munster Reds",2021,"Cricket Ireland Inter-Provincial Limited Over Cup",5,"35.1",2,211,7,30.1428571428571,6,30.1428571428571,118,1,0,"4/46"
"A Cawley","Munster Reds",2021,"Cricket Ireland Inter-Provincial Limited Over Cup",5,"37.0",1,213,7,30.4285714285714,5.75675675675676,31.7142857142857,121,0,0,"3/60"
"DC Delany","Munster Reds",2022,"Cricket Ireland Inter-Provincial Limited Over Cup",5,"46.0",5,229,7,32.7142857142857,4.97826086956522,39.4285714285714,180,0,0,"2/29"
"MJ Humphreys","Northern Knights",2023,"Cricket Ireland Inter-Provincial Limited Over Cup",6,"45.4",1,247,7,35.2857142857143,5.40875912408759,39.1428571428571,138,0,0,"2/37"
"R Allen","North-West Warriors",2017,"Cricket Ireland Inter-Provincial Limited Over Cup",2,"12.1",0,61,6,10.1666666666667,5.01369863013699,12.1666666666667,31,0,0,"3/9"
"R MacBeth","North-West Warriors",2022,"Cricket Ireland Inter-Provincial Limited Over Cup",4,"24.0",3,75,6,12.5,3.125,24,106,0,0,"3/29"
"ML Granger","Munster Reds",2023,"Cricket Ireland Inter-Provincial Limited Over Cup",3,"23.0",3,89,6,14.8333333333333,3.8695652173913,23,96,0,0,"3/46"
"D Scanlon","North-West Warriors",2018,"Cricket Ireland Inter-Provincial Limited Over Cup",2,"15.1",0,94,6,15.6666666666667,6.1978021978022,15.1666666666667,58,1,0,"4/60"
"Yaqoob Ali","Leinster Lightning",2016,"Cricket Ireland Inter-Provincial Limited Over Cup",4,"29.0",0,122,6,20.3333333333333,4.20689655172414,29,109,0,0,"3/35"
"MJ Humphreys","Northern Knights",2022,"Cricket Ireland Inter-Provincial Limited Over Cup",4,"30.0",0,127,6,21.1666666666667,4.23333333333333,30,103,0,0,"3/43"
"BJ McCarthy","Leinster Lightning",2022,"Cricket Ireland Inter-Provincial Limited Over Cup",4,"34.0",2,134,6,22.3333333333333,3.94117647058824,34,133,0,0,"2/32"
"R Pretorius","Northern Knights",2023,"Cricket Ireland Inter-Provincial Limited Over Cup",4,"26.4",3,143,6,23.8333333333333,5.3625,26.6666666666667,105,0,0,"3/47"
"R Wilson","Leinster Lightning",2023,"Cricket Ireland Inter-Provincial Limited Over Cup",3,"25.0",0,152,6,25.3333333333333,6.08,25,73,0,1,"5/42"
"GH Dockrell","Leinster Lightning",2016,"Cricket Ireland Inter-Provincial Limited Over Cup",4,"28.0",1,166,6,27.6666666666667,5.92857142857143,28,93,1,0,"4/51"
"Simi Singh","Leinster Lightning",2023,"Cricket Ireland Inter-Provincial Limited Over Cup",4,"28.0",0,167,6,27.8333333333333,5.96428571428571,28,89,1,0,"4/39"
"C Olphert","North-West Warriors",2022,"Cricket Ireland Inter-Provincial Limited Over Cup",4,"37.0",4,193,6,32.1666666666667,5.21621621621622,37,138,0,0,"3/83"
"PKD Chase","Leinster Lightning",2021,"Cricket Ireland Inter-Provincial Limited Over Cup",6,"41.1",3,202,6,33.6666666666667,4.90688259109312,41.1666666666667,152,0,0,"3/37"
"MR Adair","Northern Knights",2021,"Cricket Ireland Inter-Provincial Limited Over Cup",5,"45.0",5,224,6,37.3333333333333,4.97777777777778,45,167,0,0,"2/33"
"T Mayes","Northern Knights",2023,"Cricket Ireland Inter-Provincial Limited Over Cup",5,"43.0",0,231,6,38.5,5.37209302325581,43,145,0,0,"3/34"
"SA Britton","North-West Warriors",2018,"Cricket Ireland Inter-Provincial Limited Over Cup",1,"10.0",2,23,5,4.6,2.3,12,46,0,1,"5/23"
"Simi Singh","Leinster Lightning",2016,"Cricket Ireland Inter-Provincial Limited Over Cup",2,"14.3",2,50,5,10,3.44827586206897,17.4,52,1,0,"4/16"
"GJ Delany","Leinster Lightning",2019,"Cricket Ireland Inter-Provincial Limited Over Cup",3,"11.5",2,58,5,11.6,4.90140845070423,14.2,41,0,0,"3/47"
"KJ O'Brien","Leinster Lightning",2018,"Cricket Ireland Inter-Provincial Limited Over Cup",3,"17.1",1,63,5,12.6,3.66990291262136,20.6,70,0,0,"3/34"
"J Mulder","Northern Knights",2019,"Cricket Ireland Inter-Provincial Limited Over Cup",4,"25.3",0,103,5,20.6,4.03921568627451,30.6,83,0,0,"3/5"
"SR Thompson","North-West Warriors",2016,"Cricket Ireland Inter-Provincial Limited Over Cup",2,"15.0",1,104,5,20.8,6.93333333333333,18,52,1,0,"4/64"
"AR McBrine","North-West Warriors",2018,"Cricket Ireland Inter-Provincial Limited Over Cup",3,"27.0",4,108,5,21.6,4,32.4,109,0,0,"3/37"
"BJ McCarthy","Leinster Lightning",2023,"Cricket Ireland Inter-Provincial Limited Over Cup",4,"28.0",1,111,5,22.2,3.96428571428571,33.6,125,0,0,"2/30"
"Nathan Smith","Northern Knights",2017,"Cricket Ireland Inter-Provincial Limited Over Cup",3,"25.0",1,116,5,23.2,4.64,30,93,0,0,"3/14"
"GI Hume","North-West Warriors",2019,"Cricket Ireland Inter-Provincial Limited Over Cup",3,"24.0",2,119,5,23.8,4.95833333333333,28.8,87,0,0,"3/48"
"SV Lazars","North-West Warriors",2017,"Cricket Ireland Inter-Provincial Limited Over Cup",3,"25.0",1,120,5,24,4.8,30,74,0,0,"2/44"
"TE Kane","Munster Reds",2023,"Cricket Ireland Inter-Provincial Limited Over Cup",4,"28.3",6,121,5,24.2,4.24561403508772,34.2,114,0,0,"3/44"
"G Kennedy","North-West Warriors",2019,"Cricket Ireland Inter-Provincial Limited Over Cup",4,"29.0",0,129,5,25.8,4.44827586206897,34.8,82,0,0,"3/48"
"EJ Richardson","Leinster Lightning",2016,"Cricket Ireland Inter-Provincial Limited Over Cup",4,"32.0",1,137,5,27.4,4.28125,38.4,122,0,0,"3/40"
"SR Thompson","North-West Warriors",2017,"Cricket Ireland Inter-Provincial Limited Over Cup",4,"23.3",0,141,5,28.2,6,28.2,75,0,0,"3/53"
"PKD Chase","Leinster Lightning",2020,"Cricket Ireland Inter-Provincial Limited Over Cup",4,"31.0",1,144,5,28.8,4.64516129032258,37.2,116,0,0,"2/46"
"SC Getkate","Northern Knights",2018,"Cricket Ireland Inter-Provincial Limited Over Cup",4,"31.3",1,149,5,29.8,4.73015873015873,37.8,113,1,0,"4/47"
"J Little","Leinster Lightning",2021,"Cricket Ireland Inter-Provincial Limited Over Cup",4,"31.0",2,162,5,32.4,5.2258064516129,37.2,115,0,0,"2/26"
"GI Hume","North-West Warriors",2021,"Cricket Ireland Inter-Provincial Limited Over Cup",5,"48.0",8,167,5,33.4,3.47916666666667,57.6,204,0,0,"2/18"
"CA Young","North-West Warriors",2019,"Cricket Ireland Inter-Provincial Limited Over Cup",4,"32.0",2,181,5,36.2,5.65625,38.4,114,0,0,"2/68"
"Simi Singh","Leinster Lightning",2021,"Cricket Ireland Inter-Provincial Limited Over Cup",6,"49.0",1,185,5,37,3.77551020408163,58.8,182,0,0,"1/29"
"GJ Delany","Munster Reds",2023,"Cricket Ireland Inter-Provincial Limited Over Cup",5,"28.2",1,187,5,37.4,6.6,34,79,0,0,"3/24"
"J Manley","Northern Knights",2022,"Cricket Ireland Inter-Provincial Limited Over Cup",5,"40.0",1,197,5,39.4,4.925,48,148,0,0,"3/56"
"B White","Munster Reds",2023,"Cricket Ireland Inter-Provincial Limited Over Cup",5,"32.5",0,201,5,40.2,6.12182741116751,39.4,97,0,0,"2/48"
"LI Georgeson","Northern Knights",2021,"Cricket Ireland Inter-Provincial Limited Over Cup",5,"31.0",0,238,5,47.6,7.67741935483871,37.2,82,0,0,"3/44"
"SR Thompson","North-West Warriors",2019,"Cricket Ireland Inter-Provincial Limited Over Cup",1,"8.0",0,55,4,13.75,6.875,12,27,1,0,"4/55"
"J Manley","Munster Reds",2024,"Cricket Ireland Inter-Provincial Limited Over Cup",1,"10.0",0,57,4,14.25,5.7,15,40,1,0,"4/57"
"CA Young","North-West Warriors",2017,"Cricket Ireland Inter-Provincial Limited Over Cup",2,"13.2",1,67,4,16.75,5.025,20,55,1,0,"4/50"
"H Zimmerman","North-West Warriors",2023,"Cricket Ireland Inter-Provincial Limited Over Cup",2,"16.0",1,75,4,18.75,4.6875,24,64,1,0,"4/36"
"BJ McCarthy","Leinster Lightning",2019,"Cricket Ireland Inter-Provincial Limited Over Cup",3,"22.0",2,92,4,23,4.18181818181818,33,82,0,0,"2/43"
"GKR McKinley","Northern Knights",2016,"Cricket Ireland Inter-Provincial Limited Over Cup",2,"17.0",1,98,4,24.5,5.76470588235294,25.5,58,0,0,"3/46"
"GJ McCarter","Northern Knights",2020,"Cricket Ireland Inter-Provincial Limited Over Cup",2,"20.0",2,101,4,25.25,5.05,30,68,0,0,"2/48"
"G Kennedy","North-West Warriors",2018,"Cricket Ireland Inter-Provincial Limited Over Cup",3,"23.5",1,109,4,27.25,4.57342657342657,35.75,88,0,0,"2/36"
"SJ MacBeth","North-West Warriors",2023,"Cricket Ireland Inter-Provincial Limited Over Cup",3,"20.0",0,110,4,27.5,5.5,30,59,0,0,"2/41"
"GJ McCarter","Northern Knights",2019,"Cricket Ireland Inter-Provincial Limited Over Cup",4,"36.0",4,111,4,27.75,3.08333333333333,54,157,0,0,"2/33"
"AR McBrine","North-West Warriors",2022,"Cricket Ireland Inter-Provincial Limited Over Cup",4,"35.0",3,113,4,28.25,3.22857142857143,52.5,134,0,0,"2/11"
"T Mayes","Northern Knights",2022,"Cricket Ireland Inter-Provincial Limited Over Cup",2,"18.0",1,113,4,28.25,6.27777777777778,27,55,0,0,"3/69"
"GJ McCarter","Northern Knights",2018,"Cricket Ireland Inter-Provincial Limited Over Cup",3,"25.3",2,116,4,29,4.54901960784314,38.25,99,0,0,"2/41"
"MT Foster","Northern Knights",2022,"Cricket Ireland Inter-Provincial Limited Over Cup",4,"25.0",4,120,4,30,4.8,37.5,99,0,0,"2/36"
"GE Kidd","Northern Knights",2017,"Cricket Ireland Inter-Provincial Limited Over Cup",3,"23.0",1,128,4,32,5.56521739130435,34.5,68,0,0,"3/31"
"DC Delany","Northern Knights",2020,"Cricket Ireland Inter-Provincial Limited Over Cup",2,"20.0",0,129,4,32.25,6.45,30,55,0,0,"2/62"
"T Koen","Northern Knights",2023,"Cricket Ireland Inter-Provincial Limited Over Cup",3,"24.0",0,147,4,36.75,6.125,36,67,0,0,"2/59"
"GH Dockrell","Leinster Lightning",2020,"Cricket Ireland Inter-Provincial Limited Over Cup",4,"32.0",1,153,4,38.25,4.78125,48,109,0,0,"2/28"
"PKD Chase","Leinster Lightning",2019,"Cricket Ireland Inter-Provincial Limited Over Cup",4,"25.0",0,160,4,40,6.4,37.5,82,0,0,"2/36"
"GI Hume","North-West Warriors",2023,"Cricket Ireland Inter-Provincial Limited Over Cup",4,"35.0",4,183,4,45.75,5.22857142857143,52.5,139,0,0,"2/40"
"MR Adair","Northern Knights",2023,"Cricket Ireland Inter-Provincial Limited Over Cup",4,"36.0",4,185,4,46.25,5.13888888888889,54,121,0,0,"2/51"
"GH Dockrell","Leinster Lightning",2021,"Cricket Ireland Inter-Provincial Limited Over Cup",6,"35.3",0,193,4,48.25,5.43661971830986,53.25,121,0,0,"2/37"
"MR Adair","Northern Knights",2022,"Cricket Ireland Inter-Provincial Limited Over Cup",5,"42.0",3,212,4,53,5.04761904761905,63,148,0,0,"1/40"
"R Pretorius","Northern Knights",2021,"Cricket Ireland Inter-Provincial Limited Over Cup",5,"38.0",1,220,4,55,5.78947368421053,57,123,0,0,"1/31"
"F Hand","Munster Reds",2021,"Cricket Ireland Inter-Provincial Limited Over Cup",5,"40.0",0,251,4,62.75,6.275,60,115,0,0,"2/48"
"MT Foster","Northern Knights",2024,"Cricket Ireland Inter-Provincial Limited Over Cup",1,"7.0",4,12,3,4,1.71428571428571,14,37,0,0,"3/12"
"J Little","Leinster Lightning",2018,"Cricket Ireland Inter-Provincial Limited Over Cup",2,"11.0",2,22,3,7.33333333333333,2,22,55,0,0,"2/7"
"T Koen","Northern Knights",2024,"Cricket Ireland Inter-Provincial Limited Over Cup",1,"5.0",0,27,3,9,5.4,10,13,0,0,"3/27"
"H Zimmerman","North-West Warriors",2024,"Cricket Ireland Inter-Provincial Limited Over Cup",1,"6.4",0,40,3,13.3333333333333,6,13.3333333333333,24,0,0,"3/40"
"G Hoey","Leinster Lightning",2024,"Cricket Ireland Inter-Provincial Limited Over Cup",1,"10.0",0,49,3,16.3333333333333,4.9,20,39,0,0,"3/49"
"MC Sorensen","Leinster Lightning",2018,"Cricket Ireland Inter-Provincial Limited Over Cup",1,"9.0",0,49,3,16.3333333333333,5.44444444444444,18,30,0,0,"3/49"
"AJ Malan","Northern Knights",2018,"Cricket Ireland Inter-Provincial Limited Over Cup",1,"10.0",1,51,3,17,5.1,20,37,0,0,"3/51"
"KJ O'Brien","Leinster Lightning",2017,"Cricket Ireland Inter-Provincial Limited Over Cup",2,"13.0",0,55,3,18.3333333333333,4.23076923076923,26,48,0,0,"2/24"
"NL Smith","Northern Knights",2016,"Cricket Ireland Inter-Provincial Limited Over Cup",1,"8.0",0,56,3,18.6666666666667,7,16,20,0,0,"3/56"
"Nathan Smith","Northern Knights",2016,"Cricket Ireland Inter-Provincial Limited Over Cup",2,"15.0",2,59,3,19.6666666666667,3.93333333333333,30,65,0,0,"2/41"
"PKD Chase","Leinster Lightning",2016,"Cricket Ireland Inter-Provincial Limited Over Cup",2,"13.0",2,61,3,20.3333333333333,4.69230769230769,26,54,0,0,"3/22"
"R Allen","North-West Warriors",2021,"Cricket Ireland Inter-Provincial Limited Over Cup",2,"11.0",0,65,3,21.6666666666667,5.90909090909091,22,27,0,0,"3/40"
"MR Adair","Northern Knights",2018,"Cricket Ireland Inter-Provincial Limited Over Cup",2,"17.0",3,78,3,26,4.58823529411765,34,70,0,0,"3/16"
"Simi Singh","Leinster Lightning",2017,"Cricket Ireland Inter-Provincial Limited Over Cup",3,"18.5",0,81,3,27,4.30088495575221,37.6666666666667,64,0,0,"2/25"
"J Little","Leinster Lightning",2022,"Cricket Ireland Inter-Provincial Limited Over Cup",3,"19.1",2,87,3,29,4.53913043478261,38.3333333333333,78,0,0,"1/11"
"L McCarthy","Munster Reds",2022,"Cricket Ireland Inter-Provincial Limited Over Cup",4,"16.0",2,87,3,29,5.4375,32,59,0,0,"3/23"
"SR Thompson","North-West Warriors",2021,"Cricket Ireland Inter-Provincial Limited Over Cup",4,"18.0",0,89,3,29.6666666666667,4.94444444444444,36,62,0,0,"1/12"
"TE Kane","Leinster Lightning",2018,"Cricket Ireland Inter-Provincial Limited Over Cup",3,"18.0",2,91,3,30.3333333333333,5.05555555555556,36,67,0,0,"2/53"
"LT Nelson","Northern Knights",2016,"Cricket Ireland Inter-Provincial Limited Over Cup",2,"18.0",0,93,3,31,5.16666666666667,36,59,0,0,"2/49"
"GJ McCarter","Northern Knights",2021,"Cricket Ireland Inter-Provincial Limited Over Cup",3,"26.0",5,94,3,31.3333333333333,3.61538461538462,52,111,0,0,"2/27"
"AR McBrine","North-West Warriors",2017,"Cricket Ireland Inter-Provincial Limited Over Cup",3,"16.0",0,96,3,32,6,32,45,0,0,"3/32"
"J Mulder","Northern Knights",2018,"Cricket Ireland Inter-Provincial Limited Over Cup",3,"17.0",1,98,3,32.6666666666667,5.76470588235294,34,60,0,0,"2/25"
"MT Foster","Northern Knights",2021,"Cricket Ireland Inter-Provincial Limited Over Cup",4,"23.0",3,101,3,33.6666666666667,4.39130434782609,46,87,0,0,"1/18"
"CA Young","North-West Warriors",2018,"Cricket Ireland Inter-Provincial Limited Over Cup",3,"27.0",0,120,3,40,4.44444444444444,54,101,0,0,"1/22"
"MC Sorensen","Leinster Lightning",2016,"Cricket Ireland Inter-Provincial Limited Over Cup",4,"22.0",1,122,3,40.6666666666667,5.54545454545455,44,79,0,0,"2/23"
"B White","Northern Knights",2021,"Cricket Ireland Inter-Provincial Limited Over Cup",3,"26.0",0,127,3,42.3333333333333,4.88461538461539,52,81,0,0,"2/53"
"G Kennedy","North-West Warriors",2022,"Cricket Ireland Inter-Provincial Limited Over Cup",4,"25.5",0,139,3,46.3333333333333,5.38064516129032,51.6666666666667,85,0,0,"2/58"
"PKD Chase","Leinster Lightning",2018,"Cricket Ireland Inter-Provincial Limited Over Cup",4,"31.3",1,147,3,49,4.66666666666667,63,120,0,0,"1/26"
"A Sidhu","Munster Reds",2021,"Cricket Ireland Inter-Provincial Limited Over Cup",5,"24.5",1,156,3,52,6.28187919463087,49.6666666666667,74,0,0,"2/49"
"B White","Northern Knights",2022,"Cricket Ireland Inter-Provincial Limited Over Cup",5,"26.2",0,178,3,59.3333333333333,6.75949367088608,52.6666666666667,86,0,0,"1/7"
"F Hand","Munster Reds",2022,"Cricket Ireland Inter-Provincial Limited Over Cup",5,"34.0",0,181,3,60.3333333333333,5.32352941176471,68,109,0,0,"2/28"
"J Cameron-Dow","Northern Knights",2019,"Cricket Ireland Inter-Provincial Limited Over Cup",6,"44.0",0,223,3,74.3333333333333,5.06818181818182,88,149,0,0,"1/22"
"AP Gillespie","North-West Warriors",2019,"Cricket Ireland Inter-Provincial Limited Over Cup",1,"2.0",0,14,2,7,7,6,5,0,0,"2/14"
"R Pretorius","Northern Knights",2024,"Cricket Ireland Inter-Provincial Limited Over Cup",1,"6.0",1,14,2,7,2.33333333333333,18,27,0,0,"2/14"
"A Sidhu","Leinster Lightning",2022,"Cricket Ireland Inter-Provincial Limited Over Cup",1,"4.0",0,24,2,12,6,12,9,0,0,"2/24"
"D Scanlon","North-West Warriors",2016,"Cricket Ireland Inter-Provincial Limited Over Cup",1,"6.0",1,24,2,12,4,18,28,0,0,"2/24"
"AR McBrine","North-West Warriors",2024,"Cricket Ireland Inter-Provincial Limited Over Cup",1,"10.0",2,27,2,13.5,2.7,30,39,0,0,"2/27"
"A Sidhu","Leinster Lightning",2024,"Cricket Ireland Inter-Provincial Limited Over Cup",1,"5.0",0,31,2,15.5,6.2,15,18,0,0,"2/31"
"GR Adair","Northern Knights",2023,"Cricket Ireland Inter-Provincial Limited Over Cup",1,"5.0",0,32,2,16,6.4,15,12,0,0,"2/32"
"KJ O'Brien","Leinster Lightning",2016,"Cricket Ireland Inter-Provincial Limited Over Cup",1,"7.0",1,32,2,16,4.57142857142857,21,26,0,0,"2/32"
"C Olphert","North-West Warriors",2020,"Cricket Ireland Inter-Provincial Limited Over Cup",1,"6.2",0,34,2,17,5.36842105263158,19,19,0,0,"2/34"
"GJ McCarter","Northern Knights",2016,"Cricket Ireland Inter-Provincial Limited Over Cup",1,"10.0",1,35,2,17.5,3.5,30,42,0,0,"2/35"
"SJ MacBeth","North-West Warriors",2024,"Cricket Ireland Inter-Provincial Limited Over Cup",1,"9.0",1,35,2,17.5,3.88888888888889,27,31,0,0,"2/35"
"GG McFaul","North-West Warriors",2019,"Cricket Ireland Inter-Provincial Limited Over Cup",1,"4.0",0,39,2,19.5,9.75,12,8,0,0,"2/39"
"L McCarthy","Munster Reds",2024,"Cricket Ireland Inter-Provincial Limited Over Cup",1,"8.0",1,40,2,20,5,24,33,0,0,"2/40"
"M O'Reilly","Leinster Lightning",2022,"Cricket Ireland Inter-Provincial Limited Over Cup",1,"8.0",1,41,2,20.5,5.125,24,28,0,0,"2/41"
"W McClintock","North-West Warriors",2016,"Cricket Ireland Inter-Provincial Limited Over Cup",1,"6.0",0,42,2,21,7,18,13,0,0,"2/42"
"CA Young","North-West Warriors",2020,"Cricket Ireland Inter-Provincial Limited Over Cup",2,"9.0",2,46,2,23,5.11111111111111,27,35,0,0,"2/30"
"J Cameron-Dow","Northern Knights",2018,"Cricket Ireland Inter-Provincial Limited Over Cup",2,"13.0",0,46,2,23,3.53846153846154,39,48,0,0,"2/15"
"MR Adair","Northern Knights",2020,"Cricket Ireland Inter-Provincial Limited Over Cup",1,"9.1",1,46,2,23,5.01818181818182,27.5,34,0,0,"2/46"
"J Barnes","North-West Warriors",2016,"Cricket Ireland Inter-Provincial Limited Over Cup",2,"11.0",1,47,2,23.5,4.27272727272727,33,45,0,0,"2/15"
"HT Tector","Leinster Lightning",2022,"Cricket Ireland Inter-Provincial Limited Over Cup",2,"12.0",1,48,2,24,4,36,52,0,0,"2/21"
"R MacBeth","North-West Warriors",2024,"Cricket Ireland Inter-Provincial Limited Over Cup",1,"10.0",0,48,2,24,4.8,30,41,0,0,"2/48"
"M Frost","Munster Reds",2021,"Cricket Ireland Inter-Provincial Limited Over Cup",1,"10.0",0,52,2,26,5.2,30,31,0,0,"2/52"
"TE Kane","Leinster Lightning",2017,"Cricket Ireland Inter-Provincial Limited Over Cup",3,"15.0",4,54,2,27,3.6,45,67,0,0,"1/16"
"M O'Reilly","Leinster Lightning",2023,"Cricket Ireland Inter-Provincial Limited Over Cup",3,"10.4",1,62,2,31,5.8125,32,45,0,0,"1/19"
"D Scanlon","North-West Warriors",2017,"Cricket Ireland Inter-Provincial Limited Over Cup",3,"11.0",0,67,2,33.5,6.09090909090909,33,37,0,0,"1/19"
"HT Tector","Northern Knights",2020,"Cricket Ireland Inter-Provincial Limited Over Cup",1,"10.0",0,67,2,33.5,6.7,30,24,0,0,"2/67"
"J Mulder","Northern Knights",2017,"Cricket Ireland Inter-Provincial Limited Over Cup",2,"11.0",1,73,2,36.5,6.63636363636364,33,36,0,0,"2/30"
"SA Britton","North-West Warriors",2017,"Cricket Ireland Inter-Provincial Limited Over Cup",3,"19.0",2,73,2,36.5,3.84210526315789,57,73,0,0,"1/29"
