"striker","start_date","batting_team","bowling_team","innings","RunsScored","BallsFaced","Fours","Sixes","StrikeRate","NotOut","event","season","match_id","venue","city","team1","team2","toss_winner","toss_decision","player_of_match","winner","winner_wickets","winner_runs"
"M Commins",2023-05-22,"Munster Reds","Northern Knights",1,114,122,13,2,93.4426229508197,FALSE,"Cricket Ireland Inter-Provincial Limited Over Cup",2023,1375528,"Civil Service Cricket Club, Stormont, Belfast","Belfast","Munster Reds","Northern Knights","Northern Knights","field","M Topping","Northern Knights","3",NA
"BJ McCarthy",2022-07-04,"Leinster Lightning","Northern Knights",1,110,59,4,10,186.440677966102,FALSE,"Cricket Ireland Inter-Provincial Limited Over Cup",2022,1305433,"Pembroke Cricket Club, Sandymount, Dublin","Dublin","Leinster Lightning","Northern Knights","Northern Knights","field","BJ McCarthy","Leinster Lightning",NA,"54"
"WTS Porterfield",2021-06-15,"North-West Warriors","Munster Reds",2,110,123,14,2,89.4308943089431,FALSE,"Cricket Ireland Inter-Provincial Limited Over Cup",2021,1259534,"Mardyke, Cork","Cork","Munster Reds","North-West Warriors","North-West Warriors","field","WTS Porterfield","North-West Warriors","4",NA
"JB Tector",2019-05-23,"Leinster Lightning","North-West Warriors",1,110,141,13,1,78.0141843971631,FALSE,"Cricket Ireland Inter-Provincial Limited Over Cup",2019,1178132,"Bready Cricket Club, Magheramason, Bready","Bready","Leinster Lightning","North-West Warriors","Leinster Lightning","bat",NA,"Leinster Lightning",NA,"78"
"WTS Porterfield",2018-05-28,"North-West Warriors","Northern Knights",2,110,145,14,0,75.8620689655172,TRUE,"Cricket Ireland Inter-Provincial Limited Over Cup",2018,1136919,"Civil Service Cricket Club, Stormont, Belfast","Belfast","Northern Knights","North-West Warriors","Northern Knights","bat",NA,"North-West Warriors","8",NA
"MR Adair",2022-05-24,"Northern Knights","Munster Reds",2,108,78,8,6,138.461538461538,FALSE,"Cricket Ireland Inter-Provincial Limited Over Cup",2022,1305429,"Mardyke, Cork","Cork","Munster Reds","Northern Knights","Munster Reds","bat","MR Adair","Munster Reds",NA,"19"
"S Lynch",2023-09-05,"Leinster Lightning","Northern Knights",1,107,63,8,8,169.84126984127,FALSE,"Cricket Ireland Inter-Provincial Limited Over Cup",2023,1375535,"Civil Service Cricket Club, Stormont, Belfast","Belfast","Leinster Lightning","Northern Knights","Leinster Lightning","bat","S Lynch","Leinster Lightning",NA,"170"
"BF Calitz",2024-05-29,"Northern Knights","Munster Reds",1,104,85,7,7,122.352941176471,TRUE,"Cricket Ireland Inter-Provincial Limited Over Cup",2024,1429572,"Civil Service Cricket Club, Stormont, Belfast","Belfast","Northern Knights","Munster Reds","Munster Reds","field","BF Calitz","Northern Knights",NA,"81"
"NA Rock",2023-08-15,"Northern Knights","Munster Reds",1,102,73,9,7,139.72602739726,FALSE,"Cricket Ireland Inter-Provincial Limited Over Cup",2023,1375532,"Mardyke, Cork","Cork","Northern Knights","Munster Reds","Munster Reds","field",NA,"Northern Knights",NA,"52"
"GH Dockrell",2021-05-04,"Leinster Lightning","Northern Knights",1,100,84,8,5,119.047619047619,TRUE,"Cricket Ireland Inter-Provincial Limited Over Cup",2021,1259524,"Pembroke Cricket Club, Sandymount, Dublin","Dublin","Leinster Lightning","Northern Knights","Northern Knights","field","GH Dockrell","Leinster Lightning",NA,"70"
"AR McBrine",2022-05-19,"North-West Warriors","Munster Reds",1,100,121,9,2,82.6446280991736,FALSE,"Cricket Ireland Inter-Provincial Limited Over Cup",2022,1305427,"Mardyke, Cork","Cork","North-West Warriors","Munster Reds","Munster Reds","field","AR McBrine","North-West Warriors",NA,"145"
"GJ Delany",2023-09-04,"Munster Reds","North-West Warriors",1,98,83,6,6,118.072289156627,FALSE,"Cricket Ireland Inter-Provincial Limited Over Cup",2023,1375534,"Bready Cricket Club, Magheramason, Bready","Bready","Munster Reds","North-West Warriors","North-West Warriors","field","L McCarthy","Munster Reds",NA,"115"
"GH Dockrell",2018-06-04,"Leinster Lightning","Northern Knights",1,98,96,12,3,102.083333333333,TRUE,"Cricket Ireland Inter-Provincial Limited Over Cup",2018,1136920,"The Vineyard, Dublin","Dublin","Leinster Lightning","Northern Knights","Northern Knights","field",NA,"Leinster Lightning",NA,"53"
"C Campher",2023-09-04,"Munster Reds","North-West Warriors",1,98,101,12,1,97.029702970297,FALSE,"Cricket Ireland Inter-Provincial Limited Over Cup",2023,1375534,"Bready Cricket Club, Magheramason, Bready","Bready","Munster Reds","North-West Warriors","North-West Warriors","field","L McCarthy","Munster Reds",NA,"115"
"ST Doheny",2022-06-02,"North-West Warriors","Northern Knights",1,97,123,8,0,78.8617886178862,FALSE,"Cricket Ireland Inter-Provincial Limited Over Cup",2022,1305430,"Civil Service Cricket Club, Stormont, Belfast","Belfast","North-West Warriors","Northern Knights","Northern Knights","field","AR McBrine","North-West Warriors",NA,"63"
"J Carty",2021-06-30,"Munster Reds","Northern Knights",1,97,128,4,2,75.78125,FALSE,"Cricket Ireland Inter-Provincial Limited Over Cup",2021,1259533,"Civil Service Cricket Club, Stormont, Belfast","Belfast","Munster Reds","Northern Knights","Munster Reds","bat","M Commins","Munster Reds",NA,"9"
"R Pretorius",2019-08-26,"Northern Knights","North-West Warriors",1,96,124,8,1,77.4193548387097,FALSE,"Cricket Ireland Inter-Provincial Limited Over Cup",2019,1178137,"Woodvale Road, Eglinton","Eglinton","Northern Knights","North-West Warriors","Northern Knights","bat",NA,"Northern Knights",NA,"2"
"JL Lawlor",2021-05-18,"Northern Knights","North-West Warriors",2,95,117,10,1,81.1965811965812,FALSE,"Cricket Ireland Inter-Provincial Limited Over Cup",2021,1259527,"Civil Service Cricket Club, Stormont, Belfast","Belfast","North-West Warriors","Northern Knights","Northern Knights","field","W McClintock","North-West Warriors",NA,"62"
"GH Dockrell",2018-07-01,"Leinster Lightning","Northern Knights",2,94,100,8,2,94,TRUE,"Cricket Ireland Inter-Provincial Limited Over Cup",2018,1136922,"Civil Service Cricket Club, Stormont, Belfast","Belfast","Northern Knights","Leinster Lightning","Northern Knights","bat",NA,"Leinster Lightning","3",NA
"A Balbirnie",2019-05-23,"Leinster Lightning","North-West Warriors",1,94,104,9,2,90.3846153846154,FALSE,"Cricket Ireland Inter-Provincial Limited Over Cup",2019,1178132,"Bready Cricket Club, Magheramason, Bready","Bready","Leinster Lightning","North-West Warriors","Leinster Lightning","bat",NA,"Leinster Lightning",NA,"78"
"M Topping",2023-05-22,"Northern Knights","Munster Reds",2,92,92,6,3,100,FALSE,"Cricket Ireland Inter-Provincial Limited Over Cup",2023,1375528,"Civil Service Cricket Club, Stormont, Belfast","Belfast","Munster Reds","Northern Knights","Northern Knights","field","M Topping","Northern Knights","3",NA
"HT Tector",2022-05-10,"Leinster Lightning","Munster Reds",1,92,107,11,1,85.981308411215,FALSE,"Cricket Ireland Inter-Provincial Limited Over Cup",2022,1305424,"Pembroke Cricket Club, Sandymount, Dublin","Dublin","Leinster Lightning","Munster Reds","Munster Reds","field","PJ Moor","Munster Reds","5",NA
"R Pretorius",2024-05-29,"Northern Knights","Munster Reds",1,91,53,8,7,171.698113207547,FALSE,"Cricket Ireland Inter-Provincial Limited Over Cup",2024,1429572,"Civil Service Cricket Club, Stormont, Belfast","Belfast","Northern Knights","Munster Reds","Munster Reds","field","BF Calitz","Northern Knights",NA,"81"
"A Balbirnie",2019-08-20,"Leinster Lightning","Northern Knights",2,90,94,11,1,95.7446808510638,FALSE,"Cricket Ireland Inter-Provincial Limited Over Cup",2019,1178135,"Civil Service Cricket Club, Stormont, Belfast","Belfast","Northern Knights","Leinster Lightning","Leinster Lightning","field",NA,"Leinster Lightning","7",NA
"KJ O'Brien",2016-05-02,"Leinster Lightning","Northern Knights",2,89,77,8,3,115.584415584416,TRUE,"Cricket Ireland Inter-Provincial Limited Over Cup",2016,1002143,"Civil Service Cricket Club, Stormont, Belfast","Belfast","Northern Knights","Leinster Lightning","Northern Knights","bat",NA,"Leinster Lightning","6",NA
"GH Dockrell",2023-08-14,"Leinster Lightning","North-West Warriors",1,88,49,5,8,179.591836734694,FALSE,"Cricket Ireland Inter-Provincial Limited Over Cup",2023,1375531,"The Hills, Milverton","Milverton","Leinster Lightning","North-West Warriors","North-West Warriors","field","L Tucker","Leinster Lightning",NA,"244"
"GH Dockrell",2021-05-22,"Leinster Lightning","Munster Reds",1,88,86,10,1,102.325581395349,FALSE,"Cricket Ireland Inter-Provincial Limited Over Cup",2021,1259530,"Pembroke Cricket Club, Sandymount, Dublin","Dublin","Leinster Lightning","Munster Reds","Munster Reds","field","BJ McCarthy","Leinster Lightning",NA,"93"
"NA Rock",2023-05-16,"Northern Knights","Leinster Lightning",1,87,60,12,3,145,FALSE,"Cricket Ireland Inter-Provincial Limited Over Cup",2023,1375526,"Pembroke Cricket Club, Sandymount, Dublin","Dublin","Northern Knights","Leinster Lightning","Leinster Lightning","field","NA Rock","Northern Knights",NA,"66"
"SC Getkate",2016-07-31,"Northern Knights","Leinster Lightning",1,87,86,7,5,101.162790697674,FALSE,"Cricket Ireland Inter-Provincial Limited Over Cup",2016,1002149,"Observatory Lane, Rathmines, Dublin","Dublin","Northern Knights","Leinster Lightning","Northern Knights","bat",NA,"Leinster Lightning","4",NA
"MP Ellison",2019-04-24,"Northern Knights","North-West Warriors",1,87,91,12,2,95.6043956043956,FALSE,"Cricket Ireland Inter-Provincial Limited Over Cup",2019,1178130,"La Manga Club Top Ground","Murcia","Northern Knights","North-West Warriors","North-West Warriors","field",NA,"Northern Knights",NA,"117"
"M Donegan",2023-05-18,"Leinster Lightning","Munster Reds",1,87,113,8,2,76.9911504424779,FALSE,"Cricket Ireland Inter-Provincial Limited Over Cup",2023,1375527,"Pembroke Cricket Club, Sandymount, Dublin","Dublin","Leinster Lightning","Munster Reds","Munster Reds","field","TE Kane","Munster Reds","5",NA
"O Williams",2016-06-12,"North-West Warriors","Leinster Lightning",1,85,65,10,2,130.769230769231,FALSE,"Cricket Ireland Inter-Provincial Limited Over Cup",2016,1002147,"The Vineyard, Dublin","Dublin","North-West Warriors","Leinster Lightning","Leinster Lightning","field",NA,NA,NA,NA
"SP Terry",2016-07-31,"Leinster Lightning","Northern Knights",2,85,101,10,1,84.1584158415842,TRUE,"Cricket Ireland Inter-Provincial Limited Over Cup",2016,1002149,"Observatory Lane, Rathmines, Dublin","Dublin","Northern Knights","Leinster Lightning","Northern Knights","bat",NA,"Leinster Lightning","4",NA
"A Balbirnie",2021-05-25,"Leinster Lightning","North-West Warriors",2,85,110,8,1,77.2727272727273,TRUE,"Cricket Ireland Inter-Provincial Limited Over Cup",2021,1259531,"Woodvale Road, Eglinton","Eglinton","North-West Warriors","Leinster Lightning","Leinster Lightning","field","A Balbirnie","Leinster Lightning","4",NA
"MP Ellison",2019-04-25,"Northern Knights","Leinster Lightning",1,85,112,8,3,75.8928571428571,FALSE,"Cricket Ireland Inter-Provincial Limited Over Cup",2019,1178131,"La Manga Club Top Ground","Murcia","Northern Knights","Leinster Lightning","Northern Knights","bat",NA,"Leinster Lightning","6",NA
"DA Rankin",2018-05-28,"North-West Warriors","Northern Knights",2,84,86,12,1,97.6744186046512,FALSE,"Cricket Ireland Inter-Provincial Limited Over Cup",2018,1136919,"Civil Service Cricket Club, Stormont, Belfast","Belfast","Northern Knights","North-West Warriors","Northern Knights","bat",NA,"North-West Warriors","8",NA
"HT Tector",2018-05-28,"Northern Knights","North-West Warriors",1,84,111,9,0,75.6756756756757,FALSE,"Cricket Ireland Inter-Provincial Limited Over Cup",2018,1136919,"Civil Service Cricket Club, Stormont, Belfast","Belfast","Northern Knights","North-West Warriors","Northern Knights","bat",NA,"North-West Warriors","8",NA
"TE Kane",2023-05-18,"Munster Reds","Leinster Lightning",2,83,54,5,6,153.703703703704,FALSE,"Cricket Ireland Inter-Provincial Limited Over Cup",2023,1375527,"Pembroke Cricket Club, Sandymount, Dublin","Dublin","Leinster Lightning","Munster Reds","Munster Reds","field","TE Kane","Munster Reds","5",NA
"L Tucker",2020-09-26,"Leinster Lightning","Northern Knights",2,83,84,8,1,98.8095238095238,FALSE,"Cricket Ireland Inter-Provincial Limited Over Cup",2020,1211208,"The Village, Malahide, Dublin","Dublin","Northern Knights","Leinster Lightning","Leinster Lightning","field",NA,"Leinster Lightning","3",NA
"J Grassi",2021-05-01,"Leinster Lightning","North-West Warriors",2,82,131,8,1,62.5954198473282,FALSE,"Cricket Ireland Inter-Provincial Limited Over Cup",2021,1259523,"Pembroke Cricket Club, Sandymount, Dublin","Dublin","North-West Warriors","Leinster Lightning","Leinster Lightning","field",NA,"Leinster Lightning","6",NA
"NA Rock",2022-07-04,"Northern Knights","Leinster Lightning",2,81,58,9,4,139.655172413793,FALSE,"Cricket Ireland Inter-Provincial Limited Over Cup",2022,1305433,"Pembroke Cricket Club, Sandymount, Dublin","Dublin","Leinster Lightning","Northern Knights","Northern Knights","field","BJ McCarthy","Leinster Lightning",NA,"54"
"L Tucker",2019-04-25,"Leinster Lightning","Northern Knights",2,81,70,8,3,115.714285714286,FALSE,"Cricket Ireland Inter-Provincial Limited Over Cup",2019,1178131,"La Manga Club Top Ground","Murcia","Northern Knights","Leinster Lightning","Northern Knights","bat",NA,"Leinster Lightning","6",NA
"SC Getkate",2024-05-22,"North-West Warriors","Leinster Lightning",1,81,79,6,3,102.53164556962,FALSE,"Cricket Ireland Inter-Provincial Limited Over Cup",2024,1429571,"Bready Cricket Club, Magheramason, Bready","Bready","North-West Warriors","Leinster Lightning","Leinster Lightning","field",NA,NA,NA,NA
"R Pretorius",2024-05-09,"Northern Knights","North-West Warriors",1,81,100,6,2,81,FALSE,"Cricket Ireland Inter-Provincial Limited Over Cup",2024,1429569,"Civil Service Cricket Club, Stormont, Belfast","Belfast","Northern Knights","North-West Warriors","North-West Warriors","field","R Pretorius","Northern Knights",NA,"118"
"JL Lawlor",2021-05-16,"Northern Knights","Leinster Lightning",2,80,112,8,1,71.4285714285714,TRUE,"Cricket Ireland Inter-Provincial Limited Over Cup",2021,1259526,"The Green, Comber","Comber","Leinster Lightning","Northern Knights","Northern Knights","field","PR Stirling","Northern Knights","5",NA
"ST Doheny",2023-09-07,"North-West Warriors","Northern Knights",1,79,97,8,1,81.4432989690722,FALSE,"Cricket Ireland Inter-Provincial Limited Over Cup",2023,1375536,"Civil Service Cricket Club, Stormont, Belfast","Belfast","North-West Warriors","Northern Knights","North-West Warriors","bat",NA,NA,NA,NA
"M Commins",2021-06-15,"Munster Reds","North-West Warriors",1,79,99,11,0,79.7979797979798,FALSE,"Cricket Ireland Inter-Provincial Limited Over Cup",2021,1259534,"Mardyke, Cork","Cork","Munster Reds","North-West Warriors","North-West Warriors","field","WTS Porterfield","North-West Warriors","4",NA
"ST Doheny",2020-09-17,"Leinster Lightning","Northern Knights",1,79,103,9,0,76.6990291262136,FALSE,"Cricket Ireland Inter-Provincial Limited Over Cup",2020,1211206,"The Green, Comber","Comber","Leinster Lightning","Northern Knights","Northern Knights","field",NA,"Leinster Lightning",NA,"91"
"TE Kane",2021-06-15,"Munster Reds","North-West Warriors",1,78,68,4,5,114.705882352941,FALSE,"Cricket Ireland Inter-Provincial Limited Over Cup",2021,1259534,"Mardyke, Cork","Cork","Munster Reds","North-West Warriors","North-West Warriors","field","WTS Porterfield","North-West Warriors","4",NA
"J Anderson",2016-05-30,"Leinster Lightning","North-West Warriors",1,78,97,10,0,80.4123711340206,FALSE,"Cricket Ireland Inter-Provincial Limited Over Cup",2016,1002145,"New Strabane Park","Strabane","Leinster Lightning","North-West Warriors","Leinster Lightning","bat",NA,"Leinster Lightning",NA,"141"
"ST Doheny",2023-05-25,"North-West Warriors","Northern Knights",2,78,100,7,1,78,FALSE,"Cricket Ireland Inter-Provincial Limited Over Cup",2023,1375530,"Bready Cricket Club, Magheramason, Bready","Bready","Northern Knights","North-West Warriors","North-West Warriors","field",NA,"North-West Warriors","3",NA
"ISS Samarasooriya",2017-05-01,"North-West Warriors","Leinster Lightning",2,77,95,13,0,81.0526315789474,FALSE,"Cricket Ireland Inter-Provincial Limited Over Cup",2017,1089605,"The Vineyard, Dublin","Dublin","Leinster Lightning","North-West Warriors","Leinster Lightning","bat",NA,"Leinster Lightning",NA,"105"
"GR Adair",2023-05-25,"Northern Knights","North-West Warriors",1,76,56,5,5,135.714285714286,FALSE,"Cricket Ireland Inter-Provincial Limited Over Cup",2023,1375530,"Bready Cricket Club, Magheramason, Bready","Bready","Northern Knights","North-West Warriors","North-West Warriors","field",NA,"North-West Warriors","3",NA
"JB Tector",2020-09-22,"Leinster Lightning","North-West Warriors",2,76,80,7,1,95,TRUE,"Cricket Ireland Inter-Provincial Limited Over Cup",2020,1211207,"Bready Cricket Club, Magheramason, Bready","Bready","North-West Warriors","Leinster Lightning","Leinster Lightning","field",NA,"Leinster Lightning",NA,"62"
"DC Delany",2023-09-05,"Leinster Lightning","Northern Knights",1,76,81,5,1,93.8271604938272,FALSE,"Cricket Ireland Inter-Provincial Limited Over Cup",2023,1375535,"Civil Service Cricket Club, Stormont, Belfast","Belfast","Leinster Lightning","Northern Knights","Leinster Lightning","bat","S Lynch","Leinster Lightning",NA,"170"
"HT Tector",2022-05-03,"Leinster Lightning","North-West Warriors",2,76,88,5,4,86.3636363636364,TRUE,"Cricket Ireland Inter-Provincial Limited Over Cup",2022,1305422,"Pembroke Cricket Club, Sandymount, Dublin","Dublin","North-West Warriors","Leinster Lightning","Leinster Lightning","field","GH Dockrell","Leinster Lightning","7",NA
"KJ O'Brien",2017-05-01,"Leinster Lightning","North-West Warriors",1,75,49,7,4,153.061224489796,FALSE,"Cricket Ireland Inter-Provincial Limited Over Cup",2017,1089605,"The Vineyard, Dublin","Dublin","Leinster Lightning","North-West Warriors","Leinster Lightning","bat",NA,"Leinster Lightning",NA,"105"
"J Anderson",2018-07-01,"Leinster Lightning","Northern Knights",2,75,111,7,0,67.5675675675676,FALSE,"Cricket Ireland Inter-Provincial Limited Over Cup",2018,1136922,"Civil Service Cricket Club, Stormont, Belfast","Belfast","Northern Knights","Leinster Lightning","Northern Knights","bat",NA,"Leinster Lightning","3",NA
"L McCarthy",2023-08-15,"Munster Reds","Northern Knights",2,74,56,10,1,132.142857142857,FALSE,"Cricket Ireland Inter-Provincial Limited Over Cup",2023,1375532,"Mardyke, Cork","Cork","Northern Knights","Munster Reds","Munster Reds","field",NA,"Northern Knights",NA,"52"
"SC Getkate",2020-09-17,"Northern Knights","Leinster Lightning",2,73,73,6,2,100,FALSE,"Cricket Ireland Inter-Provincial Limited Over Cup",2020,1211206,"The Green, Comber","Comber","Leinster Lightning","Northern Knights","Northern Knights","field",NA,"Leinster Lightning",NA,"91"
"WTS Porterfield",2021-05-18,"North-West Warriors","Northern Knights",1,73,97,5,2,75.2577319587629,FALSE,"Cricket Ireland Inter-Provincial Limited Over Cup",2021,1259527,"Civil Service Cricket Club, Stormont, Belfast","Belfast","North-West Warriors","Northern Knights","Northern Knights","field","W McClintock","North-West Warriors",NA,"62"
"A Dennison",2016-08-07,"Northern Knights","North-West Warriors",2,73,100,8,0,73,FALSE,"Cricket Ireland Inter-Provincial Limited Over Cup",2016,1002151,"The Lawn, Waringstown","Waringstown","North-West Warriors","Northern Knights","North-West Warriors","bat",NA,"Northern Knights","3",NA
"W McClintock",2021-05-18,"North-West Warriors","Northern Knights",1,72,46,6,5,156.521739130435,TRUE,"Cricket Ireland Inter-Provincial Limited Over Cup",2021,1259527,"Civil Service Cricket Club, Stormont, Belfast","Belfast","North-West Warriors","Northern Knights","Northern Knights","field","W McClintock","North-West Warriors",NA,"62"
"L Tucker",2023-05-16,"Leinster Lightning","Northern Knights",2,72,57,9,2,126.315789473684,FALSE,"Cricket Ireland Inter-Provincial Limited Over Cup",2023,1375526,"Pembroke Cricket Club, Sandymount, Dublin","Dublin","Northern Knights","Leinster Lightning","Leinster Lightning","field","NA Rock","Northern Knights",NA,"66"
"AR McBrine",2021-05-25,"North-West Warriors","Leinster Lightning",1,72,112,4,2,64.2857142857143,FALSE,"Cricket Ireland Inter-Provincial Limited Over Cup",2021,1259531,"Woodvale Road, Eglinton","Eglinton","North-West Warriors","Leinster Lightning","Leinster Lightning","field","A Balbirnie","Leinster Lightning","4",NA
"M Ford",2022-05-05,"Munster Reds","Northern Knights",2,71,71,9,1,100,TRUE,"Cricket Ireland Inter-Provincial Limited Over Cup",2022,1305423,"Civil Service Cricket Club, Stormont, Belfast","Belfast","Northern Knights","Munster Reds","Munster Reds","field","M Ford","Munster Reds","3",NA
"TE Kane",2023-08-17,"Munster Reds","Leinster Lightning",2,71,71,9,2,100,FALSE,"Cricket Ireland Inter-Provincial Limited Over Cup",2023,1375533,"Mardyke, Cork","Cork","Leinster Lightning","Munster Reds","Munster Reds","field","TE Kane","Munster Reds","7",NA
"WTS Porterfield",2018-09-09,"North-West Warriors","Leinster Lightning",2,71,87,11,0,81.6091954022989,FALSE,"Cricket Ireland Inter-Provincial Limited Over Cup",2018,1136924,"Observatory Lane, Rathmines, Dublin","Dublin","Leinster Lightning","North-West Warriors","Leinster Lightning","bat",NA,"Leinster Lightning",NA,"58"
"Simi Singh",2017-05-01,"Leinster Lightning","North-West Warriors",1,70,66,6,2,106.060606060606,TRUE,"Cricket Ireland Inter-Provincial Limited Over Cup",2017,1089605,"The Vineyard, Dublin","Dublin","Leinster Lightning","North-West Warriors","Leinster Lightning","bat",NA,"Leinster Lightning",NA,"105"
"PJ Moor",2023-05-18,"Munster Reds","Leinster Lightning",2,69,54,3,5,127.777777777778,TRUE,"Cricket Ireland Inter-Provincial Limited Over Cup",2023,1375527,"Pembroke Cricket Club, Sandymount, Dublin","Dublin","Leinster Lightning","Munster Reds","Munster Reds","field","TE Kane","Munster Reds","5",NA
"HT Tector",2018-07-01,"Northern Knights","Leinster Lightning",1,68,78,5,1,87.1794871794872,TRUE,"Cricket Ireland Inter-Provincial Limited Over Cup",2018,1136922,"Civil Service Cricket Club, Stormont, Belfast","Belfast","Northern Knights","Leinster Lightning","Northern Knights","bat",NA,"Leinster Lightning","3",NA
"M Commins",2023-05-18,"Munster Reds","Leinster Lightning",2,67,90,8,0,74.4444444444444,FALSE,"Cricket Ireland Inter-Provincial Limited Over Cup",2023,1375527,"Pembroke Cricket Club, Sandymount, Dublin","Dublin","Leinster Lightning","Munster Reds","Munster Reds","field","TE Kane","Munster Reds","5",NA
"CMJ McLoughlin-Gavin",2022-07-04,"Leinster Lightning","Northern Knights",1,67,93,11,0,72.0430107526882,FALSE,"Cricket Ireland Inter-Provincial Limited Over Cup",2022,1305433,"Pembroke Cricket Club, Sandymount, Dublin","Dublin","Leinster Lightning","Northern Knights","Northern Knights","field","BJ McCarthy","Leinster Lightning",NA,"54"
"GH Dockrell",2021-05-25,"Leinster Lightning","North-West Warriors",2,67,99,6,1,67.6767676767677,FALSE,"Cricket Ireland Inter-Provincial Limited Over Cup",2021,1259531,"Woodvale Road, Eglinton","Eglinton","North-West Warriors","Leinster Lightning","Leinster Lightning","field","A Balbirnie","Leinster Lightning","4",NA
"GJ Delany",2018-09-09,"Leinster Lightning","North-West Warriors",1,67,109,4,4,61.4678899082569,FALSE,"Cricket Ireland Inter-Provincial Limited Over Cup",2018,1136924,"Observatory Lane, Rathmines, Dublin","Dublin","Leinster Lightning","North-West Warriors","Leinster Lightning","bat",NA,"Leinster Lightning",NA,"58"
"PR Stirling",2023-09-05,"Northern Knights","Leinster Lightning",2,66,64,8,2,103.125,FALSE,"Cricket Ireland Inter-Provincial Limited Over Cup",2023,1375535,"Civil Service Cricket Club, Stormont, Belfast","Belfast","Leinster Lightning","Northern Knights","Leinster Lightning","bat","S Lynch","Leinster Lightning",NA,"170"
"SC Getkate",2024-05-09,"North-West Warriors","Northern Knights",2,66,74,5,0,89.1891891891892,TRUE,"Cricket Ireland Inter-Provincial Limited Over Cup",2024,1429569,"Civil Service Cricket Club, Stormont, Belfast","Belfast","Northern Knights","North-West Warriors","North-West Warriors","field","R Pretorius","Northern Knights",NA,"118"
"KJ O'Brien",2022-05-24,"Munster Reds","Northern Knights",1,66,75,7,2,88,FALSE,"Cricket Ireland Inter-Provincial Limited Over Cup",2022,1305429,"Mardyke, Cork","Cork","Munster Reds","Northern Knights","Munster Reds","bat","MR Adair","Munster Reds",NA,"19"
