"bowler","innings","Overs","Maidens","Runs","Wickets","Average","Economy","StrikeRate","DotBalls","FourWickets","FiveWickets","BestBowlinginnings"
"SM Bunting",2,"14.5",1,64,1,64,4.31460674157303,89,62,0,0,"1/44"
"V Chopra",3,"9.0",0,69,1,69,7.66666666666667,54,17,0,0,"1/23"
"CJB McCullough",2,"11.0",0,73,1,73,6.63636363636364,66,29,0,0,"1/64"
"PR Stirling",4,"15.0",0,73,1,73,4.86666666666667,90,39,0,0,"1/21"
"J Carty",4,"19.0",1,105,1,105,5.52631578947368,114,69,0,0,"1/45"
"C Robertson",3,"28.0",1,117,1,117,4.17857142857143,168,101,0,0,"1/36"
"M Ford",3,"21.0",1,122,1,122,5.80952380952381,126,58,0,0,"1/15"
"A Dennison",1,"0.1",0,0,0,NA,0,Inf,1,0,0,"0/0"
"H Dyer",1,"1.0",0,6,0,Inf,6,Inf,4,0,0,"0/6"
"R Joyce",1,"3.0",1,9,0,Inf,3,Inf,14,0,0,"0/9"
"G McClintock",1,"1.0",0,11,0,Inf,11,Inf,1,0,0,"0/11"
"NJ McGuire",1,"2.0",0,12,0,Inf,6,Inf,4,0,0,"0/12"
"M Weldon",1,"2.0",0,13,0,Inf,6.5,Inf,7,0,0,"0/13"
"TH Tector",1,"1.0",0,13,0,Inf,13,Inf,4,0,0,"0/13"
"Muzamil Sherzad",1,"3.0",0,15,0,Inf,5,Inf,13,0,0,"0/15"
"Mansoor Amjad",1,"3.0",0,16,0,Inf,5.33333333333333,Inf,8,0,0,"0/16"
"A Balbirnie",1,"2.0",0,17,0,Inf,8.5,Inf,5,0,0,"0/17"
"FH Catherwood",1,"5.0",1,21,0,Inf,4.2,Inf,22,0,0,"0/21"
"DP Hyatt",1,"4.0",0,23,0,Inf,5.75,Inf,14,0,0,"0/23"
"MR Thompson",1,"6.0",0,27,0,Inf,4.5,Inf,17,0,0,"0/27"
"M Topping",1,"3.0",0,29,0,Inf,9.66666666666667,Inf,6,0,0,"0/29"
"T Dempsey",1,"4.3",0,32,0,Inf,7.11111111111111,Inf,16,0,0,"0/32"
"PA Eakin",1,"6.0",0,36,0,Inf,6,Inf,16,0,0,"0/36"
"R Anders",1,"8.0",1,36,0,Inf,4.5,Inf,32,0,0,"0/36"
"M Berry",1,"10.0",0,44,0,Inf,4.4,Inf,31,0,0,"0/44"
"PS Eaglestone",1,"10.0",1,55,0,Inf,5.5,Inf,34,0,0,"0/55"
"J Robinson",2,"8.0",0,64,0,Inf,8,Inf,21,0,0,"0/31"
"T McKeegan",3,"19.0",0,188,0,Inf,9.89473684210526,Inf,52,0,0,"0/42"
